timestamp_ns,phase_sin,phase_cos,cmd_linear_x,cmd_linear_y,cmd_angular_z,left_contact,right_contact,base_euler_x,base_euler_y,base_euler_z,base_ang_vel_x,base_ang_vel_y,base_ang_vel_z,action_left_hip_pitch_joint,pos_left_hip_pitch_joint,vel_left_hip_pitch_joint,effort_left_hip_pitch_joint,pos_des_raw_left_hip_pitch_joint,pos_des_lpf_left_hip_pitch_joint,tau_des_raw_left_hip_pitch_joint,tau_des_lpf_left_hip_pitch_joint,is_parallel_left_hip_pitch_joint,action_left_hip_roll_joint,pos_left_hip_roll_joint,vel_left_hip_roll_joint,effort_left_hip_roll_joint,pos_des_raw_left_hip_roll_joint,pos_des_lpf_left_hip_roll_joint,tau_des_raw_left_hip_roll_joint,tau_des_lpf_left_hip_roll_joint,is_parallel_left_hip_roll_joint,action_left_hip_yaw_joint,pos_left_hip_yaw_joint,vel_left_hip_yaw_joint,effort_left_hip_yaw_joint,pos_des_raw_left_hip_yaw_joint,pos_des_lpf_left_hip_yaw_joint,tau_des_raw_left_hip_yaw_joint,tau_des_lpf_left_hip_yaw_joint,is_parallel_left_hip_yaw_joint,action_left_knee_pitch_joint,pos_left_knee_pitch_joint,vel_left_knee_pitch_joint,effort_left_knee_pitch_joint,pos_des_raw_left_knee_pitch_joint,pos_des_lpf_left_knee_pitch_joint,tau_des_raw_left_knee_pitch_joint,tau_des_lpf_left_knee_pitch_joint,is_parallel_left_knee_pitch_joint,action_left_ankle_pitch_joint,pos_left_ankle_pitch_joint,vel_left_ankle_pitch_joint,effort_left_ankle_pitch_joint,pos_des_raw_left_ankle_pitch_joint,pos_des_lpf_left_ankle_pitch_joint,tau_des_raw_left_ankle_pitch_joint,tau_des_lpf_left_ankle_pitch_joint,is_parallel_left_ankle_pitch_joint,action_left_ankle_roll_joint,pos_left_ankle_roll_joint,vel_left_ankle_roll_joint,effort_left_ankle_roll_joint,pos_des_raw_left_ankle_roll_joint,pos_des_lpf_left_ankle_roll_joint,tau_des_raw_left_ankle_roll_joint,tau_des_lpf_left_ankle_roll_joint,is_parallel_left_ankle_roll_joint,action_right_hip_pitch_joint,pos_right_hip_pitch_joint,vel_right_hip_pitch_joint,effort_right_hip_pitch_joint,pos_des_raw_right_hip_pitch_joint,pos_des_lpf_right_hip_pitch_joint,tau_des_raw_right_hip_pitch_joint,tau_des_lpf_right_hip_pitch_joint,is_parallel_right_hip_pitch_joint,action_right_hip_roll_joint,pos_right_hip_roll_joint,vel_right_hip_roll_joint,effort_right_hip_roll_joint,pos_des_raw_right_hip_roll_joint,pos_des_lpf_right_hip_roll_joint,tau_des_raw_right_hip_roll_joint,tau_des_lpf_right_hip_roll_joint,is_parallel_right_hip_roll_joint,action_right_hip_yaw_joint,pos_right_hip_yaw_joint,vel_right_hip_yaw_joint,effort_right_hip_yaw_joint,pos_des_raw_right_hip_yaw_joint,pos_des_lpf_right_hip_yaw_joint,tau_des_raw_right_hip_yaw_joint,tau_des_lpf_right_hip_yaw_joint,is_parallel_right_hip_yaw_joint,action_right_knee_pitch_joint,pos_right_knee_pitch_joint,vel_right_knee_pitch_joint,effort_right_knee_pitch_joint,pos_des_raw_right_knee_pitch_joint,pos_des_lpf_right_knee_pitch_joint,tau_des_raw_right_knee_pitch_joint,tau_des_lpf_right_knee_pitch_joint,is_parallel_right_knee_pitch_joint,action_right_ankle_pitch_joint,pos_right_ankle_pitch_joint,vel_right_ankle_pitch_joint,effort_right_ankle_pitch_joint,pos_des_raw_right_ankle_pitch_joint,pos_des_lpf_right_ankle_pitch_joint,tau_des_raw_right_ankle_pitch_joint,tau_des_lpf_right_ankle_pitch_joint,is_parallel_right_ankle_pitch_joint,action_right_ankle_roll_joint,pos_right_ankle_roll_joint,vel_right_ankle_roll_joint,effort_right_ankle_roll_joint,pos_des_raw_right_ankle_roll_joint,pos_des_lpf_right_ankle_roll_joint,tau_des_raw_right_ankle_roll_joint,tau_des_lpf_right_ankle_roll_joint,is_parallel_right_ankle_roll_joint,time_sec,left_foot_x,left_foot_z,left_sole_roll,left_sole_pitch,left_sole_normal_z,right_foot_x,right_foot_z,right_sole_roll,right_sole_pitch,right_sole_normal_z,left_foot_flat_error,right_foot_flat_error,left_foot_vz,left_foot_vx,left_rel_height,left_flat_error_rate,right_foot_vz,right_foot_vx,right_rel_height,right_flat_error_rate
1777280415333794792,-0.560256,0.82832,0.4,0.0,0.0,0.0,0.0,-0.0197037,0.024231,0.587563,1.13272,1.76468,1.30668,-0.77106,0.475829,-2.43963,15.9951,0.01447,0.498389,nan,nan,0.0,-1.68732,0.00124645,0.150368,-2.75946,-0.79366,-0.0440447,nan,nan,0.0,0.129116,-0.215623,2.35984,-6.95971,-0.245442,-0.403501,nan,nan,0.0,0.152737,0.499798,-2.12048,-39.0965,0.566368,0.177617,nan,nan,0.0,-0.00590121,-0.241976,1.46386,-7.51529,-0.212951,nan,0.283952,-5.89654,1.0,0.308812,0.0805479,3.09251,3.59935,0.154406,nan,1.03878,-0.498386,1.0,0.0607444,-0.466433,-1.72155,2.3199,-0.369628,-0.389708,nan,nan,0.0,-0.857628,0.0781384,0.4511,-6.17827,-0.2,-0.189863,nan,nan,0.0,-0.092053,0.434219,-0.138092,-2.90598,0.263973,0.189008,nan,nan,0.0,-0.00260071,0.508043,2.56237,-5.34798,0.4887,0.507924,nan,nan,0.0,1.00537,-0.19543,-1.26854,1.32001,0.292687,nan,17.7184,0.976831,1.0,-0.0192409,0.131019,-2.98388,-4.66257,-0.00962044,nan,-3.43045,-5.97786,1.0,1777280415.3337948,-0.06389423310084837,0.24879492620814864,1.5201883905610807,-0.07784528968807658,0.050433140060347104,0.11508441140702963,0.26234597214094546,-1.6251416251917536,-0.03949825464604802,-0.05427618566870436,1.5221802232072617,1.6256215469939423,0.0115159930502692,-1.1903680779157617,-0.013551045932796824,2.694958307529261,-0.09893017169899072,-1.3795804544872106,0.013551045932796824,1.8518872472048398
1777280415343798968,-0.483727,0.875219,0.4,0.0,0.0,0.0,0.0,-0.00711949,0.0440512,0.613293,0.259851,0.930733,3.53494,-0.595489,0.450518,-2.58079,10.3297,0.102256,0.244827,nan,nan,0.0,-2.601,0.00546503,0.481788,-11.1111,-1.2505,-0.357614,nan,nan,0.0,0.943014,-0.209296,0.0828552,-5.44566,0.161507,-0.412531,nan,nan,0.0,0.342765,0.477746,-2.04683,-16.9719,0.661383,0.310027,nan,nan,0.0,-0.0211805,-0.226971,1.31774,-3.33803,-0.22059,nan,-0.435543,-4.12985,1.0,0.472388,0.10015,1.8305,1.29015,0.236194,nan,3.84627,-0.601743,1.0,-1.62111,-0.481965,-1.46378,2.02686,-1.21056,-0.253953,nan,nan,0.0,-1.12009,0.0787134,-0.168779,1.29426,-0.2,-0.195643,nan,nan,0.0,0.342447,0.429425,-0.524749,-4.71307,0.481224,0.152712,nan,nan,0.0,-0.205471,0.534888,2.38439,-3.98046,0.387265,0.528301,nan,nan,0.0,0.742937,-0.208675,-1.14206,0.821188,0.161468,nan,13.526,6.25064,1.0,-0.0655515,0.0905946,-4.29876,-4.10331,-0.0327757,nan,-2.16858,-4.64323,1.0,1777280415.343799,-0.08019521848530996,0.24898450865297145,1.5480440356140537,-0.10809572364559299,0.02261754237174024,0.10390801441064117,0.2618244450843087,-1.646142144682593,-0.06655265417182424,-0.07510790492425953,1.5518134622662318,1.6474869396379206,0.018950130040992736,-1.6294008293889275,-0.01283993643133724,2.9620555543956275,-0.052130383445576634,-1.1171613314158413,0.01283993643133724,2.185603389533341
1777280415353782951,-0.403449,0.915002,0.4,0.0,0.0,0.0,0.0,-0.0070135,0.0546006,0.647413,-0.0926626,0.894875,3.2232,-1.12306,0.425591,-2.39053,0.463982,-0.161531,0.0973462,nan,nan,0.0,-2.11346,0.010067,0.395864,-12.8205,-1.00673,-0.797273,nan,nan,0.0,0.850753,-0.210638,-0.0889931,-6.17827,0.115377,-0.199936,nan,nan,0.0,0.326074,0.457613,-2.28619,-5.59219,0.653037,0.499694,nan,nan,0.0,0.247732,-0.218367,0.731638,-2.28026,-0.0861341,nan,4.26234,-1.79797,1.0,0.631976,0.114569,1.22428,-0.0207677,0.315988,nan,6.43753,1.05024,1.0,-1.15248,-0.494429,-1.14463,3.83395,-0.97624,-0.551099,nan,nan,0.0,-0.801388,0.0744948,-0.561574,-0.21978,-0.2,-0.199201,nan,nan,0.0,0.355662,0.407757,-2.92448,4.22466,0.487831,0.269507,nan,nan,0.0,-0.0652597,0.555597,2.27391,-6.03175,0.45737,0.480869,nan,nan,0.0,0.696104,-0.219769,-0.983045,4.53465,0.138052,nan,13.0153,11.9181,1.0,-0.12029,0.0408569,-5.19861,-4.2614,-0.0601452,nan,-0.935765,-2.8292,1.0,1777280415.3537831,-0.08960034657699727,0.24786147442962747,1.5636358099451575,-0.1206313627063738,0.007108419598455429,0.10120487162542259,0.26282187348803226,-1.6528257959155308,-0.10729783537459144,-0.08146629252767393,1.5682821403724667,1.6563049046355809,-0.11248321079158795,-0.9420184921070888,-0.014960399058404794,1.6495043092867832,0.09990252038044259,-0.2707470292438011,0.014960399058404794,0.8832081827668972
1777280415363857961,-0.319485,0.947591,0.4,0.0,0.0,1.0,1.0,-0.00279246,0.0625416,0.676666,0.149115,0.45751,2.32566,-0.245736,0.402389,-2.33529,-4.32234,0.277132,-0.0209413,nan,nan,0.0,-2.47708,0.0108337,-0.0828552,-25.177,-1.18854,-1.04912,nan,nan,0.0,0.23739,-0.213706,-0.33449,1.88034,-0.191305,0.0145072,nan,nan,0.0,0.241299,0.434603,-2.2555,6.91087,0.61065,0.622861,nan,nan,0.0,0.179114,-0.214031,0.394327,-1.22435,-0.120443,nan,3.07841,0.985086,1.0,0.839502,0.123226,0.674098,1.62042,0.419751,nan,10.0413,3.62747,1.0,-0.54389,-0.502866,-0.708872,-4.51771,-0.671945,-0.872003,nan,nan,0.0,-0.365172,0.0649076,-0.966643,-4.61539,-0.2,-0.200461,nan,nan,0.0,0.464265,0.380337,-2.34143,3.88278,0.542133,0.404723,nan,nan,0.0,0.0406949,0.578224,2.2555,-14.0904,0.510347,0.446053,nan,nan,0.0,0.595421,-0.221998,-0.211032,9.20301,0.0877106,nan,10.9453,13.9338,1.0,-0.114943,-0.0172259,-6.03525,-2.15985,-0.0574714,nan,1.60903,-1.13824,1.0,1777280415.363858,-0.0989360371596383,0.24725650491155488,1.5687807292955989,-0.13450180556402347,0.001997391795051928,0.0944498222366891,0.2627928942445801,-1.6685094442458972,-0.1457692202196844,-0.09652304847159199,1.574536030806921,1.6748648993579178,-0.0600474730702596,-0.9266328502622899,-0.015536389333025202,0.6207425435973479,-0.0028763934195158995,-0.6704860892008999,0.015536389333025202,1.8422098138504084
1777280415373775008,-0.233647,0.972322,0.4,0.0,0.0,1.0,0.0,0.00172231,0.0666756,0.694506,0.0554642,-0.0425597,1.27791,0.105339,0.379954,-2.15117,-9.93895,0.45267,0.0240146,nan,nan,0.0,-2.66059,0.00546503,-0.727284,-29.5726,-1.2803,-1.14887,nan,nan,0.0,0.0631336,-0.209679,1.05871,0.268623,-0.278433,0.0165011,nan,nan,0.0,-0.0352795,0.411976,-1.88726,20.0,0.47236,0.653622,nan,nan,0.0,-0.0492426,-0.21192,0.344078,0.548172,-0.234621,nan,-0.966585,2.89463,1.0,0.810317,0.128627,0.214211,4.35929,0.405159,nan,9.5715,6.79651,1.0,-0.667883,-0.509768,-0.721148,-6.17827,-0.733942,-0.902697,nan,nan,0.0,0.0833183,0.054553,-1.06484,-7.10622,-0.00834083,-0.200094,nan,nan,0.0,0.0606433,0.367106,-1.17532,5.34798,0.340322,0.49586,nan,nan,0.0,0.38664,0.598933,1.95477,-11.6972,0.68332,0.460806,nan,nan,0.0,0.281527,-0.217126,0.821064,10.1874,-0.0692364,nan,4.76561,13.2282,1.0,-0.0886905,-0.0812444,-6.35364,-0.730778,-0.0443453,nan,4.46829,0.729262,1.0,1777280415.373775,-0.10721294260710222,0.24683231920322696,1.569028969896142,-0.14898385231465783,0.0017477779490402412,0.08829661906220049,0.26294576404303194,-1.689482386197362,-0.1923815833392018,-0.1162231897330393,1.5760863227069335,1.700400366642877,-0.04277350193971916,-0.8346161227532094,-0.01611344483980498,0.15632637378026737,0.015414891384200761,-0.62046891904244,0.01611344483980498,2.574913152426343
1777280415383833966,-0.145346,0.989381,0.4,0.0,0.0,0.0,0.0,0.00283462,0.0683529,0.703429,0.00159233,0.166684,0.66828,-0.180877,0.36097,-1.7952,-12.0879,0.309561,0.216691,nan,nan,0.0,-2.66996,-0.0046978,-1.10781,-36.6544,-1.28498,-1.2226,nan,nan,0.0,-0.0860946,-0.182451,2.89993,-5.49451,-0.353047,-0.114119,nan,nan,0.0,-0.0493588,0.396253,-1.4515,19.4139,0.465321,0.594881,nan,nan,0.0,-0.164929,-0.20574,0.742166,2.06279,-0.292465,nan,-3.40646,2.08464,1.0,0.785372,0.126552,-0.139128,7.61259,0.392686,nan,9.38424,9.06002,1.0,-0.710183,-0.518014,-0.874582,-5.88522,-0.755091,-0.816483,nan,nan,0.0,0.229288,0.0440063,-1.05871,-5.49451,0.064644,-0.137423,nan,nan,0.0,-0.106959,0.362121,-0.0767183,3.15018,0.25652,0.475022,nan,nan,0.0,0.58428,0.61504,1.46378,-11.16,0.78214,0.545368,nan,nan,0.0,0.1315,-0.205383,1.82124,9.77073,-0.14425,nan,1.22903,9.77884,1.0,-0.044446,-0.140869,-6.0091,0.28144,-0.022223,nan,7.15717,2.99695,1.0,1777280415.383834,-0.11295323709607857,0.24638399734536137,1.5759657800873872,-0.1526863559288321,-0.005109289461330824,0.08499477727802648,0.2634629860022342,-1.711029469014473,-0.23960079442194546,-0.13578101954731575,1.583344960295536,1.7277240475618716,-0.04456975969976434,-0.5706693561576551,-0.01707898865687285,0.721614900981894,0.05141943902275378,-0.3282514387942204,0.01707898865687285,2.7163741211960737
1777280415393775376,-0.0562753,0.998415,0.4,0.0,0.0,0.0,0.0,0.0030277,0.0698013,0.709573,-0.133692,-0.053695,0.356084,-0.0612829,0.346397,-1.24897,-10.7692,0.369359,0.33365,nan,nan,0.0,-2.42758,-0.0162029,-1.3533,-40.2198,-1.16379,-1.27027,nan,nan,0.0,-0.220088,-0.156564,2.82015,-10.5739,-0.420044,-0.251459,nan,nan,0.0,-0.0962444,0.385898,-1.03416,16.9719,0.441878,0.517758,nan,nan,0.0,-0.171838,-0.193455,1.35238,-0.265805,-0.295919,nan,-4.26244,-0.534464,1.0,0.882637,0.121218,-0.342421,9.16888,0.441319,nan,11.3747,9.88324,1.0,-0.569181,-0.527602,-0.960506,-5.15263,-0.684591,-0.761471,nan,nan,0.0,0.044964,0.0328851,-1.10781,-2.71062,-0.027518,-0.0349147,nan,nan,0.0,-0.194913,0.366723,0.678185,0.317459,0.212544,0.376086,nan,nan,0.0,0.538877,0.627312,1.13235,-6.03175,0.759438,0.666151,nan,nan,0.0,0.0360643,-0.178906,2.61783,6.56206,-0.191968,nan,-1.76609,5.0491,1.0,0.0442222,-0.194965,-5.60225,2.05103,0.0221111,nan,10.3988,5.58483,1.0,1777280415.3937755,-0.11865858839238193,0.24616550226925,1.5909834673150867,-0.15435516965838625,-0.019945778285796356,0.08380427324197867,0.2639324285546797,-1.7441606384742676,-0.2836499554545932,-0.16560427250667326,1.5984536000992349,1.7670748795770816,-0.021977907134976892,-0.5738879026209973,-0.017766926285429696,1.5197426342561544,0.04722012507775488,-0.11975000816373649,0.017766926285429696,3.958207878668608
1777280415403799936,0.0336658,0.999433,0.4,0.0,0.0,0.0,0.0,-0.00188762,0.0638569,0.708603,-0.335807,-0.244268,-0.448515,-0.102585,0.338344,-0.622948,-9.01099,0.348707,0.369637,nan,nan,0.0,-2.13887,-0.0328851,-1.56197,-43.3456,-1.01944,-1.24936,nan,nan,0.0,-0.710091,-0.128569,2.36598,-15.0672,-0.665046,-0.357408,nan,nan,0.0,-0.184687,0.377269,-0.813209,10.4762,0.397656,0.465369,nan,nan,0.0,-0.268682,-0.179139,1.54463,1.14858,-0.344341,nan,-6.55438,-3.01291,1.0,1.00775,0.117329,-0.381008,10.9898,0.503874,nan,13.7196,10.5279,1.0,-0.292711,-0.536614,-0.892995,-4.7619,-0.546356,-0.721668,nan,nan,0.0,0.221604,0.0219555,-1.10781,-0.463982,0.0608019,0.00939889,nan,nan,0.0,-0.168157,0.377653,0.850033,-2.46642,0.225921,0.278704,nan,nan,0.0,0.754409,0.63805,0.917544,0.757019,0.867205,0.745671,nan,nan,0.0,-0.0915176,-0.146733,3.07042,4.18856,-0.255759,nan,-5.3511,0.73853,1.0,0.0470922,-0.241586,-4.60467,3.74607,0.0235461,nan,11.582,8.40163,1.0,1777280415.4038,-0.11921340759577073,0.2451098234710592,1.5983331434873254,-0.15665348084249534,-0.027196188710338354,0.08746078881548933,0.26503340543685516,-1.7758250732820913,-0.32670653431091434,-0.1928260158049923,1.6059916408967219,1.805627827227636,-0.10530937083115746,-0.05534605917448684,-0.019923581965795967,0.7519582045631658,0.10982808687666185,0.36475616933924826,0.019923581965795967,3.8458541250656637
1777280415413796282,0.123094,0.992395,0.4,0.0,0.0,0.0,0.0,-0.00662133,0.0604662,0.702513,-0.139644,0.0767172,-0.642981,-0.532707,0.336426,-0.0153437,-8.57143,0.133647,0.371038,nan,nan,0.0,-2.63229,-0.0484171,-1.51287,-47.3504,-1.26614,-1.15564,nan,nan,0.0,-1.15853,-0.108052,1.91181,-15.2137,-0.889263,-0.49436,nan,nan,0.0,-0.215352,0.369599,-0.622948,6.03175,0.382324,0.426596,nan,nan,0.0,-0.169362,-0.168986,1.22776,-1.95489,-0.294681,nan,-5.01319,-5.06693,1.0,1.09983,0.117147,-0.620661,10.8393,0.549915,nan,15.4572,11.8677,1.0,-0.329807,-0.544859,-0.757972,-5.83639,-0.564903,-0.64874,nan,nan,0.0,0.267378,0.0114088,-1.02802,0.65934,0.0836888,0.0307539,nan,nan,0.0,-0.0663874,0.378612,-0.181053,-1.92918,0.276806,0.226813,nan,nan,0.0,0.86837,0.647446,0.972781,5.15263,0.924185,0.807022,nan,nan,0.0,-0.1339,-0.115793,3.15878,0.497634,-0.27695,nan,-7.21987,-2.97978,1.0,0.0495183,-0.279285,-3.02181,6.2522,0.0247591,nan,12.1524,10.686,1.0,1777280415.4137964,-0.11914604004470411,0.2441408643340805,1.6003090952117147,-0.16313770536112485,-0.029116686326870145,0.08829141374127927,0.26599211808747386,-1.8074495210525185,-0.3577713705356976,-0.21960492431966894,1.6086028444360747,1.842518419101413,-0.0969306712475267,0.0067391716492304745,-0.021851253753393363,0.26121402046178693,0.09590565505964053,0.08309228793981294,0.021851253753393363,3.6903824904252582
1777280415423882144,0.212278,0.977209,0.4,0.0,0.0,0.0,0.0,-0.0103181,0.0590744,0.696093,-0.258236,0.140098,-0.644993,-0.774865,0.338919,0.365176,-5.68987,0.0125675,0.290094,nan,nan,0.0,-2.82862,-0.0614562,-1.15077,-48.5226,-1.36431,-1.1461,nan,nan,0.0,-1.25969,-0.0948205,0.985056,-16.337,-0.939847,-0.685029,nan,nan,0.0,-0.219383,0.364614,-0.438826,3.2967,0.380308,0.397879,nan,nan,0.0,-0.0715615,-0.160932,0.591453,-2.60187,-0.245781,nan,-3.26543,-5.84048,1.0,1.17724,0.104284,-1.27973,12.5821,0.588622,nan,17.5917,13.8084,1.0,-0.625428,-0.551187,-0.549299,-6.12943,-0.712714,-0.586827,nan,nan,0.0,0.272886,0.00162983,-0.929819,1.63614,0.0864428,0.0582383,nan,nan,0.0,0.00600439,0.372476,-0.757972,-1.63614,0.313002,0.230384,nan,nan,0.0,1.00487,0.659142,1.26124,8.22955,0.992437,0.870364,nan,nan,0.0,-0.185354,-0.0860505,3.1141,-3.15479,-0.302677,nan,-9.13898,-5.92579,1.0,0.0450586,-0.291063,-1.07859,7.8338,0.0225293,nan,11.515,11.8838,1.0,1777280415.4238822,-0.1192168135661309,0.2434792463208677,1.6013375105563417,-0.15677833670357336,-0.030161919737850762,0.08621286584487628,0.2670781687272406,-1.8415198424009682,-0.36021795021955993,-0.2502651042569328,1.6089938687186849,1.8764200760002725,-0.06559882465287278,-0.007017130322068357,-0.023598922406372902,0.038769702211403155,0.10768093380082303,-0.2060861346967038,0.023598922406372902,3.3613184676621977
1777280415433897853,0.299187,0.954195,0.4,0.0,0.0,1.0,0.0,-0.015169,0.0591111,0.690611,-0.367203,0.189468,-0.287218,-0.93577,0.34448,0.616811,-6.76434,-0.0678849,0.153578,nan,nan,0.0,-3.19288,-0.0697012,-0.71501,-48.7179,-1.5,-1.23529,nan,nan,0.0,-1.13539,-0.0940537,-0.309939,-19.1697,-0.877695,-0.848571,nan,nan,0.0,-0.131516,0.362313,-0.138092,-0.561661,0.424242,0.382657,nan,nan,0.0,0.0837059,-0.161206,-0.183114,-4.04408,-0.168147,nan,-0.151377,-5.0128,1.0,1.26834,0.0868592,-1.8975,14.3775,0.634172,nan,20.1047,16.0207,1.0,-1.01248,-0.55483,-0.297665,-2.8083,-0.906242,-0.609483,nan,nan,0.0,0.0942961,-0.00642347,-0.757972,1.44078,-0.00285195,0.0781796,nan,nan,0.0,0.0937999,0.361929,-1.15077,-0.0244217,0.3569,0.266049,nan,nan,0.0,1.00782,0.672182,1.53742,11.1111,0.993912,0.934562,nan,nan,0.0,-0.188052,-0.0550923,2.5452,-2.67209,-0.304026,nan,-9.98529,-8.1387,1.0,0.00856577,-0.286415,1.46265,8.56074,0.00428288,nan,9.44311,11.9206,1.0,1777280415.4338977,-0.11834592343066264,0.24273746575855554,1.5962409414863914,-0.14216280031516146,-0.02518520846973893,0.08285201128306718,0.2686544040811498,-1.8804598946733717,-0.34714750617838713,-0.28655967545624245,1.6025590176560767,1.912234506152648,-0.07406334935317485,0.08695434152435412,-0.025916938322594285,-0.6424900388331244,0.15737979075040096,-0.33556574300166964,0.025916938322594285,3.575904771610865
1777280415443857550,0.383093,0.92371,0.4,0.0,0.0,0.0,0.0,-0.0195109,0.0605095,0.690375,-0.345192,0.18787,0.129317,-0.997697,0.350616,0.610673,-6.32478,-0.0988486,0.02449,nan,nan,0.0,-3.05013,-0.0741115,-0.33449,-51.5507,-1.47506,-1.36479,nan,nan,0.0,-0.979272,-0.105558,-1.52515,-18.2418,-0.799636,-0.91303,nan,nan,0.0,-0.0952414,0.362696,0.138092,-2.61295,0.442379,0.392131,nan,nan,0.0,0.15277,-0.167667,-0.82307,-2.72303,-0.133615,nan,1.60334,-2.83757,1.0,1.29048,0.0662006,-2.03036,16.0383,0.64,nan,21.0982,18.3695,1.0,-1.17899,-0.55694,-0.181053,-3.19902,-0.989494,-0.729123,nan,nan,0.0,0.221134,-0.0125594,-0.530887,1.05006,0.0605671,0.0582041,nan,nan,0.0,0.200445,0.350616,-1.05257,0.366302,0.410223,0.312316,nan,nan,0.0,1.07141,0.692123,1.94863,13.7973,1.0257,0.979311,nan,nan,0.0,-0.23147,-0.0360901,2.07054,-5.06394,-0.325735,nan,-11.1728,-9.58062,1.0,0.00840492,-0.258367,3.38189,8.62974,0.00420246,nan,7.49898,10.7162,1.0,1777280415.4438577,-0.11862438607720047,0.24221919532713898,1.5889059549813247,-0.12338535022938146,-0.017970970667423702,0.0776685866386886,0.27107325933624954,-1.914510872195608,-0.3128536246214535,-0.3206290750858605,1.5936894548268625,1.9399044487278152,-0.05203551750023192,-0.02795827629501396,-0.028854064009110558,-0.8905240658964496,0.2428585103982229,-0.5204274977765571,0.028854064009110558,2.7781244960573086
1777280415453890046,0.464397,0.885627,0.4,0.0,0.0,0.0,0.0,-0.0234874,0.0611406,0.693248,-0.448304,-0.0891504,0.551535,-0.572798,0.355601,0.438826,-8.52259,0.113601,-0.062111,nan,nan,0.0,-2.79012,-0.0764127,-0.205604,-52.6252,-1.34506,-1.45464,nan,nan,0.0,-0.637114,-0.128952,-2.5992,-16.2393,-0.628557,-0.885478,nan,nan,0.0,-0.13267,0.366148,0.487926,-4.66422,0.423665,0.416146,nan,nan,0.0,0.018202,-0.176116,-0.897931,-4.18758,-0.200899,nan,-0.418429,-0.312968,1.0,1.22915,0.0472728,-1.57744,17.2501,0.614574,nan,20.6443,20.2866,1.0,-1.42597,-0.558474,-0.138092,-4.61539,-1.11298,-0.873054,nan,nan,0.0,0.287327,-0.0160112,-0.242428,-1.0989,0.0936637,0.0439159,nan,nan,0.0,0.328356,0.346014,-0.181053,-0.65934,0.474178,0.363086,nan,nan,0.0,1.02632,0.714559,2.32915,14.7741,1.00316,1.0077,nan,nan,0.0,-0.226721,-0.0226193,1.64566,-7.16019,-0.323361,nan,-11.3488,-10.5969,1.0,0.000827496,-0.215419,5.09793,7.50915,0.000413748,nan,5.00517,8.67633,1.0,1777280415.45389,-0.12003317143690442,0.24194566511342713,1.5832030679459967,-0.10671641383169833,-0.01233584527340953,0.07350728631112005,0.27399906642918564,-1.945003060406023,-0.2693115735969423,-0.3523583321550011,1.586795622421084,1.963559428349969,-0.027264641970875216,-0.1404233482104552,-0.03205340131575851,-0.6871557982577214,0.29163536189382544,-0.4147854894156723,0.03205340131575851,2.3578548836502438
1777280415463895871,0.541958,0.840406,0.4,0.0,0.0,1.0,0.0,-0.0289068,0.0580279,0.701313,-0.465577,-0.31362,1.04948,-0.218806,0.358286,0.205604,-9.59707,0.290597,-0.0317828,nan,nan,0.0,-2.60407,-0.0781384,-0.168779,-55.5556,-1.25204,-1.44407,nan,nan,0.0,-0.208969,-0.156181,-2.63602,-15.2625,-0.414485,-0.78023,nan,nan,0.0,-0.139295,0.374585,0.917544,-4.81075,0.420353,0.428844,nan,nan,0.0,-0.188475,-0.182426,-0.432482,-1.91691,-0.304238,nan,-4.04717,0.63524,1.0,1.09527,0.0379307,-0.73795,18.9058,0.547634,nan,18.2086,21.0537,1.0,-1.4958,-0.560199,-0.193328,-7.05739,-1.1479,-1.00583,nan,nan,0.0,0.173904,-0.0171618,-0.0767183,0.415138,0.0369519,0.059295,nan,nan,0.0,0.343156,0.346014,0.0214815,0.317459,0.481578,0.41954,nan,nan,0.0,0.895499,0.740253,2.66671,16.6789,0.937749,1.01601,nan,nan,0.0,-0.180508,-0.0107713,1.09403,-7.52815,-0.300254,nan,-10.6789,-11.2503,1.0,-0.0026312,-0.151393,6.5154,5.80377,-0.0013156,nan,1.99501,6.17281,1.0,1777280415.4638958,-0.12149738719155234,0.24169133963010053,1.5828887115403152,-0.09802228232160876,-0.012034043919744108,0.07239217124963579,0.2776599427214829,-1.9726770791384072,-0.21200682530382214,-0.382392328870039,1.5859208810509104,1.984036731649251,-0.025418028260745216,-0.14633797975987758,-0.03596860309138239,-0.08742419586542415,0.3658786207326623,-0.11144784146695465,0.03596860309138239,2.046561229951906
