dataset,kp_case,window,role,joint,case_count,curve_count,mean_target_direction_change_rate_hz,mean_joint_direction_change_rate_hz,mean_target_dominant_freq_hz,mean_joint_dominant_freq_hz,mean_target_extrema_rate_hz,mean_joint_extrema_rate_hz,mean_target_range_rad,mean_joint_range_rad,mean_target_path_rate_radps,mean_joint_path_rate_radps,mean_tracking_err_rms_rad
real,kp40_kd0.8,touchdown,landing_leg,ankle_roll,1,6,40.63883501245384,12.779008666025524,8.61194062275633,7.63962474599352,39.44824414294836,10.397826927014558,0.4602153416666666,0.3550329933333334,7.1153554938310775,3.7207781893511718,0.2832457392446321
real,kp40_kd0.8,touchdown,landing_leg,hip_pitch,1,6,49.76669834532922,1.1905908695054837,8.750842890865306,6.528406601121735,49.76669834532922,0.0,0.8689836866666667,0.1848795,18.125537768669343,1.3013506649956077,0.30474905151856496
real,kp40_kd0.8,touchdown,landing_leg,hip_roll,1,6,34.84462611419382,9.286608782142773,7.63962474599352,6.528406601121735,31.35222623031107,4.524245304120838,1.4798159999999998,0.061487839999999995,24.350713821019422,0.49553757040936475,0.8963717262780113
real,kp40_kd0.8,touchdown,landing_leg,knee_pitch,1,6,40.480089563186446,1.1905908695054837,7.63962474599352,6.528406601121735,40.480089563186446,1.1905908695054837,0.3920655,0.45738883333333336,5.853751030249421,3.1765319194485415,0.2415259732367531
real,kp40_kd0.8,touchdown,stance_leg,ankle_pitch,1,6,35.79709880979821,8.254763361904686,7.63962474599352,6.528406601121735,34.60650794029272,7.064172492399202,0.44146256666666667,0.164812,7.726358608231561,1.444126385564885,0.1913918798497897
real,kp40_kd0.8,touchdown,stance_leg,ankle_roll,1,6,34.76525338956012,11.747163245787439,8.750842890865304,6.528406601121735,34.76525338956012,11.747163245787439,0.22449566166666665,0.305000325,3.285217150669896,2.9550092051515784,0.13621632248867224
real,kp40_kd0.8,touchdown,stance_leg,hip_pitch,1,6,41.98817133122672,8.175390637270988,12.08449732548066,6.528406601121735,41.98817133122672,6.984799767765504,1.0544390166666666,0.10437633333333335,17.812905917528443,0.7752195906432512,0.3434999878216009
real,kp40_kd0.8,touchdown,stance_leg,hip_roll,1,6,32.38407165054915,7.937272463369891,8.750842890865306,7.63962474599352,27.701080897160917,4.444872579487138,0.4437244833333333,0.03307696116666667,7.908258057559123,0.30517276322885584,0.15872517312097603
real,kp40_kd0.8,touchdown,stance_leg,knee_pitch,1,6,27.780453621794617,2.3811817390109673,7.63962474599352,6.528406601121735,27.780453621794617,2.3811817390109673,0.8021710000000001,0.35020049999999997,9.532617160481532,2.5192564670929087,0.4012437377714902
sim,kp25_kd0.4,swing,event_leg,ankle_pitch,1,6,18.095284445017146,8.240680716533891,3.5065764279108436,3.001525441206184,17.053616784938786,6.156327148420105,0.30594499999999997,0.19915448333333333,2.1273911143506488,1.047542587479759,0.16044528443598802
