dataset,case_label,kp_case,ankle_kp,ankle_kd,diag_csv,step_index,touchdown_side,phase,role,side,start_time_sec,end_time_sec,duration_sec,sample_count,start_event_side,end_event_side,joint,target_direction_change_rate_hz,joint_direction_change_rate_hz,target_extrema_rate_hz,joint_extrema_rate_hz,target_dominant_freq_hz,joint_dominant_freq_hz,target_range_rad,joint_range_rad,target_path_rad,joint_path_rad,target_path_rate_radps,joint_path_rate_radps,tracking_err_rms_rad
real,30/0.4 all_ankles,kp30_kd0.4,30.0,0.4,t27_tracking_lag_b1_diag_20260430_100314.csv,6,right,complete_support,support_leg,right,1777514596.5476913,1777514596.857701,0.3100097179412842,32,right,left,knee_pitch,32.25705331564477,3.225705331564477,32.25705331564477,3.225705331564477,3.124902039953087,3.124902039953087,0.31045500000000004,0.3317294,0.8491909999999999,0.6341208,2.739239936216569,2.0454868454159314,0.15842188713644692
real,30/0.4 all_ankles,kp30_kd0.4,30.0,0.4,t27_tracking_lag_b1_diag_20260430_100314.csv,6,right,complete_support,support_leg,right,1777514596.5476913,1777514596.857701,0.3100097179412842,32,right,left,hip_pitch,45.159874641902675,3.225705331564477,45.159874641902675,3.225705331564477,3.124902039953087,3.124902039953087,0.9544250000000001,0.22108799999999995,3.004842,0.37602199999999997,9.692734859908866,1.2129361701855377,0.3608811605071398
real,30/0.4 all_ankles,kp30_kd0.4,30.0,0.4,t27_tracking_lag_b1_diag_20260430_100314.csv,6,right,complete_support,support_leg,right,1777514596.5476913,1777514596.857701,0.3100097179412842,32,right,left,hip_roll,38.70846397877372,12.902821326257907,38.70846397877372,6.451410663128954,3.124902039953087,3.124902039953087,1.6809699999999999,0.06883858,4.51631,0.09395738000000001,14.568285245997961,0.30307882160582955,0.6945336637949453
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,1,left,complete_support,support_leg,left,1777514825.9877677,1777514826.1375866,0.14981889724731445,16,left,right,ankle_pitch,6.674725407631615,6.674725407631615,6.674725407631615,6.674725407631615,6.2575550696546385,6.2575550696546385,0.25323399999999996,0.064678,0.42106899999999997,0.112772,2.8105199526660365,0.7527221336694324,0.21869359890009352
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,1,left,complete_support,support_leg,left,1777514825.9877677,1777514826.1375866,0.14981889724731445,16,left,right,ankle_roll,6.674725407631615,6.674725407631615,6.674725407631615,6.674725407631615,6.2575550696546385,6.2575550696546385,0.5380604,0.3627795,0.5624194,0.5484555,3.7539950589249282,3.660789860805301,0.1523240745049072
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,1,left,complete_support,support_leg,left,1777514825.9877677,1777514826.1375866,0.14981889724731445,16,left,right,knee_pitch,26.69890163052646,0.0,26.69890163052646,0.0,6.2575550696546385,6.2575550696546385,0.558487,0.289543,0.8213309999999998,0.289543,5.48215889377548,1.9326200187018807,0.24627175323537412
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,1,left,complete_support,support_leg,left,1777514825.9877677,1777514826.1375866,0.14981889724731445,16,left,right,hip_pitch,26.69890163052646,0.0,26.69890163052646,0.0,6.2575550696546385,6.2575550696546385,0.8193729999999999,0.25004299999999996,1.2521479999999998,0.25004299999999996,8.35774406971511,1.6689683651004317,0.6554583183013528
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,1,left,complete_support,support_leg,left,1777514825.9877677,1777514826.1375866,0.14981889724731445,16,left,right,hip_roll,20.024176222894845,13.34945081526323,20.024176222894845,6.674725407631615,6.2575550696546385,6.2575550696546385,0.62958,0.0345148,0.685203,0.03911640000000001,4.573541873485405,0.26109122893508135,0.27183971487838915
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,2,right,complete_swing,swing_leg,right,1777514825.9877677,1777514826.1375866,0.14981889724731445,16,left,right,ankle_pitch,13.34945081526323,6.674725407631615,13.34945081526323,0.0,6.2575550696546385,6.2575550696546385,0.16425399999999998,0.27212400000000003,0.22837799999999994,0.288543,1.5243604391440926,1.9259452932942491,0.12317038392811804
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,2,right,complete_swing,swing_leg,right,1777514825.9877677,1777514826.1375866,0.14981889724731445,16,left,right,ankle_roll,13.34945081526323,13.34945081526323,13.34945081526323,13.34945081526323,6.2575550696546385,6.2575550696546385,0.37621,0.316096,0.54889404,0.44205419999999995,3.6637169948855637,2.950590400290267,0.1479853589225843
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,2,right,complete_swing,swing_leg,right,1777514825.9877677,1777514826.1375866,0.14981889724731445,16,left,right,knee_pitch,13.34945081526323,0.0,13.34945081526323,0.0,6.2575550696546385,6.2575550696546385,0.6283701,0.676117,0.6980184000000001,0.676317,4.6590811494743685,4.51423026351319,0.5329534292820791
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,2,right,complete_swing,swing_leg,right,1777514825.9877677,1777514826.1375866,0.14981889724731445,16,left,right,hip_pitch,20.024176222894845,6.674725407631615,20.024176222894845,6.674725407631615,6.2575550696546385,6.2575550696546385,0.83965,0.062894,1.2477960000000001,0.09817699999999996,8.3286956647411,0.6553045163450488,0.3069694382075152
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,2,right,complete_swing,swing_leg,right,1777514825.9877677,1777514826.1375866,0.14981889724731445,16,left,right,hip_roll,40.04835244578969,6.674725407631615,33.37362703815808,6.674725407631615,6.2575550696546385,6.2575550696546385,0.918377,0.02799539999999999,1.17534044,0.03604869999999999,7.845074697484922,0.24061517380208972,0.2395983039434031
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,2,right,complete_support,support_leg,right,1777514826.1375866,1777514826.4476342,0.31004762649536133,32,right,left,ankle_pitch,0.0,3.225310934657199,0.0,3.225310934657199,0.0,3.1245199679491615,0.0,0.39163000000000003,0.0,0.426533,0.0,1.3757015488921391,0.5805388515389897
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,2,right,complete_support,support_leg,right,1777514826.1375866,1777514826.4476342,0.31004762649536133,32,right,left,ankle_roll,48.379664019857984,12.901243738628796,48.379664019857984,9.675932803971596,3.1245199679491615,6.249039935898323,0.643639,0.1698805,1.8284262,0.37252820000000003,5.897243016073711,1.2015192769281642,0.19482722644519337
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,2,right,complete_support,support_leg,right,1777514826.1375866,1777514826.4476342,0.31004762649536133,32,right,left,knee_pitch,38.703731215886386,3.225310934657199,38.703731215886386,3.225310934657199,3.1245199679491615,3.1245199679491615,0.25613280000000005,0.41974200000000006,0.9640238,0.5472560000000001,3.109276503409785,1.7650707608567604,0.1305280248972706
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,2,right,complete_support,support_leg,right,1777514826.1375866,1777514826.4476342,0.31004762649536133,32,right,left,hip_pitch,45.15435308520079,3.225310934657199,45.15435308520079,0.0,3.1245199679491615,3.1245199679491615,0.9673305000000001,0.11888599999999999,3.9130714,0.225692,12.620871974514355,0.7279268754646526,0.21181552068552337
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,2,right,complete_support,support_leg,right,1777514826.1375866,1777514826.4476342,0.31004762649536133,32,right,left,hip_roll,35.47842028122919,6.450621869314398,35.47842028122919,3.225310934657199,3.1245199679491615,3.1245199679491615,1.7,0.09414958,4.362703,0.14534766,14.071073690561766,0.46879139712483675,0.7448095403020185
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,3,left,complete_swing,swing_leg,left,1777514826.1375866,1777514826.4476342,0.31004762649536133,32,right,left,ankle_pitch,35.47842028122919,6.450621869314398,35.47842028122919,3.225310934657199,3.1245199679491615,3.1245199679491615,0.21942399999999998,0.3872934,0.552535,0.6474998,1.7820971772808154,2.0883881851283492,0.12099402559041525
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,3,left,complete_swing,swing_leg,left,1777514826.1375866,1777514826.4476342,0.31004762649536133,32,right,left,ankle_roll,29.02779841191479,9.675932803971596,25.802487477257593,6.450621869314398,3.1245199679491615,3.1245199679491615,0.1854844,0.5853079999999999,0.4742524,1.4545895,1.52961145150742,4.691503419787548,0.22253917427412526
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,3,left,complete_swing,swing_leg,left,1777514826.1375866,1777514826.4476342,0.31004762649536133,32,right,left,knee_pitch,25.802487477257593,6.450621869314398,25.802487477257593,3.225310934657199,3.1245199679491615,3.1245199679491615,1.080902,0.414945,2.209888,0.7940340000000001,7.127575930767728,2.561006542689595,0.4394074287778087
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,3,left,complete_swing,swing_leg,left,1777514826.1375866,1777514826.4476342,0.31004762649536133,32,right,left,hip_pitch,41.92904215054359,3.225310934657199,41.92904215054359,3.225310934657199,3.1245199679491615,3.1245199679491615,0.9351728,0.20536500000000002,2.8619518,0.3307700000000001,9.230684435001853,1.066836097856562,0.3270133491492578
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,3,left,complete_swing,swing_leg,left,1777514826.1375866,1777514826.4476342,0.31004762649536133,32,right,left,hip_roll,45.15435308520079,9.675932803971596,45.15435308520079,6.450621869314398,3.1245199679491615,3.1245199679491615,0.375209,0.0859036,1.61353944,0.0935736,5.204166399332654,0.3018039552752389,0.168904517848676
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,3,left,complete_support,support_leg,left,1777514826.4476342,1777514826.837477,0.3898427486419678,40,left,right,ankle_pitch,10.260547397467707,12.825684246834633,10.260547397467707,7.695410548100781,2.501008428132754,5.002016856265508,0.278653,0.2807073,0.5850409999999999,0.32050229999999996,1.500710227490476,0.8221322600368535,0.3453491447324862
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,3,left,complete_support,support_leg,left,1777514826.4476342,1777514826.837477,0.3898427486419678,40,left,right,ankle_roll,30.781642192403122,15.390821096201561,30.781642192403122,12.825684246834633,2.501008428132754,2.501008428132754,0.867869,0.349341,2.467147556,0.68182192,6.328571108721154,1.7489665316981087,0.19411851409266767
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,3,left,complete_support,support_leg,left,1777514826.4476342,1777514826.837477,0.3898427486419678,40,left,right,knee_pitch,30.781642192403122,7.695410548100781,30.781642192403122,2.565136849366927,2.501008428132754,2.501008428132754,1.142456,0.36374999999999996,2.4678150000000003,0.5537749999999999,6.330283193920443,1.4205086587581697,0.3672147355509784
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,3,left,complete_support,support_leg,left,1777514826.4476342,1777514826.837477,0.3898427486419678,40,left,right,hip_pitch,48.73760013797161,2.565136849366927,48.73760013797161,2.565136849366927,2.501008428132754,2.501008428132754,1.4340603,0.5344089999999999,5.8641992,0.758757,15.042473459948052,1.9463155404151014,0.5630619261985306
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,3,left,complete_support,support_leg,left,1777514826.4476342,1777514826.837477,0.3898427486419678,40,left,right,hip_roll,35.91191589113698,5.130273698733854,30.781642192403122,2.565136849366927,2.501008428132754,2.501008428132754,1.5279,0.2021054,5.4910849,0.4040196,14.085384219992306,1.036365563826486,0.5870922981419041
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,4,right,complete_swing,swing_leg,right,1777514826.4476342,1777514826.837477,0.3898427486419678,40,left,right,ankle_pitch,35.91191589113698,2.565136849366927,30.781642192403122,2.565136849366927,2.501008428132754,2.501008428132754,0.380613,0.704612,1.544519,1.225635,3.961902601447356,3.1439215023738334,0.31998302236793746
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,4,right,complete_swing,swing_leg,right,1777514826.4476342,1777514826.837477,0.3898427486419678,40,left,right,ankle_roll,48.73760013797161,2.565136849366927,48.73760013797161,2.565136849366927,2.501008428132754,2.501008428132754,0.7356659999999999,0.3992062,1.7523,0.7743172,4.494889301145665,1.9862295828186207,0.1683050845920849
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,4,right,complete_swing,swing_leg,right,1777514826.4476342,1777514826.837477,0.3898427486419678,40,left,right,knee_pitch,20.521094794935415,2.565136849366927,20.521094794935415,2.565136849366927,2.501008428132754,2.501008428132754,1.1029419999999999,1.137085,2.5881619999999996,1.8273909999999998,6.638989718331203,4.6875079923014775,0.6517009704179517
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,4,right,complete_swing,swing_leg,right,1777514826.4476342,1777514826.837477,0.3898427486419678,40,left,right,hip_pitch,33.34677904177005,2.565136849366927,33.34677904177005,0.0,5.002016856265508,2.501008428132754,1.0480778,0.21265100000000003,5.2108365999999995,0.34745100000000007,13.366508978689868,0.8912593634493883,0.2574187114170821
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,4,right,complete_swing,swing_leg,right,1777514826.4476342,1777514826.837477,0.3898427486419678,40,left,right,hip_roll,23.08623164430234,15.390821096201561,20.521094794935415,7.695410548100781,2.501008428132754,2.501008428132754,0.7763770000000001,0.023777,2.1982374,0.06615440000000002,5.638779758396545,0.16969508918775947,0.2233575089851822
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,4,right,complete_support,support_leg,right,1777514826.837477,1777514827.2476904,0.4102134704589844,42,right,left,ankle_pitch,17.064286046403495,0.0,14.626530896917282,0.0,2.3797133602127323,0.0,0.76,0.0,2.236731,0.0,5.452602513265448,0.0,0.31221590176837083
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,4,right,complete_support,support_leg,right,1777514826.837477,1777514827.2476904,0.4102134704589844,42,right,left,ankle_roll,43.87959269075185,0.0,43.87959269075185,0.0,2.3797133602127323,0.0,0.619163,0.0,2.1974720000000003,0.0,5.35689868385177,0.0,0.2594080433753994
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,4,right,complete_support,support_leg,right,1777514826.837477,1777514827.2476904,0.4102134704589844,42,right,left,knee_pitch,36.566327242293205,2.4377551494862137,34.12857209280699,0.0,2.3797133602127323,2.3797133602127323,1.123984,0.212459,2.1099940000000004,0.359148,5.143648738885015,0.8755148864276747,0.3028789627437242
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,4,right,complete_support,support_leg,right,1777514826.837477,1777514827.2476904,0.4102134704589844,42,right,left,hip_pitch,46.317347840238064,2.4377551494862137,46.317347840238064,0.0,2.3797133602127323,2.3797133602127323,2.915959,0.664991,7.2565884,0.671319,17.689785739801923,1.6365113491979355,0.8627676422009143
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,4,right,complete_support,support_leg,right,1777514826.837477,1777514827.2476904,0.4102134704589844,42,right,left,hip_roll,19.50204119588971,7.313265448458641,17.064286046403495,4.8755102989724275,2.3797133602127323,2.3797133602127323,1.120787,0.035665499999999996,3.849809,0.087822,9.384891714288372,0.21408853273817827,0.4146944285771297
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,complete_swing,swing_leg,left,1777514826.837477,1777514827.2476904,0.4102134704589844,42,right,left,ankle_pitch,31.69081694332078,4.8755102989724275,29.253061793834565,4.8755102989724275,2.3797133602127323,2.3797133602127323,0.730898,0.4970489,1.151577,0.7179279,2.807262761779886,1.7501324351848235,0.2915605908633427
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,complete_swing,swing_leg,left,1777514826.837477,1777514827.2476904,0.4102134704589844,42,right,left,ankle_roll,24.37755149486214,4.8755102989724275,24.37755149486214,4.8755102989724275,2.3797133602127323,2.3797133602127323,0.6570405,0.202189,0.966361264,0.5013428,2.3557521475800063,1.2221509923578369,0.2321437038647826
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,complete_swing,swing_leg,left,1777514826.837477,1777514827.2476904,0.4102134704589844,42,right,left,knee_pitch,31.69081694332078,4.8755102989724275,31.69081694332078,4.8755102989724275,2.3797133602127323,2.3797133602127323,0.6601840000000001,0.7840640000000001,2.163227,1.5219150000000001,5.273417758757613,3.7100561283303115,0.35218401909465835
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,complete_swing,swing_leg,left,1777514826.837477,1777514827.2476904,0.4102134704589844,42,right,left,hip_pitch,39.00408239177942,2.4377551494862137,36.566327242293205,2.4377551494862137,2.3797133602127323,2.3797133602127323,2.07629,0.41552300000000003,5.169384,0.4506130000000001,12.601692465671642,1.0984841611754315,0.5283586016389185
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,complete_swing,swing_leg,left,1777514826.837477,1777514827.2476904,0.4102134704589844,42,right,left,hip_roll,14.626530896917282,12.18877574743107,12.18877574743107,2.4377551494862137,2.3797133602127323,2.3797133602127323,1.7,0.0860959,3.0632770000000002,0.153402,7.467519281052681,0.37395651544148417,0.6510461985056276
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,complete_support,support_leg,left,1777514827.2476904,1777514827.4775395,0.22984910011291504,24,left,right,ankle_pitch,8.701361019109866,4.350680509554933,8.701361019109866,0.0,4.169402154990144,4.169402154990144,0.7064889999999999,0.10566900000000001,1.2588876979999999,0.189695,5.477018171407076,0.825302339260023,0.5006144499560898
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,complete_support,support_leg,left,1777514827.2476904,1777514827.4775395,0.22984910011291504,24,left,right,ankle_roll,8.701361019109866,4.350680509554933,8.701361019109866,0.0,4.169402154990144,4.169402154990144,0.6095439,0.22134489999999998,1.1732617,0.3835851,5.104486810797288,1.6688562183256799,0.3215234920087359
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,complete_support,support_leg,left,1777514827.2476904,1777514827.4775395,0.22984910011291504,24,left,right,knee_pitch,21.753402547774666,0.0,21.753402547774666,0.0,4.169402154990144,4.169402154990144,0.6948720000000002,0.40324899999999997,1.5605010000000004,0.40324899999999997,6.789241285840984,1.754407564797517,0.23124650349843134
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,complete_support,support_leg,left,1777514827.2476904,1777514827.4775395,0.22984910011291504,24,left,right,hip_pitch,26.104083057329596,4.350680509554933,26.104083057329596,0.0,4.169402154990144,4.169402154990144,1.881014,0.187724,3.0281700000000003,0.22703300000000004,13.174600198618963,0.9877480481257853,0.5363330878104549
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,complete_support,support_leg,left,1777514827.2476904,1777514827.4775395,0.22984910011291504,24,left,right,hip_roll,4.350680509554933,8.701361019109866,0.0,0.0,4.169402154990144,4.169402154990144,1.7,0.1275147,1.8788334,0.13058270000000002,8.174203854080828,0.568123607775059,1.1891148300199168
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,complete_swing,swing_leg,right,1777514827.2476904,1777514827.4775395,0.22984910011291504,24,left,right,ankle_pitch,0.0,0.0,0.0,0.0,4.169402154990144,0.0,0.76,0.0,0.76,0.0,3.306517187261749,0.0,0.35194081167035324
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,complete_swing,swing_leg,right,1777514827.2476904,1777514827.4775395,0.22984910011291504,24,left,right,ankle_roll,17.402722038219732,0.0,17.402722038219732,0.0,4.169402154990144,0.0,0.741025,0.0,1.3917038,0.0,6.054858597733536,0.0,0.1918402992945866
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,complete_swing,swing_leg,right,1777514827.2476904,1777514827.4775395,0.22984910011291504,24,left,right,knee_pitch,4.350680509554933,4.350680509554933,0.0,4.350680509554933,4.169402154990144,4.169402154990144,1.25884,0.7424559999999999,1.789513,1.047526,7.7855993306951765,4.557450951452041,0.9158989762720753
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,complete_swing,swing_leg,right,1777514827.2476904,1777514827.4775395,0.22984910011291504,24,left,right,hip_pitch,34.805444076439464,4.350680509554933,34.805444076439464,4.350680509554933,4.169402154990144,4.169402154990144,2.707428,1.085883,4.411134919999999,1.101223,19.191438721461157,4.791069442773612,1.3556646329760276
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,complete_swing,swing_leg,right,1777514827.2476904,1777514827.4775395,0.22984910011291504,24,left,right,hip_roll,26.104083057329596,4.350680509554933,21.753402547774666,0.0,4.169402154990144,4.169402154990144,1.686459,0.0922326,2.1551810000000002,0.1511004,9.37650397126311,0.6573895652659542,0.525126071485147
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,complete_support,support_leg,right,1777514827.4775395,1777514827.7776108,0.30007123947143555,31,right,left,ankle_pitch,6.665083943142723,0.0,3.3325419715713616,0.0,6.450081235299409,0.0,0.523304,0.0,0.72681,0.0,2.4221248303577814,0.0,0.334789009935338
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,complete_support,support_leg,right,1777514827.4775395,1777514827.7776108,0.30007123947143555,31,right,left,ankle_roll,26.660335772570892,0.0,26.660335772570892,0.0,3.2250406176497046,0.0,0.48208059,0.0,1.09724778,0.0,3.6566242800635,0.0,0.32893265423152707
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,complete_support,support_leg,right,1777514827.4775395,1777514827.7776108,0.30007123947143555,31,right,left,knee_pitch,33.325419715713615,0.0,33.325419715713615,0.0,3.2250406176497046,3.2250406176497046,0.592501,0.44026199999999993,1.4262920000000001,0.44026199999999993,4.7531779537164605,1.4671915934879505,0.3114896019741787
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,complete_support,support_leg,right,1777514827.4775395,1777514827.7776108,0.30007123947143555,31,right,left,hip_pitch,39.99050365885634,0.0,39.99050365885634,0.0,3.2250406176497046,3.2250406176497046,2.315928,0.8032431,6.19605012,0.8032431,20.64859708285977,2.6768413441250924,0.8063105085031151
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,complete_support,support_leg,right,1777514827.4775395,1777514827.7776108,0.30007123947143555,31,right,left,hip_roll,6.665083943142723,3.3325419715713616,6.665083943142723,0.0,3.2250406176497046,3.2250406176497046,1.7,0.5169594,3.3671480000000003,0.5796624,11.221162034492568,1.9317492773417873,0.8362485593178963
real,40/0.8 all_ankles,kp40_kd0.8,40.0,0.8,t27_tracking_lag_b1_diag_20260430_101404.csv,1,left,complete_support,support_leg,left,1777515244.5889251,1777515244.758935,0.17000985145568848,18,left,right,ankle_pitch,17.64603624032883,5.88201208010961,11.76402416021922,5.88201208010961,5.555233631214632,5.555233631214632,0.741679,0.13609999999999997,1.1830825999999999,0.20442799999999994,6.958906144967485,1.202447965512647,0.35829793061955284
real,40/0.8 all_ankles,kp40_kd0.8,40.0,0.8,t27_tracking_lag_b1_diag_20260430_101404.csv,1,left,complete_support,support_leg,left,1777515244.5889251,1777515244.758935,0.17000985145568848,18,left,right,ankle_roll,23.52804832043844,5.88201208010961,23.52804832043844,0.0,5.555233631214632,5.555233631214632,0.49413080000000004,0.2629429,0.53984688,0.3596459,3.1753858695694834,2.115441528361893,0.1928917788237582
real,40/0.8 all_ankles,kp40_kd0.8,40.0,0.8,t27_tracking_lag_b1_diag_20260430_101404.csv,1,left,complete_support,support_leg,left,1777515244.5889251,1777515244.758935,0.17000985145568848,18,left,right,knee_pitch,11.76402416021922,0.0,11.76402416021922,0.0,5.555233631214632,5.555233631214632,0.8746659999999999,0.294529,0.9518239999999998,0.294529,5.598640266138248,1.7324231359426032,0.15987126541759222
real,40/0.8 all_ankles,kp40_kd0.8,40.0,0.8,t27_tracking_lag_b1_diag_20260430_101404.csv,1,left,complete_support,support_leg,left,1777515244.5889251,1777515244.758935,0.17000985145568848,18,left,right,hip_pitch,17.64603624032883,0.0,17.64603624032883,0.0,5.555233631214632,5.555233631214632,1.07423,0.12367799999999995,2.261013,0.12367799999999995,13.299305779284872,0.7274754900437961,0.42974905242032435
real,40/0.8 all_ankles,kp40_kd0.8,40.0,0.8,t27_tracking_lag_b1_diag_20260430_101404.csv,1,left,complete_support,support_leg,left,1777515244.5889251,1777515244.758935,0.17000985145568848,18,left,right,hip_roll,0.0,5.88201208010961,0.0,0.0,5.555233631214632,5.555233631214632,0.9003160000000001,0.027803899999999996,0.9003160000000001,0.03969249999999999,5.295669587915964,0.23347176448975065,0.38196136372766354
real,40/0.8 all_ankles,kp40_kd0.8,40.0,0.8,t27_tracking_lag_b1_diag_20260430_101404.csv,2,right,complete_swing,swing_leg,right,1777515244.5889251,1777515244.758935,0.17000985145568848,18,left,right,ankle_pitch,11.76402416021922,5.88201208010961,5.88201208010961,5.88201208010961,5.555233631214632,5.555233631214632,0.306467,0.2622245,0.53601,0.28659250000000003,3.152817295059552,1.6857405470688136,0.13650702394550374
