kp_case,phase,side,joint,joint dominant hz real,joint dominant hz sim,joint dominant hz sim-real,joint dominant hz sim/real,joint dir hz real,joint dir hz sim,joint dir hz sim-real,joint dir hz sim/real,joint path/s real,joint path/s sim,joint path/s sim-real,joint path/s sim/real,joint range real,joint range sim,joint range sim-real,joint range sim/real
kp35_kd0.5,complete_support,right,ankle_roll,2.083013311966108,3.0375865785354246,0.9545732665693167,1.4582655622437273,4.300414579542932,14.55390713262004,10.253492553077109,3.3843032720270654,0.4005064256427214,0.5097913786960797,0.10928495305335834,1.272866915625588,0.05662683333333333,0.07539909666666668,0.01877226333333335,1.3315082661047033
kp35_kd0.5,complete_swing,left,hip_pitch,2.7521166640809467,3.128040448939177,0.3759237848582302,1.1365944219460506,2.8315330420717064,3.229151885829567,0.3976188437578605,1.1404252882978687,1.0826601295159968,0.686606389826216,-0.39605373968978075,0.634184607992504,0.31044400000000005,0.19135500000000003,-0.11908900000000003,0.616391362049194
kp35_kd0.5,complete_swing,left,hip_roll,2.7521166640809467,3.128040448939177,0.3759237848582302,1.1365944219460506,10.932354275701332,9.687455657488702,-1.2448986182126305,0.8861271244219016,0.33788023535836154,0.5533652406122683,0.2154850052539068,1.6377555793559802,0.08599975,0.088395195,0.002395444999999996,1.0278540925991064
kp35_kd0.5,complete_swing,left,knee_pitch,2.7521166640809467,3.128040448939177,0.3759237848582302,1.1365944219460506,5.663066084143413,6.458303771659134,0.795237687515721,1.1404252882978687,3.1355313355099534,1.6554116517756654,-1.480119683734288,0.5279525141490682,0.5995045000000001,0.45186149999999997,-0.14764300000000014,0.7537249511888566
kp35_kd0.5,complete_swing,left,ankle_pitch,2.7521166640809467,3.128040448939177,0.3759237848582302,1.1365944219460506,5.663066084143413,9.791595249811923,4.12852916566851,1.7290271920414975,1.9192603101565864,1.00771882016162,-0.9115414899949663,0.5250558326188716,0.44217115,0.1885015,-0.25366965,0.4263089077611689
kp35_kd0.5,complete_swing,left,ankle_roll,2.7521166640809467,4.740923422238913,1.988806758157966,1.7226462395707038,7.275721551472012,12.916607543318268,5.640885991846256,1.775302621456837,2.9568272060726923,0.38166104134869727,-2.575166164723995,0.1290778982839602,0.39374849999999995,0.06878137000000001,-0.32496712999999994,0.1746835099054346
kp35_kd0.5,complete_swing,right,hip_pitch,4.309321884259179,2.6815059594733164,-1.627815924785863,0.6222570584175096,4.530180922184492,4.660224413373347,0.1300434911888546,1.028706025967313,2.1125444408560163,0.9560380232233502,-1.156506417632666,0.4525528574612885,0.45380933333333334,0.21182866666666667,-0.24198066666666668,0.4667789996973766
kp35_kd0.5,complete_swing,right,hip_roll,4.309321884259179,2.6815059594733164,-1.627815924785863,0.6222570584175096,8.805409004462703,9.218806105884175,0.4133971014214719,1.0469480862515252,0.35589994275193443,0.47933827485838454,0.12343833210645011,1.3468343690981928,0.048001666666666665,0.1014215,0.05341983333333333,2.112874552966911
kp35_kd0.5,complete_swing,right,knee_pitch,4.309321884259179,2.6815059594733164,-1.627815924785863,0.6222570584175096,2.3052724529739534,10.920267517853484,8.61499506487953,4.737083247477155,4.586396402422236,1.1500013361404529,-3.436395066281783,0.2507418101787052,0.8518859999999999,0.3662536666666667,-0.4856323333333332,0.42993272182741205
kp35_kd0.5,complete_swing,right,ankle_pitch,2.919521165929131,4.533343178342819,1.6138220124136882,1.552769416864321,3.0799540856661807,6.512089069274457,3.432134983608276,2.114346151970613,1.6899555985560275,1.2521940297072836,-0.43776156884874395,0.7409626801894755,0.3255786666666667,0.2497022666666667,-0.07587639999999998,0.7669491039543951
