dataset,case_label,ankle_kp,ankle_kd,diag_csv,source_path,joint,side,axis,sample_count,duration_sec,sample_rate_hz,target_column,residual_peak_hz,f_modal_candidate_hz,zeta_bandwidth,f_n_equiv_hz,half_power_bandwidth_hz,half_power_f1_hz,half_power_f2_hz,residual_peak_prominence,residual_target_power_ratio,output_target_gain_at_residual_peak,target_peak_hz,pos_peak_hz,target_rms_rad,pos_rms_rad,residual_rms_rad,frequency_source,reliable_zeta_bandwidth
real,20260429_161248,nan,nan,t27_tracking_lag_b1_diag_20260429_161248.csv,test_logs/data_csv/t27_tracking_lag_b1_diag_20260429_161248.csv,left_ankle_roll_joint,left,roll,3093,30.929970502853394,100.00009536752259,pos_des_raw_left_ankle_roll_joint,2.8564480366211287,2.8564480366211287,0.008547008547008548,2.856552376037693,0.04882817156617314,2.832033950838042,2.8808621224042152,933.4117948590376,0.5360617798274009,0.634164545763955,2.8564480366211287,2.8564480366211287,0.2262433201572035,0.061807908974486916,0.2182189978309913,t27_walking_residual_fft_half_power,False
real,20260429_161248,nan,nan,t27_tracking_lag_b1_diag_20260429_161248.csv,test_logs/data_csv/t27_tracking_lag_b1_diag_20260429_161248.csv,right_ankle_pitch_joint,right,pitch,3093,30.929970502853394,100.00009536752259,pos_des_raw_right_ankle_pitch_joint,2.8564480366211287,2.8564480366211287,0.01282051282051282,2.8566828163886417,0.07324225734925971,2.8076198650549555,2.8808621224042152,461.31886386302483,10.83690643510085,3.7704111632176787,4.296879097823236,2.8564480366211287,0.22688973749465724,0.18772074187561075,0.29146266810001314,t27_walking_residual_fft_half_power,True
real,20260429_161248,nan,nan,t27_tracking_lag_b1_diag_20260429_161248.csv,test_logs/data_csv/t27_tracking_lag_b1_diag_20260429_161248.csv,right_ankle_roll_joint,right,roll,3093,30.929970502853394,100.00009536752259,pos_des_raw_right_ankle_roll_joint,2.8564480366211287,2.8564480366211287,0.017094017094017096,2.8568654629037344,0.09765634313234628,2.8076198650549555,2.905276208187302,359.32833782602415,0.659262890570057,0.3808835626650509,2.8564480366211287,4.296879097823236,0.2221379120327491,0.07660839735911369,0.24703616473930357,t27_walking_residual_fft_half_power,False
real,25/0.4 all_ankles,25.0,0.4,t27_tracking_lag_b1_diag_20260430_100024.csv,test_logs/data_csv/t27_tracking_lag_b1_diag_20260430_100024.csv,left_ankle_pitch_joint,left,pitch,1419,14.18930983543396,100.00486397558475,pos_des_raw_left_ankle_pitch_joint,2.8809994992966312,2.8809994992966312,0.025423728813559324,2.881931040950739,0.1464914999642355,2.783338499320474,2.9298299992847094,648.3054539104494,1.6960661754627278,0.3780253367650885,2.8809994992966312,2.8321689993085526,0.3212750901999751,0.12064700837399621,0.322758347047648,t27_walking_residual_fft_half_power,True
real,25/0.4 all_ankles,25.0,0.4,t27_tracking_lag_b1_diag_20260430_100024.csv,test_logs/data_csv/t27_tracking_lag_b1_diag_20260430_100024.csv,left_ankle_roll_joint,left,roll,1419,14.18930983543396,100.00486397558475,pos_des_raw_left_ankle_roll_joint,2.8321689993085526,2.8321689993085526,0.025862068965517244,2.83311661801246,0.1464914999642355,2.783338499320474,2.9298299992847094,619.4254432287815,0.9280523386043741,0.03726632432372512,2.8321689993085526,5.615507498629027,0.27770569124831607,0.05815769492708721,0.2827817981946486,t27_walking_residual_fft_half_power,False
real,25/0.4 all_ankles,25.0,0.4,t27_tracking_lag_b1_diag_20260430_100024.csv,test_logs/data_csv/t27_tracking_lag_b1_diag_20260430_100024.csv,right_ankle_pitch_joint,right,pitch,1419,14.18930983543396,100.00486397558475,pos_des_raw_right_ankle_pitch_joint,2.783338499320474,2.783338499320474,0.03508771929824565,2.7850534338635424,0.19532199995231414,2.685677499344317,2.8809994992966312,759.7833572119939,1.505601403655444,0.26318683569743545,2.783338499320474,2.8809994992966312,0.28588562775106613,0.1359140965193052,0.32005540471796023,t27_walking_residual_fft_half_power,True
real,25/0.4 all_ankles,25.0,0.4,t27_tracking_lag_b1_diag_20260430_100024.csv,test_logs/data_csv/t27_tracking_lag_b1_diag_20260430_100024.csv,right_ankle_roll_joint,right,roll,1419,14.18930983543396,100.00486397558475,pos_des_raw_right_ankle_roll_joint,2.8809994992966312,2.8809994992966312,0.03389830508474579,2.8826561983980667,0.19532199995231414,2.783338499320474,2.978660499272788,867.8566064816431,0.8298648893327707,0.11055938680564671,2.8809994992966312,3.8087789990701224,0.23347638132772686,0.09156456398203935,0.245145196265557,t27_walking_residual_fft_half_power,False
real,30/0.4 all_ankles,30.0,0.4,t27_tracking_lag_b1_diag_20260430_100314.csv,test_logs/data_csv/t27_tracking_lag_b1_diag_20260430_100314.csv,left_ankle_pitch_joint,left,pitch,2415,24.1488254070282,100.00486397558475,pos_des_raw_left_ankle_pitch_joint,4.272668748956868,4.272668748956868,0.011428571428571463,4.272947807722038,0.09766099997615729,4.223838248968789,4.321499248944947,2031.9320456962225,1.1051637513748231,0.053141700842334896,2.8565842493025917,2.8565842493025917,0.08625225767669206,0.11910977714741904,0.16613012387524906,t27_walking_residual_fft_half_power,True
real,30/0.4 all_ankles,30.0,0.4,t27_tracking_lag_b1_diag_20260430_100314.csv,test_logs/data_csv/t27_tracking_lag_b1_diag_20260430_100314.csv,left_ankle_roll_joint,left,roll,2415,24.1488254070282,100.00486397558475,pos_des_raw_left_ankle_roll_joint,4.272668748956868,4.272668748956868,0.011428571428571463,4.272947807722038,0.09766099997615729,4.223838248968789,4.321499248944947,4622.635585354002,1.2174931906944768,0.17637238758990456,4.2970839989509075,2.8565842493025917,0.2557923840487668,0.12760917200186753,0.34597842564883885,t27_walking_residual_fft_half_power,True
real,30/0.4 all_ankles,30.0,0.4,t27_tracking_lag_b1_diag_20260430_100314.csv,test_logs/data_csv/t27_tracking_lag_b1_diag_20260430_100314.csv,right_ankle_pitch_joint,right,pitch,2415,24.1488254070282,100.00486397558475,pos_des_raw_right_ankle_pitch_joint,2.8565842493025917,2.8565842493025917,0.012820512820512822,2.8568190402658207,0.07324574998211775,2.8321689993085526,2.9054147492906703,1996.9306942991832,1.3951278891689216,0.1986116281727561,2.8565842493025917,2.0020504995112183,0.10736727919652389,0.10713287147247445,0.15710093589018626,t27_walking_residual_fft_half_power,True
real,30/0.4 all_ankles,30.0,0.4,t27_tracking_lag_b1_diag_20260430_100314.csv,test_logs/data_csv/t27_tracking_lag_b1_diag_20260430_100314.csv,right_ankle_roll_joint,right,roll,2415,24.1488254070282,100.00486397558475,pos_des_raw_right_ankle_roll_joint,2.8565842493025917,2.8565842493025917,0.01709401709401707,2.857001695490602,0.09766099997615685,2.8077537493145135,2.9054147492906703,2646.855098514812,0.9762869854001214,0.026358272078026466,2.8565842493025917,4.028516249016476,0.18736044791285375,0.07460791540989554,0.19554629811788934,t27_walking_residual_fft_half_power,False
real,35/0.5 all_ankles,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,test_logs/data_csv/t27_tracking_lag_b1_diag_20260430_100705.csv,left_ankle_pitch_joint,left,pitch,2206,22.059453010559082,100.00247961470602,pos_des_raw_left_ankle_pitch_joint,4.2969815459444,4.2969815459444,0.011363636363636293,4.297259012224735,0.09765867149873575,4.248152210195031,4.345810881693767,130529.41796272302,0.9982696255635488,0.000995850422863363,4.2969815459444,2.8809308092127224,0.28621956824316125,0.07279379330100726,0.3211405035220031,t27_walking_residual_fft_half_power,False
real,35/0.5 all_ankles,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,test_logs/data_csv/t27_tracking_lag_b1_diag_20260430_100705.csv,left_ankle_roll_joint,left,roll,2206,22.059453010559082,100.00247961470602,pos_des_raw_left_ankle_roll_joint,2.856516141338038,2.856516141338038,0.017094017094017068,2.8569335775731086,0.0976586714987362,2.80768680558867,2.905345477087406,115344.74417012054,0.981916595083531,0.009276931352592936,2.856516141338038,4.467884221067187,0.15338047449944547,0.05593647464410751,0.15790859672467994,t27_walking_residual_fft_half_power,False
real,35/0.5 all_ankles,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,test_logs/data_csv/t27_tracking_lag_b1_diag_20260430_100705.csv,right_ankle_pitch_joint,right,pitch,2206,22.059453010559082,100.00247961470602,pos_des_raw_right_ankle_pitch_joint,2.856516141338038,2.856516141338038,0.017094017094017068,2.8569335775731086,0.0976586714987362,2.80768680558867,2.905345477087406,366997.6194765374,1.00085880072898,0.00044771525216893217,2.856516141338038,2.0020027657240953,0.31158024728925454,0.06349138798397928,0.3156408863456624,t27_walking_residual_fft_half_power,True
real,35/0.5 all_ankles,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,test_logs/data_csv/t27_tracking_lag_b1_diag_20260430_100705.csv,right_ankle_roll_joint,right,roll,2206,22.059453010559082,100.00247961470602,pos_des_raw_right_ankle_roll_joint,2.856516141338038,2.856516141338038,0.017094017094017068,2.8569335775731086,0.0976586714987362,2.80768680558867,2.905345477087406,483580.764516703,1.0013232611096197,0.0007121562797002174,2.856516141338038,2.0020027657240953,0.26985052278355953,0.026286300191196106,0.2693760003458631,t27_walking_residual_fft_half_power,True
real,40/0.8 all_ankles,40.0,0.8,t27_tracking_lag_b1_diag_20260430_101404.csv,test_logs/data_csv/t27_tracking_lag_b1_diag_20260430_101404.csv,left_ankle_pitch_joint,left,pitch,930,9.2991042137146,100.00963303846062,pos_des_raw_left_ankle_pitch_joint,2.929969717923651,2.929969717923651,0.033333333333333326,2.931598836602726,0.19533131452824337,2.832304060659529,3.0276353751877725,361.27929986095165,1.2844837893782122,0.18274636142620782,2.929969717923651,2.7346384033954076,0.1641190871887121,0.07424911131090185,0.19888598351319214,t27_walking_residual_fft_half_power,True
real,40/0.8 all_ankles,40.0,0.8,t27_tracking_lag_b1_diag_20260430_101404.csv,test_logs/data_csv/t27_tracking_lag_b1_diag_20260430_101404.csv,left_ankle_roll_joint,left,roll,930,9.2991042137146,100.00963303846062,pos_des_raw_left_ankle_roll_joint,2.832304060659529,2.832304060659529,0.05172413793103444,2.8361004338798144,0.29299697179236484,2.7346384033954076,3.0276353751877725,1216.6431674712494,1.0408681396730233,0.058880225495746306,2.832304060659529,5.2739454922625715,0.21918762764399805,0.07297505225785555,0.2089962427249999,t27_walking_residual_fft_half_power,True
real,40/0.8 all_ankles,40.0,0.8,t27_tracking_lag_b1_diag_20260430_101404.csv,test_logs/data_csv/t27_tracking_lag_b1_diag_20260430_101404.csv,right_ankle_pitch_joint,right,pitch,930,9.2991042137146,100.00963303846062,pos_des_raw_right_ankle_pitch_joint,2.1486444598106775,2.1486444598106775,nan,nan,nan,nan,nan,328.44350278703155,4.864971241061928,1.3674412105794276,2.1486444598106775,2.1486444598106775,0.10678748165639869,0.16472927071295548,0.2438826044665537,t27_walking_residual_fft_half_power,False
