dataset,case_label,diag_csv,step_index,touchdown_side,window,role,joint,phase_bin,norm_phase,pos_target_rad,joint_pos_rad
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,landing_leg,ankle_pitch,5,0.25,0.35,-0.26402075
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,landing_leg,ankle_pitch,6,0.3,0.35,-0.2689975
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,landing_leg,ankle_pitch,7,0.35,0.35,-0.27543675
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,landing_leg,ankle_pitch,8,0.4,0.35,-0.282861
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,landing_leg,ankle_pitch,9,0.45,0.35,-0.2974965
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,landing_leg,ankle_pitch,10,0.5,0.35,-0.3119345
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,landing_leg,ankle_pitch,11,0.55,0.35,-0.32455875
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,landing_leg,ankle_pitch,12,0.6,0.35,-0.333753
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,landing_leg,ankle_pitch,13,0.65,0.35,-0.344517
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,landing_leg,ankle_pitch,14,0.7,0.35,-0.352999
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,landing_leg,ankle_pitch,15,0.75,0.35,-0.36118300000000003
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,landing_leg,ankle_pitch,16,0.8,0.35,-0.371053
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,landing_leg,ankle_pitch,17,0.85,0.35,-0.37495525
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,landing_leg,ankle_pitch,18,0.9,0.35,-0.3772755
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,landing_leg,ankle_pitch,19,0.95,0.3300875,-0.37837899999999997
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,landing_leg,ankle_pitch,20,1.0,0.27035,-0.378631
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,landing_leg,ankle_roll,0,0.0,0.515368,0.0441362
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,landing_leg,ankle_roll,1,0.05,0.59382325,0.051171425000000006
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,landing_leg,ankle_roll,2,0.1,0.6299875,0.05486995
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,landing_leg,ankle_roll,3,0.15,0.64,0.057349275
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,landing_leg,ankle_roll,4,0.2,0.64,0.0607269
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,landing_leg,ankle_roll,5,0.25,0.64,0.06616605
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,landing_leg,ankle_roll,6,0.3,0.64,0.07553545
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,landing_leg,ankle_roll,7,0.35,0.64,0.08728462499999999
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,landing_leg,ankle_roll,8,0.4,0.64,0.0998631
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,landing_leg,ankle_roll,9,0.45,0.64,0.123071775
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,landing_leg,ankle_roll,10,0.5,0.64,0.1456245
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,landing_leg,ankle_roll,11,0.55,0.64,0.16634175
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,landing_leg,ankle_roll,12,0.6,0.64,0.184044
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,landing_leg,ankle_roll,13,0.65,0.64,0.20546475
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,landing_leg,ankle_roll,14,0.7,0.64,0.221632
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,landing_leg,ankle_roll,15,0.75,0.64,0.234274
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,landing_leg,ankle_roll,16,0.8,0.64,0.245119
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,landing_leg,ankle_roll,17,0.85,0.64,0.24527875
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,landing_leg,ankle_roll,18,0.9,0.64,0.2439285
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,landing_leg,ankle_roll,19,0.95,0.629363,0.24213325
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,landing_leg,ankle_roll,20,1.0,0.597452,0.240958
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,hip_pitch,0,0.0,-0.887789,0.147744
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,hip_pitch,1,0.05,-1.32686975,0.15953625
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,hip_pitch,2,0.1,-1.736615,0.1695075
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,hip_pitch,3,0.15,-2.0,0.1773215
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,hip_pitch,4,0.2,-2.0,0.182642
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,hip_pitch,5,0.25,-2.0,0.18292999999999998
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,hip_pitch,6,0.3,-2.0,0.179862
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,hip_pitch,7,0.35,-2.0,0.17362999999999998
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,hip_pitch,8,0.4,-2.0,0.164426
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,hip_pitch,9,0.45,-1.867805,0.146018
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,hip_pitch,10,0.5,-1.8067549999999999,0.1240625
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,hip_pitch,11,0.55,-1.8111925000000002,0.09822405000000001
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,hip_pitch,12,0.6,-1.87546,0.0681672
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,hip_pitch,13,0.65,-1.8378550000000002,0.036528599999999994
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,hip_pitch,14,0.7,-1.808235,-0.0001916999999999995
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,hip_pitch,15,0.75,-1.7917775,-0.040842925
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,hip_pitch,16,0.8,-1.79366,-0.0842743
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,hip_pitch,17,0.85,-1.7543974999999998,-0.13633457499999999
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,hip_pitch,18,0.9,-1.685895,-0.1841765
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,hip_pitch,19,0.95,-1.5997199999999998,-0.232306
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,hip_pitch,20,1.0,-1.50744,-0.285229
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,knee_pitch,0,0.0,0.92512,0.533162
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,knee_pitch,1,0.05,1.13236,0.5369014999999999
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,knee_pitch,2,0.1,1.266435,0.542079
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,knee_pitch,3,0.15,1.3324375,0.5493655000000001
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,knee_pitch,4,0.2,1.33546,0.559432
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,knee_pitch,5,0.25,1.2919150000000001,0.576115
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,knee_pitch,6,0.3,1.2681200000000001,0.59692
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,knee_pitch,7,0.35,1.2542775,0.623573
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,knee_pitch,8,0.4,1.24059,0.6578
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,knee_pitch,9,0.45,1.236585,0.70468325
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,knee_pitch,10,0.5,1.193,0.7527165
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,knee_pitch,11,0.55,1.121325,0.80074975
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,knee_pitch,12,0.6,1.03305,0.847633
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,knee_pitch,13,0.65,0.9825615000000001,0.9024265
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,knee_pitch,14,0.7,0.9127730000000001,0.9547265
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,knee_pitch,15,0.75,0.8300872499999999,1.009519
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,knee_pitch,16,0.8,0.740907,1.07179
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,knee_pitch,17,0.85,0.6349695,1.1260075
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,knee_pitch,18,0.9,0.5253045000000001,1.1739950000000001
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,knee_pitch,19,0.95,0.41622125,1.2181950000000001
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,knee_pitch,20,1.0,0.312029,1.26105
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,ankle_pitch,0,0.0,0.35,0.0
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,ankle_pitch,1,0.05,0.34048025000000004,0.0
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,ankle_pitch,2,0.1,0.1335483,0.0
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,ankle_pitch,3,0.15,-0.1551578,0.0
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,ankle_pitch,4,0.2,-0.41,0.0
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,ankle_pitch,5,0.25,-0.41,0.0
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,ankle_pitch,6,0.3,-0.41,0.0
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,ankle_pitch,7,0.35,-0.41,0.0
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,ankle_pitch,8,0.4,-0.41,0.0
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,ankle_pitch,9,0.45,-0.41,0.0
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,ankle_pitch,10,0.5,-0.41,0.0
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,ankle_pitch,11,0.55,-0.41,0.0
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,ankle_pitch,12,0.6,-0.41,0.0
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,ankle_pitch,13,0.65,-0.41,0.0
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,ankle_pitch,14,0.7,-0.41,0.0
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,ankle_pitch,15,0.75,-0.41,0.0
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,ankle_pitch,16,0.8,-0.41,0.0
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,ankle_pitch,17,0.85,-0.3718895,0.0
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,ankle_pitch,18,0.9,-0.3222925,0.0
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,ankle_pitch,19,0.95,-0.255763,0.0
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,ankle_pitch,20,1.0,-0.166855,0.0
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,ankle_roll,0,0.0,-0.00169383,0.0
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,ankle_roll,1,0.05,-0.06050385750000001,0.0
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,ankle_roll,2,0.1,-0.0815314,0.0
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,ankle_roll,3,0.15,-0.076289775,0.0
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,ankle_roll,4,0.2,-0.0562923,0.0
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,ankle_roll,5,0.25,-0.06275077500000001,0.0
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,ankle_roll,6,0.3,-0.0622554,0.0
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,ankle_roll,7,0.35,-0.05714815,0.0
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,ankle_roll,8,0.4,-0.049771,0.0
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,ankle_roll,9,0.45,-0.047604625000000005,0.0
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,ankle_roll,10,0.5,-0.0459531,0.0
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,ankle_roll,11,0.55,-0.045405275,0.0
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,ankle_roll,12,0.6,-0.04655,0.0
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,ankle_roll,13,0.65,-0.049244750000000004,0.0
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,ankle_roll,14,0.7,-0.0502316,0.0
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,ankle_roll,15,0.75,-0.05101455,0.0
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,ankle_roll,16,0.8,-0.0530976,0.0
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,ankle_roll,17,0.85,-0.05637465,0.0
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,ankle_roll,18,0.9,-0.0554724,0.0
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,ankle_roll,19,0.95,-0.0522062,0.0
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,stance_leg,ankle_roll,20,1.0,-0.0483914,0.0
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,event_leg,hip_pitch,0,0.0,0.650242,0.0190792
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,event_leg,hip_pitch,1,0.05,0.561185,0.047841959999999996
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,event_leg,hip_pitch,2,0.1,0.5619846000000001,0.0794039
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,event_leg,hip_pitch,3,0.15,0.13296508000000018,0.11131102000000001
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,event_leg,hip_pitch,4,0.2,-0.7400540000000001,0.1380798
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,event_leg,hip_pitch,5,0.25,-1.47323,0.163467
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,event_leg,hip_pitch,6,0.3,-2.0,0.1798044
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,event_leg,hip_pitch,7,0.35,-2.0,0.1817604
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,event_leg,hip_pitch,8,0.4,-2.0,0.16688039999999998
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,event_leg,hip_pitch,9,0.45,-1.810152,0.1272264
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,event_leg,hip_pitch,10,0.5,-1.87546,0.0681672
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,event_leg,hip_pitch,11,0.55,-1.804818,-0.005426520000000072
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,event_leg,hip_pitch,12,0.6,-1.78319,-0.09815703999999995
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,event_leg,hip_pitch,13,0.65,-1.6526459999999998,-0.20246960000000003
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,event_leg,hip_pitch,14,0.7,-1.4240320000000002,-0.3140681999999999
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,event_leg,hip_pitch,15,0.75,-1.04021,-0.430768
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,event_leg,hip_pitch,16,0.8,-0.4202363999999993,-0.5445906000000001
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,event_leg,hip_pitch,17,0.85,-0.009819195999999999,-0.6529297999999999
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,event_leg,hip_pitch,18,0.9,0.0011078440000000106,-0.7489578
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,event_leg,hip_pitch,19,0.95,-0.08088301999999992,-0.8287266
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,event_leg,hip_pitch,20,1.0,-0.208864,-0.886942
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,event_leg,knee_pitch,0,0.0,0.464683,0.486184
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,event_leg,knee_pitch,1,0.05,0.5468284,0.496998
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,event_leg,knee_pitch,2,0.1,0.5678920000000001,0.511801
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,event_leg,knee_pitch,3,0.15,0.6243616,0.5245338
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,event_leg,knee_pitch,4,0.2,0.8410948000000001,0.5306312
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,event_leg,knee_pitch,5,0.25,1.20144,0.538148
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,event_leg,knee_pitch,6,0.3,1.333848,0.5540632
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,event_leg,knee_pitch,7,0.35,1.2736880000000002,0.5877736
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,event_leg,knee_pitch,8,0.4,1.24424,0.6486728
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,event_leg,knee_pitch,9,0.45,1.20145,0.7462354
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,event_leg,knee_pitch,10,0.5,1.03305,0.847633
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,event_leg,knee_pitch,11,0.55,0.9021811999999999,0.9615336000000001
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,event_leg,knee_pitch,12,0.6,0.7126570000000001,1.0862479999999999
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,event_leg,knee_pitch,13,0.65,0.4806929999999999,1.1919440000000001
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,event_leg,knee_pitch,14,0.7,0.2648014000000002,1.278842
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,event_leg,knee_pitch,15,0.75,0.0549362,1.33851
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,event_leg,knee_pitch,16,0.8,0.0,1.35416
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,event_leg,knee_pitch,17,0.85,0.0,1.335602
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,event_leg,knee_pitch,18,0.9,0.005149616000000004,1.2851299999999999
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,event_leg,knee_pitch,19,0.95,0.04641337999999996,1.187758
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,event_leg,knee_pitch,20,1.0,0.0771222,1.09135
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,event_leg,ankle_pitch,0,0.0,0.35,0.0
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,event_leg,ankle_pitch,1,0.05,0.35,0.0
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,event_leg,ankle_pitch,2,0.1,0.35,0.0
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,event_leg,ankle_pitch,3,0.15,0.35,0.0
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,event_leg,ankle_pitch,4,0.2,0.35,0.0
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,event_leg,ankle_pitch,5,0.25,0.337307,0.0
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,event_leg,ankle_pitch,6,0.3,-0.27408415999999985,0.0
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,event_leg,ankle_pitch,7,0.35,-0.41,0.0
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,event_leg,ankle_pitch,8,0.4,-0.41,0.0
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,event_leg,ankle_pitch,9,0.45,-0.41,0.0
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,event_leg,ankle_pitch,10,0.5,-0.41,0.0
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,event_leg,ankle_pitch,11,0.55,-0.41,0.0
