kp_case,dataset,phase,role,side,joint,case_count,curve_count,mean_duration_sec,mean_target_direction_change_rate_hz,mean_joint_direction_change_rate_hz,mean_target_extrema_rate_hz,mean_joint_extrema_rate_hz,mean_target_dominant_freq_hz,mean_joint_dominant_freq_hz,mean_target_range_rad,mean_joint_range_rad,mean_target_path_rate_radps,mean_joint_path_rate_radps,mean_tracking_err_rms_rad
kp35_kd0.5,real,complete_support,support_leg,left,hip_pitch,1,3,0.2565035820007324,33.846861608609224,2.3052724529739534,33.846861608609224,0.8550456164556423,4.309321884259179,4.309321884259179,1.3781491,0.32405866666666666,12.191605909427375,1.534343984547106,0.5849511107701127
kp35_kd0.5,real,complete_support,support_leg,left,hip_roll,1,3,0.2565035820007324,20.09559087452892,9.060361844368984,16.93527280509932,3.0799540856661807,4.309321884259179,4.309321884259179,1.2858266666666667,0.1213783,8.94437664918618,0.6218601335122088,0.6826822810134033
kp35_kd0.5,real,complete_support,support_leg,left,knee_pitch,1,3,0.2565035820007324,26.411315456901416,2.565136849366927,26.411315456901416,0.8550456164556423,4.309321884259179,4.309321884259179,0.7986049999999999,0.35218066666666664,6.200561124512302,1.7025120807525225,0.28157766409492796
kp35_kd0.5,real,complete_support,support_leg,right,ankle_pitch,1,3,0.34011077880859375,7.909789996515406,1.075103644885733,5.986357622829548,1.075103644885733,2.9432648651707134,1.041506655983054,0.427768,0.13054333333333334,2.6249091145410763,0.45856718296404636,0.4091812544142328
kp35_kd0.5,real,complete_support,support_leg,right,ankle_roll,1,3,0.34011077880859375,39.63986416106024,4.300414579542932,39.63986416106024,3.2253109346571986,2.9097579819371995,2.083013311966108,0.58162753,0.05662683333333333,4.970255326662993,0.4005064256427214,0.26105597468403996
kp35_kd0.5,real,complete_support,support_leg,right,hip_pitch,1,3,0.34011077880859375,43.82073486143173,1.8876886947144709,43.82073486143173,0.0,2.9097579819371995,2.9097579819371995,2.066405833333333,0.5290400333333333,16.986418265725348,1.6804265229292268,0.6269645571298509
kp35_kd0.5,real,complete_support,support_leg,right,hip_roll,1,3,0.34011077880859375,20.548515140087208,5.6988097631148,19.73593009025847,2.700273744543209,2.9097579819371995,2.9097579819371995,1.5069290000000002,0.2155914933333333,11.559042479780901,0.8715430690682674,0.6652508427323481
kp35_kd0.5,real,complete_support,support_leg,right,knee_pitch,1,3,0.34011077880859375,36.19849272463107,1.8876886947144709,35.38590767480233,1.075103644885733,2.9097579819371995,2.9097579819371995,0.6575392666666667,0.35748766666666665,4.335367732003753,1.3692590802574618,0.24829886320505787
kp35_kd0.5,real,complete_swing,swing_leg,left,ankle_pitch,1,2,0.36013054847717285,33.58461861227499,5.663066084143413,32.365741037531876,4.050410616814814,2.7521166640809467,2.7521166640809467,0.475161,0.44217115,2.2946799695303506,1.9192603101565864,0.20627730822687895
kp35_kd0.5,real,complete_swing,swing_leg,left,ankle_roll,1,2,0.36013054847717285,26.702674953388467,7.275721551472012,25.090019486059866,5.663066084143413,2.7521166640809467,2.7521166640809467,0.42126245,0.39374849999999995,1.9426817995437131,2.9568272060726923,0.22734143906945392
kp35_kd0.5,real,complete_swing,swing_leg,left,hip_pitch,1,2,0.36013054847717285,40.46656227116151,2.8315330420717064,39.247684696418396,2.8315330420717064,2.7521166640809467,2.7521166640809467,1.5057314000000002,0.31044400000000005,10.916188450336747,1.0826601295159968,0.42768597539408815
kp35_kd0.5,real,complete_swing,swing_leg,left,hip_roll,1,2,0.36013054847717285,29.890441991059035,10.932354275701332,28.67156441631593,4.4441885094003055,2.7521166640809467,2.7521166640809467,1.0376045,0.08599975,6.335842840192667,0.33788023535836154,0.4099753581771518
kp35_kd0.5,real,complete_swing,swing_leg,left,knee_pitch,1,2,0.36013054847717285,28.746652210289184,5.663066084143413,28.746652210289184,4.050410616814814,2.7521166640809467,2.7521166640809467,0.8705430000000001,0.5995045000000001,6.200496844762671,3.1355313355099534,0.3957957239362335
kp35_kd0.5,real,complete_swing,swing_leg,right,ankle_pitch,1,3,0.2565035820007324,16.42045556880007,3.0799540856661807,14.710364335888784,0.8550456164556423,4.309321884259179,2.919521165929131,0.4349556666666667,0.3255786666666667,2.9309267426177326,1.6899555985560275,0.2650314059888029
kp35_kd0.5,real,complete_swing,swing_leg,right,ankle_roll,1,3,0.2565035820007324,26.496590997151525,5.30486255487672,26.496590997151525,5.30486255487672,4.309321884259179,2.919521165929131,0.6176336666666666,0.23843406666666667,4.7378216312549215,1.645606661036296,0.16937691426975196
kp35_kd0.5,real,complete_swing,swing_leg,right,hip_pitch,1,3,0.2565035820007324,29.39213311370145,4.530180922184492,29.39213311370145,3.6751353057288494,5.14299136030343,4.309321884259179,1.5317186000000003,0.45380933333333334,13.628881121630707,2.1125444408560163,0.6400175942002083
kp35_kd0.5,real,complete_swing,swing_leg,right,hip_roll,1,3,0.2565035820007324,29.746222382473874,8.805409004462703,25.216041460289386,4.790045318577465,4.309321884259179,4.309321884259179,1.127071,0.048001666666666665,7.6201194757148585,0.35589994275193443,0.3293606281379107
kp35_kd0.5,real,complete_swing,swing_leg,right,knee_pitch,1,3,0.2565035820007324,12.740408706584526,2.3052724529739534,11.290181870066215,2.3052724529739534,4.309321884259179,4.309321884259179,0.9967173666666667,0.8518859999999999,6.36122339950025,4.586396402422236,0.7001844586573687
kp35_kd0.5,sim,complete_support,support_leg,left,ankle_pitch,1,3,0.3633364836374919,18.23844844476727,9.117163385021657,14.530597458241092,4.607342215580111,3.6074245689080677,2.6815059594733164,0.6405575,0.164565,3.4773092042638787,0.9521083180123523,0.33025264162150963
kp35_kd0.5,sim,complete_support,support_leg,left,ankle_roll,1,3,0.3633364836374919,22.943311706485943,11.12355295957852,17.458797686024557,8.29287377793362,2.6815059594733164,2.6815059594733164,0.44156488000000005,0.214115006,1.4066021686060417,0.9897496698121326,0.15907710197562527
kp35_kd0.5,sim,complete_support,support_leg,left,hip_pitch,1,3,0.3633364836374919,39.37865601842138,2.755477559679001,39.37865601842138,0.0,2.6815059594733164,2.6815059594733164,0.5940334666666667,0.24280366666666664,3.6390978450796205,0.9013440437149786,0.20714616992892312
kp35_kd0.5,sim,complete_support,support_leg,left,hip_roll,1,3,0.3633364836374919,24.750537514041724,2.755477559679001,21.04268652751555,1.8031041328318276,2.6815059594733164,2.6815059594733164,0.8684503333333334,0.14939473333333333,4.869925042758129,0.7339993623664137,0.3492351584826894
kp35_kd0.5,sim,complete_support,support_leg,left,knee_pitch,1,3,0.3633364836374919,13.777387798395004,4.5585816925108285,13.777387798395004,1.8031041328318276,2.6815059594733164,2.6815059594733164,1.0438013333333334,0.4969303333333333,4.37984825487566,1.41932717311908,0.2538743389953089
