dataset,case_label,kp_case,ankle_kp,ankle_kd,diag_csv,step_index,window,role,touchdown_side,side,joint,sample_count,duration_sec,target_dominant_freq_hz,target_direction_change_rate_hz,target_dir_chg_half_hz,joint_dominant_freq_hz,target_range_rad,joint_range_rad,amplitude_gain,target_path_rate_radps,joint_path_rate_radps,tracking_err_rms_rad,frequency_source,f_modal_candidate_hz,f_residual_peak_hz,full_log_target_peak_hz,freq_gap_hz,freq_ratio,residual_target_power_ratio,residual_target_power_ratio_db,closed_loop_dominant_full_log,alignment_lag_ms_full_log,alignment_corr_full_log,freq_close,amplitude_gain_gt_1,residual_target_ratio_ge_3,resonance_candidate
real,30/0.4 all_ankles,kp30_kd0.4,30.0,0.4,t27_tracking_lag_b1_diag_20260430_100314.csv,6,touchdown,landing_leg,right,right,ankle_pitch,15,0.1399216651916504,6.66707041324416,14.28657945695177,7.143289728475885,6.66707041324416,0.20942899999999998,0.446741,2.133138199580765,3.75683465044868,3.1912003965890454,0.48979623128675187,walking_residual_candidate,5.611629346881893,5.611629346881893,5.667037816547372,1.0554410663622669,1.1880810369182213,1.1723676625378296,0.6906383077026569,false,0.0,0.01349709170795762,false,true,false,false
real,30/0.4 all_ankles,kp30_kd0.4,30.0,0.4,t27_tracking_lag_b1_diag_20260430_100314.csv,6,touchdown,landing_leg,right,right,ankle_roll,15,0.1399216651916504,20.001211239732477,42.85973837085531,21.429869185427656,13.33414082648832,0.27317020000000003,0.07098476999999999,0.25985546739724896,8.088309814446657,1.2674584694401423,0.10012032646928225,walking_residual_candidate,5.553864059380838,5.553864059380838,5.6904437093776075,14.447347180351638,3.601314512901901,1.5420830806227925,1.8810777221303137,false,0.0,0.04585344108933724,false,false,false,false
real,30/0.4 all_ankles,kp30_kd0.4,30.0,0.4,t27_tracking_lag_b1_diag_20260430_100314.csv,6,touchdown,stance_leg,right,left,ankle_pitch,15,0.1399216651916504,20.001211239732477,35.716448642379426,17.858224321189713,6.66707041324416,0.20771699999999998,0.10923568,0.5258870482435237,3.2367817283464495,1.2976618699358786,0.2721598936306737,walking_residual_candidate,5.689569975810356,5.689569975810356,5.667089294395135,14.311641263922121,3.5154170393842,1.1933790535864521,0.7677841075656723,false,0.0,0.023615664074766375,false,false,false,false
real,30/0.4 all_ankles,kp30_kd0.4,30.0,0.4,t27_tracking_lag_b1_diag_20260430_100314.csv,6,touchdown,stance_leg,right,left,ankle_roll,15,0.1399216651916504,13.33414082648832,50.003028099331196,25.001514049665598,13.33414082648832,0.2188161,0.056312600000000004,0.25735126437222855,3.855472766664339,0.9541797835238017,0.040258840753158324,walking_residual_candidate,5.666282714962426,5.666282714962426,5.658926896033916,7.667858111525893,2.353243122034503,1.1524582373742147,0.6162519644211744,false,0.0,0.12798041291062232,false,false,false,false
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,1,swing,event_leg,left,left,ankle_pitch,33,0.3200044631958008,3.030305920227957,28.12502682211573,14.062513411057864,3.030305920227957,0.6513,0.537684,0.8255550437586366,6.008400730057459,2.5126711462699376,0.3006948178438222,walking_residual_candidate,10.002622175886092,10.002622175886092,10.003569835311225,6.972316255658135,0.30295115290201535,0.998923839358375,-0.004676222918065759,false,0.0,0.01485804522397336,false,false,false,false
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,1,swing,event_leg,left,left,ankle_roll,33,0.3200044631958008,3.030305920227957,40.62503874305605,20.312519371528026,3.030305920227957,0.5140353,0.342381,0.6660651515567122,2.870312518593328,2.058117587773884,0.24475848991831806,walking_residual_candidate,5.709467041589592,5.709467041589592,5.719966797279201,2.679161121361635,0.53075110131195,1.094437856417343,0.3919110680733723,false,59.99798677405533,0.21614553051218652,false,false,false,false
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,1,swing,opposite_leg,left,right,ankle_pitch,33,0.3200044631958008,3.030305920227957,34.37503278258589,17.187516391292945,3.030305920227957,0.76,0.25149199999999994,0.3309105263157894,5.778384260696659,1.038235365138402,0.23593644894713092,walking_residual_candidate,5.688531653077654,5.688531653077654,5.68601513364125,2.658225732849697,0.5327044139041535,1.0712797921768218,0.2990291278244308,false,0.0,0.05877070928828793,false,false,false,false
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,1,swing,opposite_leg,left,right,ankle_roll,33,0.3200044631958008,3.030305920227957,31.25002980235081,15.625014901175405,3.030305920227957,0.4581927,0.0971939,0.2121245056937834,2.3919925936819015,0.7974383854965071,0.17150183465490712,walking_residual_candidate,5.614171554235619,5.614171554235619,10.00657904268642,2.583865634007662,0.5397601214985565,1.1412297945050371,0.5737310141845788,false,0.0,0.05498504649999858,false,false,false,false
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,1,touchdown,landing_leg,left,left,ankle_pitch,15,0.13990473747253418,46.66671117151054,0.0,0.0,6.666673024501506,0.0,0.138785,,0.0,1.0581081519477114,0.2629973757803171,walking_residual_candidate,10.002622175886092,10.002622175886092,10.003569835311225,36.664088995624454,4.665447754691037,0.998923839358375,-0.004676222918065759,false,0.0,0.01485804522397336,false,false,false,false
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,1,touchdown,landing_leg,left,left,ankle_roll,15,0.13990473747253418,6.666673024501506,28.57145581929217,14.285727909646084,6.666673024501506,0.284194,0.21192699999999998,0.7457124358712709,2.437545181767093,2.2578592961195634,0.22492899470810782,walking_residual_candidate,5.709467041589592,5.709467041589592,5.719966797279201,0.9572059829119137,1.1676524228862901,1.094437856417343,0.3919110680733723,false,59.99798677405533,0.21614553051218652,true,false,false,false
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,1,touchdown,stance_leg,left,right,ankle_pitch,15,0.13990473747253418,6.666673024501506,21.428591864469126,10.714295932234563,6.666673024501506,0.17965099999999998,0.09749400000000003,0.5426855402975772,2.127587743311501,1.2027368613049683,0.12163374101539423,walking_residual_candidate,5.688531653077654,5.688531653077654,5.68601513364125,0.9781413714238516,1.1719497105891377,1.0712797921768218,0.2990291278244308,false,0.0,0.05877070928828793,true,false,false,false
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,1,touchdown,stance_leg,left,right,ankle_roll,15,0.13990473747253418,6.666673024501506,14.285727909646084,7.142863954823042,6.666673024501506,0.06516522,0.2102916,3.227052713088362,0.9243911672824002,2.592504615262209,0.10833716588298083,walking_residual_candidate,5.614171554235619,5.614171554235619,10.00657904268642,1.052501470265887,1.1874722672968243,1.1412297945050371,0.5737310141845788,false,0.0,0.05498504649999858,false,true,false,false
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,2,swing,event_leg,right,right,ankle_pitch,33,0.32009291648864746,12.121223680911829,31.25002980235081,15.625014901175405,3.030305920227957,0.4991098,0.30019799999999996,0.6014668515825575,3.147727376906754,1.4339013674749064,0.136312307718002,walking_residual_candidate,5.688531653077654,5.688531653077654,5.68601513364125,6.432692027834174,2.130817655616614,1.0712797921768218,0.2990291278244308,false,0.0,0.05877070928828793,false,false,false,false
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,2,swing,event_leg,right,right,ankle_roll,33,0.32009291648864746,9.090917760683872,18.750017881410486,9.375008940705243,3.030305920227957,0.18303360000000002,0.26480360000000003,1.4467485751250044,1.3575914197000694,1.9412438513144032,0.09488991981449744,walking_residual_candidate,5.614171554235619,5.614171554235619,10.00657904268642,3.4767462064482535,1.6192803644956695,1.1412297945050371,0.5737310141845788,false,0.0,0.05498504649999858,false,true,false,false
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,2,swing,opposite_leg,right,left,ankle_pitch,33,0.32009291648864746,3.030305920227957,18.750017881410486,9.375008940705243,3.030305920227957,0.6513,0.359826,0.5524735145094426,4.983593502725126,2.2802584246238946,0.33147943826351134,walking_residual_candidate,10.002622175886092,10.002622175886092,10.003569835311225,6.972316255658135,0.30295115290201535,0.998923839358375,-0.004676222918065759,false,0.0,0.01485804522397336,false,false,false,false
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,2,swing,opposite_leg,right,left,ankle_roll,33,0.32009291648864746,3.030305920227957,40.62503874305605,20.312519371528026,6.060611840455914,0.411158,0.496092,1.206572655767369,3.5615158965262386,2.4161929292611406,0.2613054702189664,walking_residual_candidate,5.709467041589592,5.709467041589592,5.719966797279201,2.679161121361635,0.53075110131195,1.094437856417343,0.3919110680733723,false,59.99798677405533,0.21614553051218652,false,true,false,false
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,2,touchdown,landing_leg,right,right,ankle_pitch,16,0.14993810653686523,25.000023841880648,0.0,0.0,6.250005960470162,0.0,0.5873360000000001,,0.0,3.9155770675186163,0.4328943443884929,walking_residual_candidate,5.688531653077654,5.688531653077654,5.68601513364125,19.311492188802994,4.394811414709267,1.0712797921768218,0.2990291278244308,false,0.0,0.05877070928828793,false,false,false,false
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,2,touchdown,landing_leg,right,right,ankle_roll,16,0.14993810653686523,6.250005960470162,53.33338419601205,26.666692098006024,6.250005960470162,0.458578,0.20961249999999998,0.45709235942413284,9.255882827097727,3.3435031886131172,0.20868567124901827,walking_residual_candidate,5.614171554235619,5.614171554235619,10.00657904268642,0.6358344062345429,1.1132552505907727,1.1412297945050371,0.5737310141845788,false,0.0,0.05498504649999858,true,false,false,false
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,2,touchdown,stance_leg,right,left,ankle_pitch,16,0.14993810653686523,18.750017881410486,46.66671117151054,23.33335558575527,6.250005960470162,0.25323399999999996,0.11084639999999998,0.437723212522805,5.188798281756986,1.336733274808192,0.16177745786252368,walking_residual_candidate,10.002622175886092,10.002622175886092,10.003569835311225,8.747395705524394,1.8745102585812201,0.998923839358375,-0.004676222918065759,false,0.0,0.01485804522397336,false,false,false,false
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,2,touchdown,stance_leg,right,left,ankle_roll,16,0.14993810653686523,12.500011920940324,26.666692098006024,13.333346049003012,6.250005960470162,0.2545884,0.46957,1.84442810434411,3.384025227257945,4.732049846167735,0.13364355034106234,walking_residual_candidate,5.709467041589592,5.709467041589592,5.719966797279201,6.7905448793507315,2.189348292911794,1.094437856417343,0.3919110680733723,false,59.99798677405533,0.21614553051218652,false,true,false,false
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,3,swing,event_leg,left,left,ankle_pitch,32,0.3098018169403076,3.125002980235081,41.935523863799794,20.967761931899897,3.125002980235081,0.25323399999999996,0.3872934,1.5293894184825105,3.0152383594263488,1.8637946806789236,0.1216710291783712,walking_residual_candidate,10.002622175886092,10.002622175886092,10.003569835311225,6.877619195651011,0.31241837643020337,0.998923839358375,-0.004676222918065759,false,0.0,0.01485804522397336,false,true,false,false
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,3,swing,event_leg,left,left,ankle_roll,32,0.3098018169403076,3.125002980235081,29.032285751861398,14.516142875930699,3.125002980235081,0.1320844,0.5853079999999999,4.431318157178289,1.6876958030605285,4.669301227186204,0.20118657661505387,walking_residual_candidate,5.709467041589592,5.709467041589592,5.719966797279201,2.5844640613545113,0.5473370732279484,1.094437856417343,0.3919110680733723,false,59.99798677405533,0.21614553051218652,false,true,false,false
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,3,swing,opposite_leg,left,right,ankle_pitch,32,0.3098018169403076,25.000023841880648,0.0,0.0,3.125002980235081,0.0,0.5548109999999999,,0.0,1.8738856580443655,0.551888948223641,walking_residual_candidate,5.688531653077654,5.688531653077654,5.68601513364125,19.311492188802994,4.394811414709267,1.0712797921768218,0.2990291278244308,false,0.0,0.05877070928828793,false,false,false,false
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,3,swing,opposite_leg,left,right,ankle_roll,32,0.3098018169403076,3.125002980235081,48.387142919769,24.1935714598845,6.250005960470162,0.458578,0.20961249999999998,0.45709235942413284,6.012456701667468,1.4693252722255163,0.19122629440247646,walking_residual_candidate,5.614171554235619,5.614171554235619,10.00657904268642,2.489168574000538,0.5566276252953863,1.1412297945050371,0.5737310141845788,false,0.0,0.05498504649999858,false,false,false,false
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,3,touchdown,landing_leg,left,left,ankle_pitch,15,0.1397855281829834,46.66671117151054,0.0,0.0,6.666673024501506,0.0,0.3353762,,0.0,2.4511480518826567,0.2734408619023609,walking_residual_candidate,10.002622175886092,10.002622175886092,10.003569835311225,36.664088995624454,4.665447754691037,0.998923839358375,-0.004676222918065759,false,0.0,0.01485804522397336,false,false,false,false
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,3,touchdown,landing_leg,left,left,ankle_roll,15,0.1397855281829834,6.666673024501506,35.71431977411521,17.857159887057605,6.666673024501506,0.5866757,0.498284,0.8493346494494317,6.849697246666054,3.6648892093964247,0.3320208907991403,walking_residual_candidate,5.709467041589592,5.709467041589592,5.719966797279201,0.9572059829119137,1.1676524228862901,1.094437856417343,0.3919110680733723,false,59.99798677405533,0.21614553051218652,true,false,false,false
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,3,touchdown,stance_leg,left,right,ankle_pitch,15,0.1397855281829834,6.666673024501506,28.57145581929217,14.285727909646084,6.666673024501506,0.24437299999999998,0.44322700000000004,1.8137314678790213,5.090904855065208,3.165931590696217,0.44611058219711996,walking_residual_candidate,5.688531653077654,5.688531653077654,5.68601513364125,0.9781413714238516,1.1719497105891377,1.0712797921768218,0.2990291278244308,false,0.0,0.05877070928828793,true,true,false,false
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,3,touchdown,stance_leg,left,right,ankle_roll,15,0.1397855281829834,6.666673024501506,35.71431977411521,17.857159887057605,6.666673024501506,0.5044051,0.3338954,0.66195881048784,9.65731063850055,2.3849694173412215,0.19315605079466283,walking_residual_candidate,5.614171554235619,5.614171554235619,10.00657904268642,1.052501470265887,1.1874722672968243,1.1412297945050371,0.5737310141845788,false,0.0,0.05498504649999858,false,false,false,false
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,4,swing,event_leg,right,right,ankle_pitch,34,0.32985758781433105,2.9411792755153705,33.33336512250753,16.666682561253765,2.9411792755153705,0.23313399999999998,0.5793233,2.4849369890277697,2.0459413451011077,3.334385907190928,0.29576524318844094,walking_residual_candidate,5.688531653077654,5.688531653077654,5.68601513364125,2.747352377562284,0.5170366370246195,1.0712797921768218,0.2990291278244308,false,0.0,0.05877070928828793,false,true,false,false
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,4,swing,event_leg,right,right,ankle_roll,34,0.32985758781433105,2.9411792755153705,45.45458880341936,22.72729440170968,2.9411792755153705,0.5011181,0.375111,0.7485480967460565,2.573933666815641,2.1175253527628763,0.1571592125758432,walking_residual_candidate,5.614171554235619,5.614171554235619,10.00657904268642,2.6729922787202485,0.5238848238074225,1.1412297945050371,0.5737310141845788,false,0.0,0.05498504649999858,false,false,false,false
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,4,swing,opposite_leg,right,left,ankle_pitch,34,0.32985758781433105,2.9411792755153705,6.060611840455914,3.030305920227957,5.882358551030741,0.278653,0.1096279,0.3934208495871209,1.0768676936477282,0.4408776931810053,0.3595193796571001,walking_residual_candidate,10.002622175886092,10.002622175886092,10.003569835311225,7.0614429003707215,0.29404082487548555,0.998923839358375,-0.004676222918065759,false,0.0,0.01485804522397336,false,false,false,false
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,4,swing,opposite_leg,right,left,ankle_roll,34,0.32985758781433105,2.9411792755153705,27.272753282051614,13.636376641025807,2.9411792755153705,0.867869,0.2678018,0.3085739898533073,4.607242939263807,1.2412448807130596,0.19467563006259217,walking_residual_candidate,5.709467041589592,5.709467041589592,5.719966797279201,2.768287766074222,0.5151407748027751,1.094437856417343,0.3919110680733723,false,59.99798677405533,0.21614553051218652,false,false,false,false
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,4,touchdown,landing_leg,right,right,ankle_pitch,15,0.14015865325927734,13.333346049003012,42.85718372893825,21.428591864469126,,0.4749598,0.0,0.0,11.230752139051297,0.0,0.2607649213471006,walking_residual_candidate,5.688531653077654,5.688531653077654,5.68601513364125,7.644814395925358,2.3438994211782753,1.0712797921768218,0.2990291278244308,false,0.0,0.05877070928828793,false,false,false,false
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,4,touchdown,landing_leg,right,right,ankle_roll,15,0.14015865325927734,20.000019073504518,35.71431977411521,17.857159887057605,,0.3267559,0.0,0.0,7.331735277801916,0.0,0.15119441236495415,walking_residual_candidate,5.614171554235619,5.614171554235619,10.00657904268642,14.3858475192689,3.5624168018904725,1.1412297945050371,0.5737310141845788,false,0.0,0.05498504649999858,false,false,false,false
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,4,touchdown,stance_leg,right,left,ankle_pitch,15,0.14015865325927734,6.666673024501506,57.14291163858434,28.57145581929217,6.666673024501506,0.20164700000000002,0.22113829999999998,1.0966605007761085,3.631867749333279,1.6357858457212338,0.22529114323049387,walking_residual_candidate,10.002622175886092,10.002622175886092,10.003569835311225,3.335949151384586,0.6664925363844338,0.998923839358375,-0.004676222918065759,false,0.0,0.01485804522397336,false,true,false,false
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,4,touchdown,stance_leg,right,left,ankle_roll,15,0.14015865325927734,20.000019073504518,28.57145581929217,14.285727909646084,6.666673024501506,0.29339550000000003,0.1074224,0.3661351315885894,5.759361206840576,0.8882884899950614,0.07354624573638367,walking_residual_candidate,5.709467041589592,5.709467041589592,5.719966797279201,14.290552031914926,3.50295726865887,1.094437856417343,0.3919110680733723,false,59.99798677405533,0.21614553051218652,false,false,false,false
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,5,swing,event_leg,left,left,ankle_pitch,32,0.3100547790527344,3.125002980235081,32.258095279845996,16.129047639922998,3.125002980235081,0.730898,0.35165,0.48112048466407076,3.170261087912705,1.8014178469981916,0.25094929895181267,walking_residual_candidate,10.002622175886092,10.002622175886092,10.003569835311225,6.877619195651011,0.31241837643020337,0.998923839358375,-0.004676222918065759,false,0.0,0.01485804522397336,false,false,false,false
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,5,swing,event_leg,left,left,ankle_roll,32,0.3100547790527344,3.125002980235081,25.806476223876796,12.903238111938398,3.125002980235081,0.64923845,0.202189,0.3114248701690419,2.533954513341532,1.3006418855500512,0.1996811705407039,walking_residual_candidate,5.709467041589592,5.709467041589592,5.719966797279201,2.5844640613545113,0.5473370732279484,1.094437856417343,0.3919110680733723,false,59.99798677405533,0.21614553051218652,false,false,false,false
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,5,swing,opposite_leg,left,right,ankle_pitch,32,0.3100547790527344,3.125002980235081,3.2258095279845995,1.6129047639922998,,0.579125,0.0,0.0,3.223665654972301,0.0,0.32493787173507466,walking_residual_candidate,5.688531653077654,5.688531653077654,5.68601513364125,2.5635286728425735,0.5493514268386583,1.0712797921768218,0.2990291278244308,false,0.0,0.05877070928828793,false,false,false,false
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,5,swing,opposite_leg,left,right,ankle_roll,32,0.3100547790527344,3.125002980235081,38.7097143358152,19.3548571679076,,0.619163,0.0,0.0,5.567278341628431,0.0,0.285807001476043,walking_residual_candidate,5.614171554235619,5.614171554235619,10.00657904268642,2.489168574000538,0.5566276252953863,1.1412297945050371,0.5737310141845788,false,0.0,0.05498504649999858,false,false,false,false
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,5,touchdown,landing_leg,left,left,ankle_pitch,16,0.1498241424560547,6.250005960470162,6.666673024501506,3.333336512250753,6.250005960470162,0.07965,0.117647,1.4770495919648463,0.8439808048828169,0.9104675349561708,0.66031273337038,walking_residual_candidate,10.002622175886092,10.002622175886092,10.003569835311225,3.75261621541593,0.6248367528604067,0.998923839358375,-0.004676222918065759,false,0.0,0.01485804522397336,false,true,false,false
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,5,touchdown,landing_leg,left,left,ankle_roll,16,0.1498241424560547,6.250005960470162,6.666673024501506,3.333336512250753,6.250005960470162,0.12463199999999997,0.20119579999999998,1.6143189550035306,1.1145343962361618,1.3704666403121697,0.4868607046863688,walking_residual_candidate,5.709467041589592,5.709467041589592,5.719966797279201,0.5405389188805696,1.094674146455897,1.094437856417343,0.3919110680733723,false,59.99798677405533,0.21614553051218652,true,true,false,false
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,5,touchdown,stance_leg,left,right,ankle_pitch,16,0.1498241424560547,6.250005960470162,6.666673024501506,3.333336512250753,,0.76,0.0,0.0,6.687639711163563,0.0,0.3674671137784951,walking_residual_candidate,5.688531653077654,5.688531653077654,5.68601513364125,0.5614743073925075,1.0987028536773167,1.0712797921768218,0.2990291278244308,false,0.0,0.05877070928828793,true,false,false,false
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,5,touchdown,stance_leg,left,right,ankle_roll,16,0.1498241424560547,12.500011920940324,33.33336512250753,16.666682561253765,,0.08126177000000001,0.0,0.0,1.0529021374590593,0.0,0.05560743932632738,walking_residual_candidate,5.614171554235619,5.614171554235619,10.00657904268642,6.885840366704705,2.2265105011815454,1.1412297945050371,0.5737310141845788,false,0.0,0.05498504649999858,false,false,false,false
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,6,swing,event_leg,right,right,ankle_pitch,33,0.3199610710144043,3.030305920227957,3.125002980235081,1.5625014901175405,,0.76,0.0,0.0,4.750004529957322,0.0,0.34989615561545434,walking_residual_candidate,5.688531653077654,5.688531653077654,5.68601513364125,2.658225732849697,0.5327044139041535,1.0712797921768218,0.2990291278244308,false,0.0,0.05877070928828793,false,false,false,false
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,6,swing,event_leg,right,right,ankle_roll,33,0.3199610710144043,3.030305920227957,25.000023841880648,12.500011920940324,,0.665224,0.0,0.0,4.608812957806547,0.0,0.1638676150694283,walking_residual_candidate,5.614171554235619,5.614171554235619,10.00657904268642,2.583865634007662,0.5397601214985565,1.1412297945050371,0.5737310141845788,false,0.0,0.05498504649999858,false,false,false,false
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,6,swing,opposite_leg,right,left,ankle_pitch,33,0.3199610710144043,3.030305920227957,9.375008940705243,4.687504470352621,3.030305920227957,0.682447,0.128589,0.18842342335741824,4.370785418305795,0.8922789759435426,0.5024356812334315,walking_residual_candidate,10.002622175886092,10.002622175886092,10.003569835311225,6.972316255658135,0.30295115290201535,0.998923839358375,-0.004676222918065759,false,0.0,0.01485804522397336,false,false,false,false
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,6,swing,opposite_leg,right,left,ankle_roll,33,0.3199610710144043,3.030305920227957,9.375008940705243,4.687504470352621,3.030305920227957,0.5965457000000001,0.3147654,0.5276467502825013,3.776106101175405,1.3748275611377343,0.3573749426463378,walking_residual_candidate,5.709467041589592,5.709467041589592,5.719966797279201,2.679161121361635,0.53075110131195,1.094437856417343,0.3919110680733723,false,59.99798677405533,0.21614553051218652,false,false,false,false
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,6,touchdown,landing_leg,right,right,ankle_pitch,15,0.13998675346374512,46.66671117151054,0.0,0.0,,0.0,0.0,,0.0,0.0,0.35000000000000003,walking_residual_candidate,5.688531653077654,5.688531653077654,5.68601513364125,40.97817951843289,8.203647974123964,1.0712797921768218,0.2990291278244308,false,0.0,0.05877070928828793,false,false,false,false
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,6,touchdown,landing_leg,right,right,ankle_roll,15,0.13998675346374512,6.666673024501506,35.71431977411521,17.857159887057605,,0.8429530000000001,0.0,0.0,10.733710236463772,0.0,0.35678912772243127,walking_residual_candidate,5.614171554235619,5.614171554235619,10.00657904268642,1.052501470265887,1.1874722672968243,1.1412297945050371,0.5737310141845788,false,0.0,0.05498504649999858,false,false,false,false
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,6,touchdown,stance_leg,right,left,ankle_pitch,15,0.13998675346374512,13.333346049003012,28.57145581929217,14.285727909646084,6.666673024501506,0.396226349,0.211005,0.5325365174035914,7.186797553864244,1.507180008787436,0.14668668631463908,walking_residual_candidate,10.002622175886092,10.002622175886092,10.003569835311225,3.33072387311692,1.3329850727688677,0.998923839358375,-0.004676222918065759,false,0.0,0.01485804522397336,false,false,false,false
real,35/0.5 all_ankles,kp35_kd0.5,35.0,0.5,t27_tracking_lag_b1_diag_20260430_100705.csv,6,touchdown,stance_leg,right,left,ankle_roll,15,0.13998675346374512,6.666673024501506,42.85718372893825,21.428591864469126,6.666673024501506,0.3174779,0.2147655,0.6764738584953472,4.883937514828629,1.8122277997036795,0.09397886192148831,walking_residual_candidate,5.709467041589592,5.709467041589592,5.719966797279201,0.9572059829119137,1.1676524228862901,1.094437856417343,0.3919110680733723,false,59.99798677405533,0.21614553051218652,true,false,false,false
