dataset,case_label,diag_csv,step_index,touchdown_side,window,side,axis,touchdown_time_sec,lag_samples,lag_ms,corr,raw_sample_count,aligned_sample_count,target_range_rad,joint_range_rad,target_path_rad,joint_path_rad,joint_hp_rms_rad,joint_vel_rms_radps,joint_direction_change_rate_hz,joint_extrema_rate_hz,joint_dominant_freq_hz,aligned_tracking_err_rms_rad,aligned_tracking_err_hp_rms_rad,aligned_tracking_err_path_rad
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,2,right,swing,right,roll,1777515244.758935,7,69.99325752258301,0.2588177783433849,33,26,0.07805709999999999,0.05454951,0.22877149999999993,0.11631285,0.003588370283218577,0.6037904022399367,24.00231192923055,16.0015412861537,3.846524347633101,0.016941387799121993,0.011274485494187657,0.20648186000000004
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,2,right,swing,right,pitch,1777515244.758935,16,159.98458862304688,0.5714272557270107,33,17,0.26886519999999997,0.14646000000000003,0.6141221999999997,0.18515800000000004,0.00575383288347834,1.2450686954199954,6.250602064903789,6.250602064903789,5.882919590497684,0.07808598308532942,0.04857303918428968,0.6005501999999998
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,2,right,touchdown,left,roll,1777515244.758935,3,29.99711036682129,0.4725618987926708,15,12,0.1217368,0.2261467,0.28307308,0.44166890000000003,0.031144805711185237,4.596970220102528,9.091784821678239,9.091784821678239,8.334136086538384,0.11907420907883667,0.025177050393305745,0.40408038
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,2,right,touchdown,left,pitch,1777515244.758935,4,39.99614715576172,-0.4271120312295231,15,11,0.76,0.099048,0.8982079999999998,0.18346099999999999,0.01437191206457736,2.06285579287158,10.000963303846062,10.000963303846062,9.091784821678239,0.3119391461113937,0.08370008924396678,1.081461
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,2,right,touchdown,right,roll,1777515244.758935,0,0.0,0.233944367572519,15,15,0.666254,0.053504399999999994,1.6999669199999998,0.16662499990000001,0.010125120216559381,1.3528288063160718,28.574180868131606,21.430635651098704,13.334617738461416,0.22907898634849433,0.09865181066139507,1.6848813801000002
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,2,right,touchdown,right,pitch,1777515244.758935,4,39.99614715576172,0.29312102487062963,15,11,0.306467,0.146062,0.6129339999999999,0.1912213,0.01743294227777093,2.4960022224718306,10.000963303846062,10.000963303846062,9.091784821678239,0.39632476414550705,0.07855688935563403,0.7415940999999998
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,3,left,swing,left,roll,1777515245.0688696,4,39.99614715576172,0.2574997119665931,33,29,0.13663350000000002,0.411339,0.39959772999999993,0.9841671000000002,0.017402926226556738,3.9723710096959466,10.715317825549352,10.715317825549352,3.448608035808987,0.1464247242919044,0.0157508271694877,0.8980340899999997
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,3,left,swing,left,pitch,1777515245.0688696,17,169.9836254119873,0.612701066934311,33,16,0.76,0.12846199999999997,1.034015,0.23905099999999996,0.009152057144234666,1.7176498173291048,6.667308869230708,6.667308869230708,6.250602064903789,0.3173884766720982,0.06459250279878552,1.0196179999999997
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,3,left,swing,right,roll,1777515245.0688696,6,59.99422073364258,0.4251791136897514,33,27,0.666254,0.09380379999999999,2.09447992,0.18706056000000001,0.006556672251649914,0.9613914839215686,26.925670433431705,23.079146085798605,3.704060482905949,0.23466258999737788,0.07370620773193731,2.0561720799999996
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,3,left,swing,right,pitch,1777515245.0688696,4,39.99614715576172,0.17998679121207933,33,29,0.306467,0.1992625,0.6129339999999999,0.3712521000000001,0.011110959998411593,1.816221916788207,14.287090434065803,7.1435452170329015,3.448608035808987,0.36781415403828127,0.04846619895990377,0.9216248999999999
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,3,left,touchdown,left,roll,1777515245.0688696,0,0.0,0.5061079706283219,15,15,0.498962,0.484688,0.6179719999999999,0.4855620000000001,0.013285929992909324,4.311643948669229,7.1435452170329015,7.1435452170329015,6.667308869230708,0.15712431048268163,0.02136111064700679,0.5050029999999999
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,3,left,touchdown,left,pitch,1777515245.0688696,2,19.99807357788086,0.23009374301741028,15,13,0.11981899999999995,0.42066000000000003,0.2924989999999999,0.4271359999999999,0.012861426947526943,4.2109340863253335,8.334136086538384,8.334136086538384,7.693048695266202,0.398095446010909,0.03288358679032177,0.5931656719999999
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,3,left,touchdown,right,roll,1777515245.0688696,4,39.99614715576172,0.27852625107552714,15,11,0.464136,0.16362089999999999,0.8013463,0.24683659999999996,0.017822251208366696,2.697742675640822,10.000963303846062,10.000963303846062,9.091784821678239,0.14271571976409994,0.06718897991334671,0.7479671000000001
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,3,left,touchdown,right,pitch,1777515245.0688696,0,0.0,0.1609896038645784,15,15,0.76,0.079348,2.2683728,0.09271300000000005,0.0033027703010699446,0.8428990607546253,21.430635651098704,21.430635651098704,6.667308869230708,0.2098756545287999,0.15501487342392142,2.2531057999999997
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,4,right,swing,left,roll,1777515245.4390283,2,19.99807357788086,0.5196397742781779,32,30,0.5747145,0.3300228,0.9434845,0.41538980000000003,0.008604147886028621,1.8014416207406356,10.34582410742696,10.34582410742696,6.667308869230708,0.20676515352517538,0.017522889545113843,0.6891646999999997
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,4,right,swing,left,pitch,1777515245.4390283,0,0.0,0.10394057797277381,32,32,0.25143099999999996,0.2358777,0.25143099999999996,0.387617436,0.010205513157428497,1.67162546407146,6.452234389578105,3.2261171947890523,3.1253010324518944,0.4241208560380913,0.028417872787416552,0.6264784360000001
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,4,right,swing,right,roll,1777515245.4390283,16,159.98458862304688,0.6603497019274537,32,16,0.11503089999999999,0.474725,0.16826799999999997,0.6764639,0.022563707791170073,5.0835822028875,6.667308869230708,6.667308869230708,6.250602064903789,0.17039843324115944,0.019124236830451852,0.5626450999999999
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,4,right,swing,right,pitch,1777515245.4390283,18,179.98266220092773,0.18570851505577357,32,14,0.10777800000000001,0.04371999999999998,0.328079,0.052641999999999856,0.002971899498944299,0.5177171510877349,30.772194781064808,30.772194781064808,7.1435452170329015,0.05086880208719008,0.02597134010848641,0.3255429999999999
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,4,right,touchdown,left,roll,1777515245.4390283,5,49.99518394470215,-0.2096470892460885,16,11,0.1476148,0.253251,0.30554909999999996,0.257374,0.012405261250923401,2.9420788179484765,10.000963303846062,10.000963303846062,9.091784821678239,0.0903705683228078,0.03076952804432591,0.4189421000000001
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,4,right,touchdown,left,pitch,1777515245.4390283,2,19.99807357788086,0.5685793228581821,16,14,0.25143099999999996,0.181618,0.5279389999999999,0.22239070000000002,0.01139839309977149,2.0345776580060293,7.693048695266202,7.693048695266202,7.1435452170329015,0.18291249210291396,0.04465007729689358,0.5485087
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,4,right,touchdown,right,roll,1777515245.4390283,5,49.99518394470215,0.07538116570820184,16,11,0.3197992,0.3091602,0.6562668999999999,0.5107449,0.040033508789845886,6.138770603967016,10.000963303846062,10.000963303846062,9.091784821678239,0.31163037551272177,0.06679054129152959,0.7843498
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,4,right,touchdown,right,pitch,1777515245.4390283,0,0.0,0.0019527894640547791,16,16,0.10154599999999997,0.4146719,0.20309199999999994,0.4631928999999999,0.012323408493241244,3.4888021303481866,6.667308869230708,6.667308869230708,6.250602064903789,0.3358449226239592,0.025816386648788554,0.6148478999999998
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,5,left,swing,left,roll,1777515245.7589765,13,129.9874782562256,0.28917523244188065,34,21,0.1164491,0.272276,0.37599488400000003,0.5268970000000001,0.012742635745590689,2.931628227339712,10.000963303846062,10.000963303846062,4.762363478021935,0.08862992828140247,0.02156644891607206,0.640879324
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,5,left,swing,left,pitch,1777515245.7589765,9,89.99133110046387,0.2969787051499017,34,25,0.241542,0.3476533,0.4711099999999999,0.3869573,0.007390188734881621,2.0801643468611397,12.501204129807578,12.501204129807578,4.000385321538425,0.0705252230923065,0.017724078569932796,0.5091692999999999
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,5,left,swing,right,roll,1777515245.7589765,10,99.9903678894043,0.2741356637038958,34,24,0.4824012,0.4011536,1.8112411999999998,0.6768388000000002,0.022124232179346982,3.8139693078048618,13.044734744147037,13.044734744147037,4.167068043269192,0.1841230581262357,0.07334568887205971,1.7901630199999998
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,5,left,swing,right,pitch,1777515245.7589765,10,99.9903678894043,0.3852727076693379,34,24,0.517166,0.20971869999999998,1.007256,0.4628998,0.009294644293201041,2.2627719249470313,13.044734744147037,13.044734744147037,4.167068043269192,0.3211825118265192,0.036474007532223164,1.0793332000000002
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,5,left,touchdown,left,roll,1777515245.7589765,5,49.99518394470215,0.2338775239610833,16,11,0.5291112,0.18445793,0.7168082,0.25169856,0.019053529258411417,2.697712232709351,10.000963303846062,10.000963303846062,9.091784821678239,0.23046254678715247,0.07329862542086733,0.7727039
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,5,left,touchdown,left,pitch,1777515245.7589765,3,29.99711036682129,0.006772758631340951,16,13,0.04788299999999995,0.3342765,0.15391599999999983,0.35820609999999997,0.024811643554120015,4.2633241131108335,16.66827217307677,16.66827217307677,7.693048695266202,0.26862680711399595,0.027059556491421357,0.4910600999999998
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,5,left,touchdown,right,roll,1777515245.7589765,4,39.99614715576172,0.15909111493385425,16,12,0.18144359999999998,0.650991,0.40163737999999993,0.880417,0.045864380274339506,8.284161961784738,9.091784821678239,9.091784821678239,8.334136086538384,0.2334556566277727,0.0535613819372364,0.83529512
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,5,left,touchdown,right,pitch,1777515245.7589765,4,39.99614715576172,0.18686478335085618,16,12,0.3525076,0.3329204,1.5090576,0.3329204,0.01605198420307278,3.157588638747984,0.0,0.0,8.334136086538384,0.17288543423214792,0.11092648618544096,1.6084199999999997
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,6,right,swing,left,roll,1777515246.1590714,20,199.9807357788086,0.20032649008739725,33,13,0.17940499999999998,0.030483999999999983,0.440625,0.05952399999999995,0.004209502814385118,0.6323496467214696,25.002408259615155,25.002408259615155,7.693048695266202,0.2886478164083485,0.037488865148457784,0.4214390000000001
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,6,right,swing,left,pitch,1777515246.1590714,0,0.0,0.11002976068834552,33,33,0.3938448,0.11954419999999999,0.4417277999999999,0.163758,0.0021354226163241706,0.5701678155580941,6.250602064903789,0.0,3.030594940559413,0.26974424287888915,0.04256488978234018,0.6012057999999999
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,6,right,swing,right,roll,1777515246.1590714,5,49.99518394470215,0.4515558338680561,33,28,0.1066006,0.924572,0.23461782,3.107119199999999,0.060302113721682815,12.102868587066522,11.112181448717847,11.112181448717847,7.1435452170329015,0.27556546823432815,0.05868223041916839,2.9893575999999995
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,6,right,swing,right,pitch,1777515246.1590714,7,69.99325752258301,0.19907663645497614,33,26,0.14357799999999998,0.09668500000000002,0.45463599999999993,0.359911,0.011719165290872777,1.7063806990451729,24.00231192923055,20.001926607692123,11.539573042899303,0.11022061671815653,0.016064535524446606,0.5152669999999998
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,6,right,touchdown,left,roll,1777515246.1590714,0,0.0,-0.06383908455630212,15,15,0.39298479999999997,0.22222999999999998,0.7217573999999999,0.2918337,0.012231977228446432,2.6785864863008326,14.287090434065803,14.287090434065803,6.667308869230708,0.19520019243535766,0.05299233550235864,0.8069989000000001
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,6,right,touchdown,left,pitch,1777515246.1590714,4,39.99614715576172,0.28589938176966523,15,11,0.3938448,0.066562,0.8205415999999999,0.103099,0.0074884480261890275,1.1528693989108827,10.000963303846062,0.0,9.091784821678239,0.13079345738380105,0.08712013737685596,0.8554185999999999
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,6,right,touchdown,right,roll,1777515246.1590714,4,39.99614715576172,0.27098264017806717,15,11,0.43120765000000005,0.785339,0.7187899000000001,0.785339,0.035885805538658014,8.41773849808279,0.0,0.0,9.091784821678239,0.2799016161498833,0.05102928548371736,0.7584380000000001
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,6,right,touchdown,right,pitch,1777515246.1590714,4,39.99614715576172,0.09484319824812418,15,11,0.016159999999999952,0.2905445,0.023484999999999923,0.2905445,0.017202170099074383,3.1910562926223456,0.0,0.0,9.091784821678239,0.29139559225279615,0.018420785936082328,0.29937949999999997
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,1,left,swing,left,roll,1778045946.048306,20,199.99980926513672,0.16493034488219088,33,13,0.0085778,0.038242,0.020589400000000004,0.05408423999999999,0.0036917967475917934,0.592731105737912,33.33336512250753,33.33336512250753,7.6923150282709685,0.02517443606785096,0.0034702393454496645,0.050193440000000006
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,1,left,swing,left,pitch,1778045946.048306,13,129.99987602233887,0.5577103492024927,33,20,0.15532399999999996,0.2640849,0.22556099999999996,0.3714168,0.017781098371861457,3.227905173665365,15.789488742240408,15.789488742240408,5.0000047683761295,0.1761208910487623,0.018883554862060545,0.44144720000000004
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,1,left,swing,right,roll,1778045946.048306,11,109.9998950958252,0.9743486881767912,33,22,0.2304738,0.0531647,0.32580960000000003,0.06352089999999999,0.0019028574564740942,0.4424685715297371,9.523818606430723,4.761909303215361,4.545458880341936,0.08966456605094753,0.01167960629816967,0.2768183
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,1,left,swing,right,pitch,1778045946.048306,2,19.999980926513672,0.2898128833385127,33,31,0.4820633,0.15882500000000002,0.9786796000000002,0.17131800000000005,0.0025263656650580516,0.9522013516241413,6.666673024501506,3.333336512250753,3.2258095279845995,0.20793128102698938,0.048580825237800294,0.9638395999999999
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,1,left,touchdown,left,roll,1778045946.048306,5,49.99995231628418,0.2939170331238757,16,11,0.08140399999999998,0.0570511,0.0839299999999999,0.057051099999999993,0.0033517246990781725,0.6157365634147569,0.0,0.0,9.090917760683872,0.3977588998197042,0.006364822870358962,0.06133216000000008
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,1,left,touchdown,left,pitch,1778045946.048306,0,0.0,0.0,16,16,0.0,0.013096999999999998,0.0,0.01736199999999999,0.0007053619985954037,0.135906430666261,13.333346049003012,0.0,6.250005960470162,0.3015090267289895,0.0007053619985954051,0.017361999999999933
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,1,left,touchdown,right,roll,1778045946.048306,4,39.999961853027344,0.3799898586294655,16,12,0.03183648,0.014470499999999999,0.03746328,0.015759799999999997,0.000802192812569374,0.17352214528077692,9.090917760683872,0.0,8.333341280626883,0.006129004841906094,0.0022366508209821553,0.030419079999999998
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,1,left,touchdown,right,pitch,1778045946.048306,4,39.999961853027344,0.5735452646967603,16,12,0.07408800000000001,0.045204999999999995,0.07408800000000001,0.045204999999999995,0.002133580429711123,0.46673286309815276,0.0,0.0,8.333341280626883,0.009640909872344353,0.0026453451864041294,0.03401100000000004
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,2,left,swing,left,roll,1778045946.7483065,12,119.99988555908203,0.1059983867229441,34,22,0.2978052,0.038871100000000006,0.3139004,0.07413952000000001,0.0030107318520147994,0.4774032566380534,19.047637212861446,9.523818606430723,4.545458880341936,0.0704530749294819,0.019612021682920616,0.34005510000000005
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,2,left,swing,left,pitch,1778045946.7483065,12,119.99988555908203,0.5404296475783453,34,22,0.15602499999999997,0.20656600000000003,0.22388899999999995,0.3411210000000001,0.01737690725885336,2.800379762179521,14.285727909646084,14.285727909646084,4.545458880341936,0.1416712106161818,0.018129526065500074,0.40212800000000004
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,2,left,swing,right,roll,1778045946.7483065,11,109.9998950958252,0.7278921178592767,34,23,0.2187791,0.030856599999999998,0.40835147999999993,0.05422153,0.0017743986979317351,0.3265289851501109,13.636376641025807,4.545458880341936,4.347830233370547,0.12423298442357142,0.012865628516958497,0.40039665
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,2,left,swing,right,pitch,1778045946.7483065,15,149.99985694885254,0.4330885984392269,34,19,0.5874729999999999,0.12103299999999997,0.5874729999999999,0.12765699999999994,0.002956855169254054,0.8998199637212936,5.555560853751255,0.0,5.263162914080136,0.19526686653088246,0.06496396789922083,0.7018819999999999
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,2,left,touchdown,left,roll,1778045946.7483065,1,9.999990463256836,0.5233990834102802,16,15,0.046933,0.02101638,0.0860510000000001,0.03032672,0.0018385799381985854,0.24943191304171564,14.285727909646084,7.142863954823042,6.666673024501506,0.4219760321148538,0.004810585311760408,0.0715001400000001
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,2,left,touchdown,left,pitch,1778045946.7483065,5,49.99995231628418,0.14630889883833068,16,11,0.0,0.06053599999999998,0.0,0.06053599999999998,0.0029963297522202733,0.6250806533960311,0.0,0.0,9.090917760683872,0.19965757002382398,0.0029963297522202646,0.06053599999999998
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,2,left,touchdown,right,roll,1778045946.7483065,4,39.999961853027344,0.5657839685947497,16,12,0.03699529,0.0184975,0.042176229999999995,0.01852521,0.001255557776647886,0.2156006395432464,0.0,0.0,8.333341280626883,0.004817594549830479,0.00204463029976448,0.026530820000000004
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,2,left,touchdown,right,pitch,1778045946.7483065,3,29.999971389770508,0.8685403153426073,16,13,0.094644,0.06005900000000003,0.09576800000000002,0.06005900000000003,0.0028912706453011784,0.5718025790920254,0.0,0.0,7.6923150282709685,0.016137250242362084,0.0023254823983193547,0.03836700000000004
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,3,right,swing,left,roll,1778045946.9683053,3,29.999971389770508,0.4465528475912587,34,31,0.5011629,0.0651298,0.9167649000000004,0.12647481,0.006900311369070127,0.8658245608440123,16.666682561253765,6.666673024501506,3.2258095279845995,0.4135298196441428,0.037548340543404904,0.84848549
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,3,right,swing,left,pitch,1778045946.9683053,6,59.999942779541016,0.05693088372032103,34,28,0.35535839999999996,0.164602,0.35535839999999996,0.167776,0.0018145506717906976,0.681380590056267,3.70370723583417,3.70370723583417,3.571431977411521,0.1915881775043208,0.026432329417097587,0.5167864
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,3,right,swing,right,roll,1778045946.9683053,0,0.0,0.5547720405780183,34,34,0.18966859,0.0676132,0.36694854,0.1061513,0.002565871554165212,0.4363440027354366,12.121223680911829,6.060611840455914,2.9411792755153705,0.04190632676591906,0.012775959568110767,0.37253820000000004
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,3,right,swing,right,pitch,1778045946.9683053,2,19.999980926513672,0.5238429555842038,34,32,0.167061,0.15547799999999998,0.47881999999999997,0.270223,0.011460816606879627,1.5109014219061747,9.6774285839538,6.451619055969199,3.125002980235081,0.04523609201594453,0.011389887379926302,0.35237699999999994
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,3,right,touchdown,left,roll,1778045946.9683053,2,19.999980926513672,0.8242306278679478,15,13,0.1321889,0.0863902,0.17903189999999997,0.15559989999999999,0.015038776282210274,1.840377533331584,25.000023841880648,25.000023841880648,15.384630056541937,0.04528751617417236,0.008536964153781138,0.13758061999999996
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,3,right,touchdown,left,pitch,1778045946.9683053,4,39.999961853027344,0.4244177456783311,15,11,0.70286,0.024791000000000007,0.8030139999999999,0.06887299999999996,0.006335862364494519,0.8331632079048322,40.000038147009036,40.000038147009036,18.181835521367745,0.30424151337308564,0.05877656374221146,0.7654050000000002
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,3,right,touchdown,right,roll,1778045946.9683053,0,0.0,0.8710072269516688,15,15,0.35246500000000003,0.0657818,0.7395308,0.08503454000000003,0.009131676333979603,1.3601727346573018,21.428591864469126,14.285727909646084,6.666673024501506,0.10997228265240354,0.0503090522974554,0.6578545000000001
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,3,right,touchdown,right,pitch,1778045946.9683053,2,19.999980926513672,0.4388248503806466,15,13,0.13377799999999995,0.07047600000000001,0.38544999999999985,0.136464,0.015348095264491489,2.139176904365702,8.333341280626883,8.333341280626883,7.6923150282709685,0.1405846059843297,0.022580992533389476,0.34577999999999987
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,4,left,swing,left,roll,1778045947.4082992,20,199.99980926513672,0.2199346979079095,33,13,0.014572060000000001,0.0216385666,0.02088148,0.025952186599999996,0.0017871928579765402,0.2634834513768557,16.666682561253765,16.666682561253765,7.6923150282709685,0.01321521542699193,0.002820329002172907,0.03960592660000001
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,4,left,swing,left,pitch,1778045947.4082992,6,59.999942779541016,0.2568199851456845,33,27,0.22124699999999997,0.18315199999999998,0.5897929999999998,0.284015,0.00979610667552584,1.7095339524620212,3.8461575141354842,3.8461575141354842,3.70370723583417,0.06387137879479468,0.02456860374135393,0.549474
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,4,left,swing,right,roll,1778045947.4082992,20,199.99980926513672,0.9328727369928312,33,13,0.181405,0.01571259,0.21328499999999997,0.02831548,0.0022472824013951187,0.33035860664638983,25.000023841880648,16.666682561253765,7.6923150282709685,0.2819394144237312,0.011825690084399244,0.19687911999999996
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,4,left,swing,right,pitch,1778045947.4082992,7,69.99993324279785,0.2727495401718832,33,26,0.76,0.11529100000000003,1.403782,0.18994,0.005117249145182154,0.8587624552909616,12.00001144410271,12.00001144410271,3.8461575141354842,0.3443060392696195,0.05099369857117446,1.487024
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,4,left,touchdown,left,roll,1778045947.4082992,4,39.999961853027344,-0.15883423069897157,15,11,0.07859700000000003,0.0544394,0.10179200000000005,0.0573264,0.004085086068207645,0.7312413858299204,10.000009536752259,0.0,9.090917760683872,0.43570543611608353,0.008234588828696428,0.12139319999999998
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,4,left,touchdown,left,pitch,1778045947.4082992,0,0.0,-0.22260449323705014,15,15,0.38111300000000004,0.10487800000000003,0.41803100000000004,0.10487800000000003,0.0034540087877014077,0.763640025127448,0.0,0.0,6.666673024501506,0.2888114540054578,0.018580879312319616,0.508783
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,4,left,touchdown,right,roll,1778045947.4082992,3,29.999971389770508,0.8018063574250821,15,12,0.016588620000000002,0.01843273,0.029146580000000005,0.01919889,0.0011733665198135597,0.20304687345400635,9.090917760683872,0.0,8.333341280626883,0.006273313225181285,0.0017216091357425776,0.020572087999999995
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,4,left,touchdown,right,pitch,1778045947.4082992,2,19.999980926513672,0.5904575527653882,15,13,0.06373299999999998,0.037287000000000015,0.06373299999999998,0.037287000000000015,0.0018936945846451901,0.33503697547089645,0.0,0.0,7.6923150282709685,0.010864445661811818,0.002865369911718711,0.035043999999999964
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,5,right,swing,left,roll,1778045947.7683032,4,39.999961853027344,0.6320694007212547,34,30,0.45953443,0.1070129,0.53770987,0.21882847000000002,0.004762514020624292,0.944324093999927,10.344837451812682,10.344837451812682,3.333336512250753,0.2809549692628175,0.010826932004311103,0.5504610400000001
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,5,right,swing,left,pitch,1778045947.7683032,20,199.99980926513672,0.3542555666951585,34,14,0.4480672,0.14696299999999995,0.4480672,0.20176499999999992,0.01889188422418525,2.501873430887541,23.076945084812905,23.076945084812905,14.285727909646084,0.4628312160501771,0.01464558985393236,0.37790859999999993
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,5,right,swing,right,roll,1778045947.7683032,1,9.999990463256836,0.5429280338612723,34,33,0.451135,0.020218439999999997,1.1163000799999998,0.06724529800000001,0.002293379594736992,0.3284157314801288,15.625014901175405,3.125002980235081,3.030305920227957,0.18823763214106115,0.04831523028899159,1.0926513620000002
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,5,right,swing,right,pitch,1778045947.7683032,4,39.999961853027344,0.13413505431507922,34,30,0.648193,0.20870600000000003,0.9233140000000001,0.35210899999999995,0.009202706572324052,1.7326141944474236,3.448279150604227,3.448279150604227,3.333336512250753,0.32064524245243164,0.022238795125165512,0.857545
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,5,right,touchdown,left,roll,1778045947.7683032,3,29.999971389770508,0.32467380953889974,15,12,0.01223676,0.01280759,0.01956741,0.01280759,0.0005891916245008998,0.12725745008092887,0.0,0.0,8.333341280626883,0.0036057907758146475,0.0011817547964694333,0.015336299999999999
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,5,right,touchdown,left,pitch,1778045947.7683032,3,29.999971389770508,0.7200147528891677,15,12,0.02740300000000001,0.01899999999999996,0.059197,0.024135999999999935,0.0016287056749390639,0.2508787502389826,9.090917760683872,0.0,8.333341280626883,0.011449597744025779,0.0049148547794802405,0.04902100000000015
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,5,right,touchdown,right,roll,1778045947.7683032,2,19.999980926513672,0.10815394978880172,15,13,0.09880099999999997,0.02744906,0.20187899999999986,0.03488256,0.0016446798932658595,0.3029253069988079,8.333341280626883,8.333341280626883,7.6923150282709685,0.3602179776653449,0.016755838122006095,0.20128303999999986
