dataset,case_label,diag_csv,step_index,touchdown_side,window,side,axis,cycle_index,lag_ms,target_amplitude_rad,joint_amplitude_rad,amplitude_gain,segment_duration_sec,equivalent_frequency_hz,segment_tracking_err_rms_rad,segment_target_path_rad,segment_joint_path_rad
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,1,left,touchdown,right,pitch,1,39.99614715576172,0.11571099999999998,0.00634800000000002,0.054860817035545635,0.07002592086791992,7.140213135405673,0.10330139649769988,0.144483,0.05508400000000002
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,1,left,touchdown,right,pitch,2,39.99614715576172,0.052919999999999995,0.04540899999999998,0.8580687830687828,0.029958486557006836,16.689761648959454,0.07626007111359129,0.052919999999999995,0.04540899999999998
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,2,right,swing,left,roll,1,9.99903678894043,0.008471000000000006,0.0103134,nan,0.01992487907409668,25.09425518421462,0.36901514563319304,0.05017700000000003,0.010927999999999993
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,2,right,swing,left,roll,2,9.99903678894043,0.06359399999999998,0.0008065999999999976,0.012683586501871211,0.01991891860961914,25.101764297512748,0.39815715976506894,0.13236200000000004,0.0008065999999999976
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,2,right,swing,left,roll,3,9.99903678894043,0.049082000000000015,0.013802099999999998,0.2812049223748012,0.02004098892211914,24.94886863832116,0.35336021779295795,0.05490999999999996,0.013802099999999998
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,2,right,swing,left,roll,4,9.99903678894043,0.01637299999999997,0.017057600000000006,1.04181274048739,0.020058393478393555,24.927220643995675,0.38470494865141347,0.04784699999999997,0.017057600000000006
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,2,right,swing,left,roll,5,9.99903678894043,0.019641999999999993,0.01587250000000001,0.8080898075552396,0.019969463348388672,25.038229184077938,0.40232037494874234,0.045670000000000044,0.01587250000000001
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,2,right,swing,left,roll,6,9.99903678894043,0.027859999999999996,0.026631799999999997,0.9559152907394114,0.0300905704498291,16.61650120038983,0.346199934466285,0.03783599999999998,0.026631799999999997
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,2,right,swing,left,roll,7,9.99903678894043,0.0009979999999999989,0.04164499999999999,nan,0.029966354370117188,16.685379670294697,0.30384253034549,0.0042620000000000435,0.04164499999999999
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,2,right,swing,left,roll,8,9.99903678894043,0.013314000000000048,0.022008,1.6529968454258614,0.019991636276245117,25.010459028514866,0.264558326981027,0.018364000000000047,0.022008
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,2,right,swing,left,roll,9,9.99903678894043,0.4326532,0.09379299999999999,0.2167856380121538,0.09995126724243164,5.002437825898203,0.15878675403109327,0.4326532,0.143651
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,2,right,swing,left,pitch,1,49.99518394470215,0.0,0.006205000000000002,nan,0.01992487907409668,25.09425518421462,0.283421352972331,0.012929999999999997,0.006242999999999985
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,2,right,swing,left,pitch,2,49.99518394470215,0.038661999999999974,0.008014000000000007,0.20728363768041003,0.029970169067382812,16.68325590275568,0.2403689232539223,0.21314599999999995,0.008158000000000012
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,2,right,swing,left,pitch,3,49.99518394470215,0.18618600000000002,0.017667000000000016,0.09488898198575625,0.04990029335021973,10.019981175076566,0.10343359395339119,0.2735486,0.017667000000000016
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,2,right,swing,left,pitch,4,49.99518394470215,0.24339300000000003,0.059025999999999995,0.24251313718964798,0.050124406814575195,9.975180391653229,0.1337405077746953,0.263693,0.059025999999999995
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,2,right,swing,left,pitch,5,49.99518394470215,0.005405000000000049,0.029422000000000004,nan,0.02004265785217285,24.9467911734967,0.1539497963731467,0.0065609999999999835,0.029422000000000004
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,2,right,swing,left,pitch,6,49.99518394470215,0.006195999999999979,0.025861000000000023,nan,0.019991636276245117,25.010459028514866,0.1277475898507156,0.03949400000000003,0.025861000000000023
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,2,right,swing,left,pitch,7,49.99518394470215,0.48472,0.00036400000000003097,0.0007509490014854576,0.05994153022766113,8.341462056456905,0.18514415566255776,0.48472000000000004,0.04394599999999993
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,2,right,swing,right,roll,1,69.99325752258301,0.0743122,0.00166264,0.022373715217689695,0.030004262924194336,16.664298711927977,0.032327117008140116,0.079737,0.00529743
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,2,right,swing,right,roll,2,69.99325752258301,0.02381383,0.01904252,0.7996412168895133,0.030045747756958008,16.641289943739537,0.008790935222270153,0.049942429999999996,0.01904252
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,2,right,swing,right,roll,3,69.99325752258301,0.0070645,0.006262899999999998,nan,0.019843578338623047,25.197068364772317,0.01501925411230531,0.0130653,0.006262899999999998
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,2,right,swing,right,roll,4,69.99325752258301,0.0279182,0.007009599999999998,0.25107635879103946,0.07016706466674805,7.125850317021291,0.013966950590859124,0.030409799999999997,0.018378600000000002
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,2,right,swing,right,roll,5,69.99325752258301,0.0344992,0.05169291,1.4983799624339116,0.05999612808227539,8.33387113438933,0.007475929892892447,0.0344992,0.05169291
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,2,right,swing,right,pitch,1,159.98458862304688,0.1635182,0.03271099999999999,0.20004501028020116,0.030004262924194336,16.664298711927977,0.11674133691182399,0.33275419999999994,0.03271099999999999
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,2,right,swing,right,pitch,2,159.98458862304688,0.010348999999999997,0.028888999999999998,2.791477437433569,0.019926071166992188,25.092753900641334,0.034739523797350284,0.035032999999999925,0.028888999999999998
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,2,right,swing,right,pitch,3,159.98458862304688,0.116152,0.053820000000000034,0.46335835801363756,0.0400850772857666,12.473469776183764,0.07353454650026747,0.116152,0.053820000000000034
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,2,right,touchdown,left,roll,1,29.99711036682129,0.09095746,0.1947907,2.1415582625108485,0.030135631561279297,16.59165493124891,0.095314883444929,0.11602554000000001,0.19479070000000004
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,2,right,touchdown,left,roll,2,29.99711036682129,0.0008556900000000001,0.06592100000000001,nan,0.030054092407226562,16.636669416767152,0.166089365469071,0.07569517,0.06592100000000001
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,2,right,touchdown,left,roll,3,29.99711036682129,0.007386370000000001,0.0978708,nan,0.019977569580078125,25.028069505442048,0.06510960830461943,0.03474837,0.0978708
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,2,right,touchdown,left,pitch,1,39.99614715576172,0.723031,0.09256600000000001,0.12802493945626123,0.06006574630737305,8.324211896766613,0.3779531081089973,0.7969689999999998,0.10552999999999998
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,2,right,touchdown,left,pitch,2,39.99614715576172,0.10103099999999998,0.077931,0.7713573061733529,0.0399622917175293,12.511794957461786,0.1623814954753158,0.10123899999999997,0.077931
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,2,right,touchdown,right,roll,1,0.0,0.0748451,0.03292331,0.4398859778395646,0.030135631561279297,16.59165493124891,0.09933037777333302,0.2627523,0.03292331
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,2,right,touchdown,right,roll,2,0.0,0.00438785,0.0056520400000000005,nan,0.01986074447631836,25.175289909005787,0.18759652481874012,0.6628264500000001,0.01517062
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,2,right,touchdown,right,roll,3,0.0,0.2617283,0.00096086,0.003671211710770291,0.03998112678527832,12.505900663712856,0.22340585664211124,0.3257723,0.05506199999999999
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,2,right,touchdown,right,pitch,1,39.99614715576172,0.109516,0.14214749999999998,1.297961028525512,0.049996376037597656,10.000724845016691,0.3578176341103499,0.5034179999999999,0.1499765
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,2,right,touchdown,right,pitch,2,39.99614715576172,0.109516,0.0412448,0.3766098104386573,0.05003166198730469,9.993671609927185,0.42537682181487424,0.109516,0.0412448
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,3,left,swing,left,roll,1,39.99614715576172,0.09095746,0.1367571,1.5035281328216508,0.030135631561279297,16.59165493124891,0.1422769451083973,0.11602554000000001,0.13675710000000002
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,3,left,swing,left,roll,2,39.99614715576172,0.0008556900000000001,0.10884210000000001,nan,0.030054092407226562,16.636669416767152,0.14142444571760793,0.07569517,0.10884210000000001
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,3,left,swing,left,roll,3,39.99614715576172,0.007386370000000001,0.1009391,nan,0.019977569580078125,25.028069505442048,0.044900525928133254,0.03474837,0.10093909999999999
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,3,left,swing,left,roll,4,39.99614715576172,0.01911363,0.1598078,8.36093405595902,0.050031423568725586,9.993719233536815,0.15071897923840077,0.021431850000000002,0.1598078
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,3,left,swing,left,roll,5,39.99614715576172,0.04818493,0.1972650372,4.093915612204895,0.05001664161682129,9.996672784040804,0.14977687629832748,0.05157813,0.1972650372
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,3,left,swing,left,roll,6,39.99614715576172,0.006073100000000005,0.1115589628,nan,0.019942283630371094,25.072354263306394,0.052181852734721305,0.007336699999999995,0.1115589628
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,3,left,swing,left,roll,7,39.99614715576172,0.023213150000000002,0.036778000000000005,1.5843605887180328,0.03997159004211426,12.50888442199066,0.18548008574727448,0.02733551,0.06305399999999997
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,3,left,swing,left,pitch,1,169.9836254119873,0.723031,0.10788800000000004,0.14921628533216424,0.06006574630737305,8.324211896766613,0.47384272636072583,0.7969689999999998,0.10788800000000004
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,3,left,swing,left,pitch,2,169.9836254119873,0.06350800000000001,0.05707500000000004,0.8987056748756068,0.049971580505371094,10.005687131433806,0.07998695484785835,0.13876199999999994,0.06247699999999995
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,3,left,swing,left,pitch,3,169.9836254119873,0.018075000000000008,0.03770399999999996,2.0859751037344365,0.02004384994506836,24.945307481860354,0.02256185120950851,0.018075000000000008,0.03770399999999996
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,3,left,swing,left,pitch,4,169.9836254119873,0.015422999999999965,0.03098200000000001,2.00881799909227,0.01997828483581543,25.027173459036934,0.027217261863261212,0.08020900000000003,0.03098200000000001
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,3,left,swing,right,roll,1,59.99422073364258,0.0748451,0.0416702,0.5567525462588733,0.030135631561279297,16.59165493124891,0.09786666556144756,0.2627523,0.0416702
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,3,left,swing,right,roll,2,59.99422073364258,0.00438785,0.003590399999999997,nan,0.01986074447631836,25.175289909005787,0.17879944175826587,0.6628264500000001,0.017622999999999996
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,3,left,swing,right,roll,3,59.99422073364258,0.2617283,0.0471429601,0.18012175259610824,0.03998112678527832,12.505900663712856,0.2063555810130266,0.3257723,0.0471429601
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,3,left,swing,right,roll,4,59.99422073364258,0.10896499999999998,0.0033834000000000017,0.031050337264259188,0.01997828483581543,25.027173459036934,0.3893428580834935,0.226893,0.0033834000000000017
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,3,left,swing,right,roll,5,59.99422073364258,0.200303,0.017895700000000007,0.08934314513512033,0.06995892524719238,7.147050904988941,0.2695593890192034,0.230497,0.01914090000000001
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,3,left,swing,right,roll,6,59.99422073364258,0.08135700000000001,0.010761099999999996,0.13227011812136624,0.029986858367919922,16.673970772973746,0.2362261064530866,0.101487,0.010761099999999996
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,3,left,swing,right,pitch,1,39.99614715576172,0.109516,0.14214749999999998,1.297961028525512,0.049996376037597656,10.000724845016691,0.3578176341103499,0.5034179999999999,0.1499765
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,3,left,swing,right,pitch,2,39.99614715576172,0.109516,0.18915500000000002,1.7271905474999087,0.22998046875,2.1740976645435244,0.36975196884843337,0.109516,0.2212756
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,3,left,touchdown,left,roll,1,0.0,0.28093700000000005,0.402718,1.433481527887035,0.08006095886230469,6.245241215008934,0.14277193944612507,0.37719699999999995,0.402718
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,3,left,touchdown,left,pitch,1,19.99807357788086,0.06695799999999996,0.275205264,4.110117745452375,0.06002616882324219,8.329700359060723,0.2357713206556695,0.17267999999999994,0.275205264
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,3,left,touchdown,left,pitch,2,19.99807357788086,0.0,0.08806330000000001,nan,0.04995584487915039,10.008838829761848,0.5277504120074328,0.0,0.10101529999999997
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,3,left,touchdown,right,roll,1,39.99614715576172,0.228919127,0.1599139,0.6985606755349892,0.06002616882324219,8.329700359060723,0.14396398097249197,0.699352873,0.1599139
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,3,left,touchdown,right,roll,2,39.99614715576172,0.046641127,0.037906300000000004,0.8127226428297928,0.02999138832092285,16.671452306567137,0.15038859185669978,0.078284927,0.04532029999999998
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,3,left,touchdown,right,pitch,1,0.0,0.051734999999999975,0.016962000000000005,0.3278631487387651,0.04999685287475586,10.000629464668911,0.21548790844985558,0.6029798,0.02507000000000001
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,3,left,touchdown,right,pitch,2,0.0,0.24481914999999999,0.02599599999999999,0.10618450394913957,0.019941091537475586,25.073853106804243,0.13614659927546544,0.4412951500000001,0.02599599999999999
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,3,left,touchdown,right,pitch,3,0.0,0.05162699999999998,0.00037099999999998245,0.007186162279427095,0.03008294105529785,16.6207153443179,0.1002502385121851,0.05448699999999995,0.007073000000000024
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,4,right,swing,left,roll,1,19.99807357788086,0.11537999999999998,0.017730000000000024,0.15366614664586606,0.020030736923217773,24.961637802773314,0.09677150402882038,0.13374199999999997,0.017730000000000024
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,4,right,swing,left,roll,2,19.99807357788086,0.002006999999999981,0.06462299999999999,nan,0.030131816864013672,16.593755439856942,0.24475948130460645,0.031159000000000048,0.06462299999999999
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,4,right,swing,left,roll,3,19.99807357788086,0.07139600000000002,0.082186,1.1511289147851418,0.05996251106262207,8.338543385513377,0.2689339318672365,0.10500199999999993,0.08620200000000001
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,4,right,swing,left,roll,4,19.99807357788086,0.036744,0.014950000000000005,0.40686914870455054,0.029979228973388672,16.678214120977874,0.2986998909423972,0.045196000000000014,0.014950000000000005
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,4,right,swing,left,roll,5,19.99807357788086,0.4786145,0.2026518,0.4234134151806934,0.10003209114074707,4.998395957718113,0.12065289873309377,0.4786145,0.21226980000000004
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,4,right,swing,left,pitch,1,0.0,0.25143099999999996,0.08413796400000001,0.334636397262072,0.31011104583740234,1.61232567079265,0.4241208560380913,0.25143099999999996,0.387617436
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,4,right,swing,right,roll,1,159.98458862304688,0.1121258,0.2008499,1.7912906752950704,0.0600275993347168,8.32950185483807,0.15268881725327124,0.11793599999999999,0.2026279
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,4,right,swing,right,roll,2,159.98458862304688,0.007100099999999998,0.342918,nan,0.06015419960021973,8.311971621648402,0.12260028680879992,0.0431469,0.34291799999999995
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,4,right,swing,right,roll,3,159.98458862304688,0.0071851,0.130918,nan,0.029938220977783203,16.70105917018396,0.2513432757126695,0.0071851,0.130918
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,4,right,swing,right,pitch,1,179.98266220092773,0.009539999999999993,0.0011519999999999864,nan,0.020030736923217773,24.961637802773314,0.061444341654324316,0.20601600000000003,0.0011519999999999864
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,4,right,swing,right,pitch,2,179.98266220092773,0.05162699999999998,0.001356999999999997,0.02628469599240703,0.03008294105529785,16.6207153443179,0.04041726666908586,0.05448699999999995,0.004752999999999952
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,4,right,swing,right,pitch,3,179.98266220092773,0.0034420000000000006,0.014510999999999996,nan,0.019979000091552734,25.02627747678942,0.0501689983588803,0.018162000000000067,0.014510999999999996
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,4,right,swing,right,pitch,4,179.98266220092773,0.01712199999999997,0.021772999999999987,1.2716388272398098,0.03002476692199707,16.65291861545425,0.04459838817434996,0.01712199999999997,0.021772999999999987
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,4,right,touchdown,left,roll,1,49.99518394470215,0.0458681,0.009936,0.21662113756619525,0.030008792877197266,16.661783166224396,0.0701366527139341,0.1085215,0.018181999999999976
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,4,right,touchdown,left,roll,2,49.99518394470215,0.0453282,0.1114146,2.457953327067918,0.0300290584564209,16.650538701558542,0.0708740913288488,0.052691,0.1114146
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,4,right,touchdown,left,roll,3,49.99518394470215,0.0818487,0.1037967,1.2681533121479023,0.02980184555053711,16.777484439751035,0.11288431283243036,0.0915995,0.1037967
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,4,right,touchdown,left,pitch,1,19.99807357788086,0.22904799999999997,0.038742500000000006,0.16914576857252633,0.030008792877197266,16.661783166224396,0.22591643350853205,0.273814,0.038742500000000006
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,4,right,touchdown,left,pitch,2,19.99807357788086,0.03820899999999999,0.004061099999999998,0.10628647700803473,0.029987573623657227,16.673573069798135,0.17230533586163982,0.08792899999999998,0.008121500000000004
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,4,right,touchdown,left,pitch,3,19.99807357788086,0.06401699999999999,0.0285968,0.446706343627474,0.020006179809570312,24.99227762417771,0.1747939330302876,0.09645099999999995,0.0285968
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,4,right,touchdown,left,pitch,4,19.99807357788086,0.004530000000000034,0.08207990000000001,nan,0.02974534034729004,16.809355487692468,0.17417460578518615,0.022795999999999927,0.08207990000000001
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,4,right,touchdown,right,roll,1,49.99518394470215,0.0248369,0.18219370000000001,7.335605490218184,0.020003795623779297,24.99525637052752,0.18165515346832306,0.0524887,0.18219370000000001
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,4,right,touchdown,right,roll,2,49.99518394470215,0.009853,0.036328,nan,0.01997852325439453,25.026874791159482,0.44704231428542274,0.05816899999999997,0.036328
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,4,right,touchdown,right,roll,3,49.99518394470215,0.0009490000000000054,0.1239804,nan,0.020021915435791016,24.97263569029984,0.3345096274790707,0.11229700000000001,0.1239804
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,4,right,touchdown,right,roll,4,49.99518394470215,0.028779,0.14885179999999998,5.172236700371799,0.02980184555053711,16.777484439751035,0.2645629097045729,0.234201,0.1488518
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,4,right,touchdown,right,pitch,1,0.0,0.0,0.3661509,nan,0.14987516403198242,3.3361097766225174,0.3358449226239592,0.20309199999999994,0.4631928999999999
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,5,left,swing,left,roll,1,129.9874782562256,0.0214104,0.026219999999999993,1.2246384934424388,0.019976377487182617,25.02956305870839,0.16149562576237164,0.0840638,0.026219999999999993
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,5,left,swing,left,roll,2,129.9874782562256,0.0453282,0.06033390000000001,1.331045574278264,0.0300290584564209,16.650538701558542,0.1058365281303908,0.052691,0.06033390000000001
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,5,left,swing,left,roll,3,129.9874782562256,0.0818487,0.1251051,1.528492205740592,0.02980184555053711,16.777484439751035,0.045080320275537086,0.0915995,0.1251051
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,5,left,swing,left,roll,4,129.9874782562256,0.016668699999999998,0.05908279999999999,3.5445355666608673,0.020000696182250977,24.999129802477082,0.03599965569136275,0.024041299999999998,0.05908279999999999
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,5,left,swing,left,roll,5,129.9874782562256,0.042561067,0.02132020000000001,0.5009319902623685,0.030063390731811523,16.631523851064674,0.07147558191659494,0.071061667,0.0341882
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,5,left,swing,left,roll,6,129.9874782562256,0.0097827,0.055455500000000005,nan,0.01996755599975586,25.040620895522387,0.06250908375385666,0.019797299999999997,0.055455500000000005
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,5,left,swing,left,roll,7,129.9874782562256,0.007700499999999999,0.0805704,nan,0.02001643180847168,24.979477100827825,0.03087809619160968,0.015548840000000001,0.0805704
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,5,left,swing,left,pitch,1,89.99133110046387,0.06059200000000001,0.1243143,2.0516619355690517,0.039992570877075195,12.502322032180563,0.050543529046733565,0.110312,0.1243143
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,5,left,swing,left,pitch,2,89.99133110046387,0.06401699999999999,0.06877399999999997,1.0743083868347467,0.020006179809570312,24.99227762417771,0.032637496891356914,0.09645099999999995,0.06877399999999997
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,5,left,swing,left,pitch,3,89.99133110046387,0.004530000000000034,0.09208100000000002,nan,0.02974534034729004,16.809355487692468,0.06202479283923485,0.022795999999999927,0.09208100000000002
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,5,left,swing,left,pitch,4,89.99133110046387,0.03946499999999997,0.02821399999999996,0.7149119472950711,0.020079612731933594,24.900878651151746,0.1033032515364352,0.04280099999999998,0.02821399999999996
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,5,left,swing,left,pitch,5,89.99133110046387,0.005146999999999957,0.003973000000000004,nan,0.020021438598632812,24.97323044679432,0.09026524662718574,0.05351699999999998,0.003973000000000004
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,5,left,swing,left,pitch,6,89.99133110046387,0.015708,0.016988000000000003,1.0814871403106698,0.040107011795043945,12.466648040375459,0.06635391344751265,0.08115199999999995,0.016988000000000003
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,5,left,swing,left,pitch,7,89.99133110046387,0.004819999999999991,0.004784999999999984,nan,0.029959917068481445,16.688964754378844,0.0636915296919457,0.03947200000000001,0.006954999999999989
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,5,left,swing,right,roll,1,99.9903678894043,0.18925820000000002,0.14885179999999998,0.7865011925507057,0.0299835205078125,16.675826972010178,0.1560116475392142,0.25728019999999996,0.1488518
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,5,left,swing,right,roll,2,99.9903678894043,0.0009490000000000054,0.05626339999999999,nan,0.020021915435791016,24.97263569029984,0.145652715104674,0.11229700000000001,0.0562634
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,5,left,swing,right,roll,3,99.9903678894043,0.028779,0.053243700000000005,1.8500886062754094,0.02980184555053711,16.777484439751035,0.30325241397887504,0.234201,0.053243700000000005
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,5,left,swing,right,roll,4,99.9903678894043,0.05416599999999999,0.03126279,0.577166303585275,0.020000696182250977,24.999129802477082,0.2730072158371778,0.08308399999999999,0.03126279
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,5,left,swing,right,roll,5,99.9903678894043,0.24177200000000001,0.12299500000000001,0.5087230944857138,0.020009994506835938,24.987513106472214,0.19033907934087874,0.376262,0.12299500000000001
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,5,left,swing,right,roll,6,99.9903678894043,0.01249699999999998,0.07193199999999997,5.755941425942233,0.01996755599975586,25.040620895522387,0.10360024823972834,0.18533100000000002,0.07193199999999997
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,5,left,swing,right,roll,7,99.9903678894043,0.007081999999999977,0.017482000000000053,nan,0.030101537704467773,16.610447111005506,0.12910527882991463,0.2286399999999999,0.020732000000000028
