timestamp_ns,gyro_x,gyro_y,gyro_z
1775801482986847465,-0.00554619,-7.69516e-05,-0.00179659
1775801482987905769,-0.00554619,-7.69516e-05,-0.00179659
1775801482988781359,-0.00554619,-7.69516e-05,-0.00179659
1775801482989863967,-0.00554619,-7.69516e-05,-0.00179659
1775801482990822879,-0.00554619,-7.69516e-05,-0.00179659
1775801482991839530,-0.00257869,0.000360986,0.00126845
1775801482992831249,-0.00257869,0.000360986,0.00126845
1775801482993752344,-0.00257869,0.000360986,0.00126845
1775801482994967790,-0.00257869,0.000360986,0.00126845
1775801482995809196,-0.00257869,0.000360986,0.00126845
1775801482996815691,-0.00257869,0.000360986,0.00126845
1775801482997774832,0.00337323,-0.00130683,0.0017753
1775801482998858660,0.00337323,-0.00130683,0.0017753
1775801482999784824,0.00337323,-0.00130683,0.0017753
1775801483000928122,0.00337323,-0.00130683,0.0017753
1775801483001752983,0.00337323,-0.00130683,0.0017753
1775801483002872088,0.00390043,0.000851668,-4.34063e-05
1775801483003763455,0.00390043,0.000851668,-4.34063e-05
1775801483004901582,0.00390043,0.000851668,-4.34063e-05
1775801483005786664,0.00390043,0.000851668,-4.34063e-05
1775801483006921748,0.00139989,0.00227394,0.00123131
1775801483007785005,0.00139989,0.00227394,0.00123131
1775801483008770480,0.00139989,0.00227394,0.00123131
1775801483009847818,0.00139989,0.00227394,0.00123131
1775801483010848000,0.00139989,0.00227394,0.00123131
1775801483011794010,0.00139989,0.00227394,0.00123131
1775801483012883535,-0.00255989,0.000601563,0.00416509
1775801483013746255,-0.00255989,0.000601563,0.00416509
1775801483014964438,-0.00255989,0.000601563,0.00416509
1775801483015767179,-0.00255989,0.000601563,0.00416509
1775801483016867577,-0.000248099,-0.000716894,0.00421743
1775801483017789791,-0.000248099,-0.000716894,0.00421743
1775801483018881525,-0.000248099,-0.000716894,0.00421743
1775801483019825384,-0.000248099,-0.000716894,0.00421743
1775801483020858197,-0.000248099,-0.000716894,0.00421743
1775801483021808791,-0.000248099,-0.000716894,0.00421743
1775801483022916001,0.00138553,0.00146951,0.00128858
1775801483023758128,0.00138553,0.00146951,0.00128858
1775801483024780049,0.00138553,0.00146951,0.00128858
1775801483025780634,0.00138553,0.00146951,0.00128858
1775801483026903616,0.00138553,0.00146951,0.00128858
1775801483027759281,-0.000616311,-0.00151561,-0.00046705
1775801483028856354,-0.000616311,-0.00151561,-0.00046705
1775801483029773517,-0.000616311,-0.00151561,-0.00046705
1775801483030856192,-0.000616311,-0.00151561,-0.00046705
1775801483031736448,-0.000616311,-0.00151561,-0.00046705
1775801483032855640,-0.000795399,0.000918026,0.00104793
1775801483033791166,-0.000795399,0.000918026,0.00104793
1775801483034861751,-0.000795399,0.000918026,0.00104793
1775801483035801936,-0.000795399,0.000918026,0.00104793
1775801483036783708,-0.000795399,0.000918026,0.00104793
1775801483037668853,0.000652736,0.0017106,0.00533563
1775801483038873391,0.000652736,0.0017106,0.00533563
1775801483039769485,0.000652736,0.0017106,0.00533563
1775801483040778717,0.000652736,0.0017106,0.00533563
1775801483041756656,0.000652736,0.0017106,0.00533563
1775801483042869726,0.00122951,0.000349624,0.00279614
1775801483043674755,0.00122951,0.000349624,0.00279614
1775801483044925912,0.00122951,0.000349624,0.00279614
1775801483045659099,0.00122951,0.000349624,0.00279614
1775801483046848645,0.00122951,0.000349624,0.00279614
1775801483047779846,0.000381686,0.00356304,0.00322834
1775801483048882185,0.000381686,0.00356304,0.00322834
1775801483049787739,0.000381686,0.00356304,0.00322834
1775801483050888818,0.000381686,0.00356304,0.00322834
1775801483051742730,0.000381686,0.00356304,0.00322834
1775801483052655861,-0.000523075,0.00186661,0.00115722
1775801483053664069,-0.000523075,0.00186661,0.00115722
1775801483054630875,-0.000523075,0.00186661,0.00115722
1775801483055663263,-0.000523075,0.00186661,0.00115722
1775801483056694402,-0.000523075,0.00186661,0.00115722
1775801483057657073,-0.000476772,0.00301006,0.00183225
1775801483058672438,-0.000476772,0.00301006,0.00183225
1775801483059655229,-0.000476772,0.00301006,0.00183225
1775801483060630607,-0.000476772,0.00301006,0.00183225
1775801483061674193,-0.000476772,0.00301006,0.00183225
1775801483062659903,-0.00471689,-0.000236702,0.00337514
1775801483063715708,-0.00471689,-0.000236702,0.00337514
1775801483064655121,-0.00471689,-0.000236702,0.00337514
1775801483065666084,-0.00471689,-0.000236702,0.00337514
1775801483066673172,-0.00471689,-0.000236702,0.00337514
1775801483067661821,0.0022202,0.0012521,0.00289828
1775801483068638483,0.0022202,0.0012521,0.00289828
1775801483069656397,0.0022202,0.0012521,0.00289828
1775801483070703965,0.0022202,0.0012521,0.00289828
1775801483071677230,0.0022202,0.0012521,0.00289828
1775801483072641309,-0.000794299,0.00250758,0.00145808
1775801483073668949,-0.000794299,0.00250758,0.00145808
