timestamp_ns,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_pitch_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_pitch_joint,right_ankle_pitch_joint,right_ankle_roll_joint
1775801496361874398,0.00306892,0.00306892,-0.00920582,-0.00306892,-0.00173475,-0.00571866,-0.00306892,-0.00306892,-0.00920582,-0.00306892,-5.88715e-06,-0.00286403
1775801496362776900,0.00306892,0.00920582,0.00306892,-0.00306892,0.0017465,-9.39639e-06,-0.00306892,-0.00306892,0.0214815,-0.00920582,-5.88715e-06,-0.00286403
1775801496363853031,0.00306892,0.00306892,0.00920582,0.00306892,5.73806e-06,-0.00286425,-0.00306892,0.00306892,-0.00306892,-0.00920582,-5.88715e-06,-0.00286403
1775801496364613009,0.00306892,0.00306892,0.00920582,0.00306892,5.73806e-06,-0.00286425,-0.00306892,0.00306892,-0.00306892,-0.00920582,-5.88715e-06,-0.00286403
1775801496365821205,0.00306892,0.00306892,-0.00920582,0.00306892,-0.00173475,-0.00571866,0.00306892,0.00306892,-0.00306892,-0.00306892,-0.00174636,-9.63038e-06
1775801496366736778,0.00306892,0.00306892,-0.00920582,0.00306892,-0.00173475,-0.00571866,0.00306892,0.00306892,-0.00306892,-0.00306892,-0.00174636,-9.63038e-06
1775801496367873166,0.00306892,0.00306892,0.00920582,0.00306892,-0.00173475,-0.00571866,0.00920582,-0.00306892,0.00306892,-0.00920582,-5.88715e-06,-0.00286403
1775801496368630460,0.00306892,0.00306892,0.00920582,0.00306892,-0.00173475,-0.00571866,0.00920582,-0.00306892,0.00306892,-0.00920582,-5.88715e-06,-0.00286403
1775801496369896103,0.00920582,0.00306892,0.00306892,-0.00306892,5.73806e-06,-0.00286425,0.00920582,0.00306892,0.00920582,-0.00920582,0.00348657,-0.00284433
1775801496370776095,0.00920582,0.00306892,0.00306892,-0.00306892,5.73806e-06,-0.00286425,0.00920582,0.00306892,0.00920582,-0.00920582,0.00348657,-0.00284433
1775801496371881871,0.00920582,0.00306892,-0.00306892,0.00920582,5.73806e-06,-0.00286425,0.00306892,-0.00306892,0.0153437,-0.00920582,0.00173432,-0.00571799
1775801496372632703,0.00920582,0.00306892,-0.00306892,0.00920582,5.73806e-06,-0.00286425,0.00306892,-0.00306892,0.0153437,-0.00920582,0.00173432,-0.00571799
1775801496373897535,0.00306892,0.00306892,0.00306892,0.00306892,0.0017465,-9.39639e-06,0.00306892,0.00920582,0.0153437,-0.00306892,0.00174636,9.63038e-06
1775801496374750491,0.00306892,0.00306892,0.00306892,0.00306892,0.0017465,-9.39639e-06,0.00306892,0.00920582,0.0153437,-0.00306892,0.00174636,9.63038e-06
1775801496375889969,0.00306892,0.00306892,-0.00306892,0.00306892,0.0017577,-0.00573745,0.00306892,0.00306892,-0.00306892,-0.00920582,0.00173432,-0.00571799
1775801496376641881,0.00306892,0.00306892,-0.00306892,0.00306892,0.0017577,-0.00573745,0.00306892,0.00306892,-0.00306892,-0.00920582,0.00173432,-0.00571799
1775801496377910830,0.00306892,0.00306892,0.00306892,-0.00306892,-0.00173475,-0.00571866,0.00306892,0.00306892,0.00306892,-0.00306892,-5.88715e-06,-0.00286403
1775801496378766945,0.00306892,0.00306892,0.00306892,-0.00306892,-0.00173475,-0.00571866,0.00306892,0.00306892,0.00306892,-0.00306892,-5.88715e-06,-0.00286403
1775801496379903837,-0.00306892,0.00306892,0.00306892,0.00306892,-0.0017465,9.39639e-06,0.00920582,0.00306892,0.0153437,-0.00306892,-1.76596e-05,-0.00859121
1775801496380629360,-0.00306892,0.00306892,0.00306892,0.00306892,-0.0017465,9.39639e-06,0.00920582,0.00306892,0.0153437,-0.00306892,-1.76596e-05,-0.00859121
1775801496381892830,0.00920582,0.00306892,0.00920582,-0.00306892,0.0017465,-9.39639e-06,0.00306892,-0.00306892,-0.00306892,-0.00306892,-5.88715e-06,-0.00286403
1775801496382754591,0.00920582,0.00306892,0.00920582,-0.00306892,0.0017465,-9.39639e-06,0.00306892,-0.00306892,-0.00306892,-0.00306892,-5.88715e-06,-0.00286403
1775801496383636048,0.00306892,0.00306892,-0.00920582,0.00306892,-0.0017465,9.39639e-06,0.00306892,0.00306892,0.00306892,-0.00306892,-0.00174636,-9.63038e-06
