stage,case_label,diag_csv,side,axis,window,touchdown_time_sec,sample_count,dt_ms,output_mean_abs_rad,output_range_rad,output_std_rad,output_net_delta_abs_rad,output_path_length_rad,output_hp_rms_rad,output_vel_rms_radps,output_flip_rate,output_direction_change_rate_hz,output_extrema_rate_hz,output_dominant_freq_hz,joint_mean_abs_rad,joint_range_rad,joint_std_rad,joint_net_delta_abs_rad,joint_path_length_rad,joint_hp_rms_rad,joint_vel_rms_radps,joint_flip_rate,joint_direction_change_rate_hz,joint_extrema_rate_hz,joint_dominant_freq_hz,tracking_err_rms_rad,joint_to_output_hp_rms_ratio
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,right,pitch,touchdown,1777514826.4476342,15,9.999664462342555,0.3502744,0.24437299999999998,0.07447697416589014,0.13333999999999996,0.7127260000000001,0.06147103317412195,9.635658765838135,0.5714285714285714,28.572387282618216,21.42929046196366,6.6668903659442496,0.14366778666666666,0.44322700000000004,0.15074441296641353,0.44322400000000006,0.44323,0.016375047918658035,3.818279616231168,0.0,0.0,0.0,6.6668903659442496,0.44611058219711996,0.2663864111779985
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,left,roll,swing,1777514826.837477,34,9.999664462342555,0.21893264676470583,0.867869,0.25092044331493474,0.5056966,1.5203887200000001,0.03645654305639071,5.994940494526296,0.28125,27.273642406135565,27.273642406135565,2.9412751614459927,0.11790960764705885,0.2678018,0.10084908464824999,0.1723263,0.40961041999999986,0.00582903911740129,1.6853133690063062,0.16129032258064516,15.152023558964203,12.121618847171362,2.9412751614459927,0.19467563006259217,0.15989006715159404
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,left,pitch,swing,1777514826.837477,34,9.999664462342555,0.37547485294117655,0.278653,0.08368332142601737,0.224428,0.35536599999999996,0.026896728726832863,3.9734612851051483,0.5,6.060809423585681,6.060809423585681,2.9412751614459927,0.031432978823529405,0.1096279,0.027093924784207683,0.1096279,0.14548949999999997,0.003953677580836981,0.6145917834707448,0.16,12.121618847171362,6.060809423585681,5.882550322891985,0.3595193796571001,0.14699473757537998
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,right,roll,swing,1777514826.837477,34,9.999664462342555,0.05631823558823528,0.5011181,0.08612029796054586,0.4089101,0.8493972999999996,0.04066168727959168,5.192152807065828,0.46875,45.45607067689261,45.45607067689261,2.9412751614459927,0.08802835294117645,0.375111,0.13623537914177897,0.0514393,0.6987827,0.03611704588366124,6.019321620018917,0.09090909090909091,3.0304047117928405,3.0304047117928405,2.9412751614459927,0.1571592125758432,0.888232837838694
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,right,pitch,swing,1777514826.837477,34,9.999664462342555,0.2936861470588235,0.23313399999999998,0.08845593674125266,0.0,0.67516,0.018737288032038904,2.889282699597221,0.44,33.334451829721246,33.334451829721246,2.9412751614459927,0.08353778823529412,0.5793233,0.1521978475506448,0.0583003,1.1003463,0.060205689270836575,9.570737738940837,0.09090909090909091,3.0304047117928405,3.0304047117928405,2.9412751614459927,0.29576524318844094,3.213148517965397
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,left,roll,touchdown,1777514826.837477,15,9.999664462342555,0.04278118760000001,0.29339550000000003,0.06651836229599896,0.054479,0.8063098,0.06456554298176825,9.981681261289326,0.3076923076923077,28.572387282618216,28.572387282618216,20.000671097832747,0.026065127999999996,0.1074224,0.03323362167089902,0.09048453000000001,0.12436027000000001,0.0052415681189700546,1.0127365848034997,0.07692307692307693,7.143096820654554,7.143096820654554,6.6668903659442496,0.07354624573638367,0.08118212713629848
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,left,pitch,touchdown,1777514826.837477,15,9.999664462342555,0.2503401333333333,0.20164700000000002,0.05932732031238971,0.20164700000000002,0.508461,0.02966354688495005,4.970841649567449,0.6153846153846154,57.14477456523643,57.14477456523643,6.6668903659442496,0.056189937333333335,0.22113829999999998,0.07158542519232877,0.21326679999999998,0.22900979999999999,0.01063913997189952,2.083113495795076,0.07692307692307693,7.143096820654554,7.143096820654554,6.6668903659442496,0.22529114323049387,0.3586604128347626
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,right,roll,touchdown,1777514826.837477,15,9.999664462342555,0.12060653733333332,0.3267559,0.09820219908563241,0.1097169,1.02644196,0.07320528623219585,10.723498056291357,0.38461538461538464,35.71548410327277,35.71548410327277,20.000671097832747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.15119441236495415,0.0
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,right,pitch,touchdown,1777514826.837477,15,9.999664462342555,0.21071248266666665,0.4749598,0.1648443704897944,0.4749598,1.5723038,0.11082575622757347,15.401268532230137,0.6,42.85858092392732,42.85858092392732,13.333780731888499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.2607649213471006,0.0
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,left,roll,swing,1777515244.4189363,33,9.99913816174855,0.05228036637575757,0.326558,0.06384071240616263,0.2057019,0.6070335468,0.019326338661771362,3.0014837993504804,0.26666666666666666,25.002154781335918,25.002154781335918,6.06112843183901,0.02152766454545454,0.0918786,0.02875371867844047,0.0553588,0.19256310000000001,0.0045559046693789025,0.8234652977624561,0.1724137931034483,15.62634673833495,9.37580804300097,6.06112843183901,0.0860074006703296,0.23573552906794243
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,left,pitch,swing,1777515244.4189363,33,9.99913816174855,0.28808656363636365,0.32511539999999994,0.08362387957585717,0.15791999999999995,0.6590727999999999,0.022795046642307394,3.3439907974102354,0.36,28.127424129002907,28.127424129002907,6.06112843183901,0.241138606060606,0.123895,0.04491191430772246,0.08695800000000004,0.16615199999999997,0.0020242898409092588,0.6640112851193438,0.15384615384615385,12.501077390667959,3.1252693476669897,3.030564215919505,0.07828875651237113,0.08880393502473452
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,right,roll,swing,1777515244.4189363,33,9.99913816174855,0.1890522727272727,0.552894,0.164611474863849,0.13573290000000002,1.0801096999999997,0.018321342408418904,4.053445021767042,0.1935483870967742,18.75161608600194,18.75161608600194,3.030564215919505,0.027521747333333332,0.06767435000000001,0.02239017234185398,0.020116969999999998,0.13445211,0.0022248232424459963,0.5394678187429851,0.18518518518518517,15.62634673833495,15.62634673833495,3.030564215919505,0.20154392057800685,0.12143341862459052
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,right,pitch,swing,1777515244.4189363,33,9.99913816174855,0.30366182424242427,0.3898985,0.13593297022243261,0.094208,0.8740049999999999,0.027549132999684436,4.808199265722303,0.14285714285714285,6.250538695333979,3.1252693476669897,3.030564215919505,0.19862139393939393,0.04191400000000001,0.012495431645058399,0.014580999999999983,0.07751899999999998,0.001428642495945204,0.31626011127852777,0.21739130434782608,15.62634673833495,6.250538695333979,3.030564215919505,0.17972640443611992,0.051857983914106065
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,left,roll,touchdown,1777515244.4189363,15,9.99913816174855,0.35583270666666666,0.4148237,0.13955648248273034,0.4148237,0.7067296999999999,0.04226595850418743,6.747952987051304,0.46153846153846156,42.86083676800443,42.86083676800443,6.667241275022912,0.04766375599999999,0.1426848,0.044722236436647564,0.1426848,0.16553939999999995,0.009557196725936731,1.6932212951370262,0.36363636363636365,28.573891178669623,14.286945589334811,6.667241275022912,0.3453406277626162,0.22612043034561416
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,left,pitch,touchdown,1777515244.4189363,15,9.99913816174855,0.35041626666666664,0.263795,0.08028990575696437,0.263795,0.5285329999999999,0.03327303853431845,5.542120945100277,0.4444444444444444,28.573891178669623,28.573891178669623,6.667241275022912,0.17565733333333336,0.186231,0.07470893448994051,0.17795399999999997,0.2110220000000001,0.012090911015195284,2.4747262392242653,0.36363636363636365,28.573891178669623,14.286945589334811,6.667241275022912,0.18976280697263448,0.3633846365646614
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,right,roll,touchdown,1777515244.4189363,15,9.99913816174855,0.019319386666666664,0.0910511,0.02353711459963576,0.0351869,0.25286709999999996,0.018936294538419572,2.7186983101190307,0.5384615384615384,50.004309562671835,50.004309562671835,13.334482550045824,0.003674037233333333,0.01350018,0.0040260381184605825,0.00064204,0.03646435,0.001772093359313509,0.3047151455459166,0.5454545454545454,42.86083676800443,28.573891178669623,6.667241275022912,0.023104972613676517,0.09358184388810253
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,right,pitch,touchdown,1777515244.4189363,15,9.99913816174855,0.25949771333333327,0.2663391,0.08476209515304875,0.25399710000000003,0.7604494999999999,0.055759572293592,8.443322167796286,0.6923076923076923,64.29125515200664,64.29125515200664,6.667241275022912,0.2262015333333333,0.03117800000000001,0.008949039239804215,0.029100000000000015,0.03325600000000001,0.001894132311552361,0.32386554324444805,0.125,7.143472794667406,7.143472794667406,6.667241275022912,0.08624471143772623,0.033969634874154844
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,left,roll,swing,1777515244.758935,33,9.99913816174855,0.38632773636363643,0.5161235000000001,0.1309091068935578,0.4245775,0.9533715,0.022167389425027023,3.8845580586091772,0.36666666666666664,34.37796282433689,31.2526934766699,3.030564215919505,0.12668062424242424,0.205036,0.06901024252335401,0.086314,0.34661259999999994,0.008681144011307108,1.4275830202742803,0.17857142857142858,15.62634673833495,6.250538695333979,3.030564215919505,0.3071271150863202,0.39161778795233687
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,left,pitch,swing,1777515244.758935,33,9.99913816174855,0.2911443878787878,0.76,0.24010800570879814,0.652426,1.7612146,0.033906839329580905,6.839965507851909,0.3,28.127424129002907,25.002154781335918,6.06112843183901,0.18171645454545457,0.16796999999999998,0.06086608780488669,0.05030499999999999,0.302149,0.00991976021557027,1.4336479210458088,0.13793103448275862,12.501077390667959,6.250538695333979,3.030564215919505,0.28801175317863914,0.2925592715719776
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,right,roll,swing,1777515244.758935,33,9.99913816174855,0.032895499393939404,0.1731354,0.03406486689835706,0.0950783,0.3930118399999999,0.014288504185775916,1.962284070409727,0.3548387096774194,34.37796282433689,34.37796282433689,9.091692647758515,0.021258359348484843,0.05575965,0.019783786271132635,0.00926426,0.13474393000000004,0.003389921996645,0.5550072211939329,0.2857142857142857,25.002154781335918,15.62634673833495,3.030564215919505,0.03988859528105744,0.23724820685006612
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,right,pitch,swing,1777515244.758935,33,9.99913816174855,0.2986348121212121,0.31553319999999996,0.07223705497161392,0.31553319999999996,0.8711491999999998,0.03708013229834592,5.117830934646419,0.35714285714285715,31.2526934766699,31.2526934766699,6.06112843183901,0.2711433939393939,0.14646000000000003,0.04599896773607214,0.018705,0.2742150000000001,0.0035453554032938584,1.0152150962437152,0.037037037037037035,3.1252693476669897,3.1252693476669897,3.030564215919505,0.10818874784418257,0.09561334287504715
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,left,roll,touchdown,1777515244.758935,15,9.99913816174855,0.020383808666666666,0.1217368,0.029425338007242258,0.08559286,0.30163441999999996,0.020643840545704083,2.7312758059776288,0.38461538461538464,35.71736397333703,35.71736397333703,13.334482550045824,0.11169192666666668,0.36251500000000003,0.1188722895946484,0.1469928,0.5780371999999999,0.022683815141416687,4.634771014604009,0.07692307692307693,7.143472794667406,7.143472794667406,6.667241275022912,0.11603636313394869,1.0988175911936655
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,left,pitch,touchdown,1777515244.758935,15,9.99913816174855,0.2848417733333333,0.76,0.2625542990263177,0.5936319999999999,1.0016219999999998,0.06894913961177096,11.87217481066784,0.3,21.430418384002216,14.286945589334811,6.667241275022912,0.18665873333333333,0.16428399999999999,0.05668624400148201,0.079871,0.24869699999999997,0.00961666470658174,1.9973467645491347,0.07692307692307693,7.143472794667406,7.143472794667406,6.667241275022912,0.31807782267977125,0.13947476010186483
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,right,roll,touchdown,1777515244.758935,15,9.99913816174855,0.18189667733333334,0.666254,0.19165035763789717,0.5723004,1.6999669199999998,0.10130304284851005,15.869214827123468,0.5384615384615384,50.004309562671835,50.004309562671835,6.667241275022912,0.012729027326666666,0.053504399999999994,0.015358067624649375,0.0232286399,0.16662499990000001,0.010125120216559381,1.3528150911285441,0.3333333333333333,28.573891178669623,21.430418384002216,13.334482550045824,0.22907898634849433,0.09994882613447874
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,right,pitch,touchdown,1777515244.758935,15,9.99913816174855,0.3822678000000001,0.306467,0.07932198206987348,0.0,0.6129339999999999,0.06763744618155439,10.167540035158012,0.5,7.143472794667406,7.143472794667406,6.667241275022912,0.08216311733333334,0.29085249999999996,0.1039780622295228,0.2456932,0.3360118,0.011975336909279636,3.1006739491216737,0.07692307692307693,7.143472794667406,7.143472794667406,6.667241275022912,0.36644418779862503,0.17705187858712304
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,left,roll,swing,1777515245.0688696,33,9.99913816174855,0.019329373030303024,0.13663350000000002,0.025240125717906178,0.094207,0.4272359399999999,0.014418653536344065,1.916190564391392,0.41935483870967744,40.62850151967087,40.62850151967087,3.030564215919505,0.1297622738545455,0.411339,0.14183592403502676,0.346557,1.201151,0.015588186052226637,4.239362178113206,0.0967741935483871,9.37580804300097,9.37580804300097,6.06112843183901,0.14619104306587874,1.0811124639991256
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,left,pitch,swing,1777515245.0688696,33,9.99913816174855,0.29616959393939396,0.76,0.19815803193697798,0.76,1.2630320000000002,0.04737537457025498,8.006673192522689,0.38461538461538464,31.2526934766699,25.002154781335918,9.091692647758515,0.26857681818181817,0.284139,0.09194242230098684,0.008606999999999976,0.5768849999999999,0.00627238269571917,1.9890462158147648,0.06451612903225806,6.250538695333979,6.250538695333979,3.030564215919505,0.2234166539850952,0.1323975325285837
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,right,roll,swing,1777515245.0688696,33,9.99913816174855,0.24074809575757566,0.666254,0.1597445373888047,0.1814454,2.3038599199999994,0.0700683272901761,10.914134372215132,0.3225806451612903,31.2526934766699,31.2526934766699,3.030564215919505,0.03474785181515151,0.0986217,0.029209788988499304,0.09104390000000001,0.25760786,0.0074387701198993066,1.0383425122820331,0.3103448275862069,28.127424129002907,21.876885433668928,3.030564215919505,0.24140294327527304,0.10616451694490865
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,right,pitch,swing,1777515245.0688696,33,9.99913816174855,0.3973944545454547,0.306467,0.05523286344147749,0.0,0.6129339999999999,0.045601156912968906,6.725195594580256,0.5,3.1252693476669897,3.1252693476669897,3.030564215919505,0.07884111454545455,0.29085249999999996,0.08598549785199178,0.09778299999999998,0.5160426,0.008507212093282571,2.2683981275114276,0.13793103448275862,12.501077390667959,6.250538695333979,3.030564215919505,0.35716662530134513,0.18655693559527065
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,left,roll,touchdown,1777515245.0688696,15,9.99913816174855,0.24200384066666664,0.498962,0.1861952937582343,0.498962,0.6179719999999999,0.02458022278438567,6.16889535792457,0.46153846153846156,42.86083676800443,42.86083676800443,6.667241275022912,0.1841924,0.484688,0.18063825885945967,0.48381399999999997,0.4855620000000001,0.013285929992909324,4.311600236556482,0.07692307692307693,7.143472794667406,7.143472794667406,6.667241275022912,0.15712431048268163,0.5405130014260519
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,left,pitch,touchdown,1777515245.0688696,15,9.99913816174855,0.39848800000000006,0.11981899999999995,0.03179411467761499,0.05286099999999999,0.2924989999999999,0.029454589955063143,4.744387843538029,1.0,14.286945589334811,7.143472794667406,33.33620637511456,0.16392182426666665,0.451642,0.17368562402699975,0.44516600000000006,0.45811799999999997,0.011133555441653904,3.942548454410376,0.07692307692307693,7.143472794667406,7.143472794667406,6.667241275022912,0.37595004298040735,0.3779905087336001
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,right,roll,touchdown,1777515245.0688696,15,9.99913816174855,0.07367509179999998,0.464136,0.10381624395351775,0.2785819,0.8797519,0.057595089124449834,9.70571589014388,0.23076923076923078,21.430418384002216,21.430418384002216,13.334482550045824,0.07483926266666667,0.2100143,0.07643161022986905,0.12497630000000001,0.2950523,0.013364622833485298,2.4199268345289457,0.15384615384615385,14.286945589334811,14.286945589334811,6.667241275022912,0.1120282080530394,0.23204448567841263
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,right,pitch,touchdown,1777515245.0688696,15,9.99913816174855,0.2946297833333333,0.76,0.19565927521630763,0.12151999999999996,2.2683728,0.15565304523990026,25.23324064127708,0.6363636363636364,50.004309562671835,50.004309562671835,6.667241275022912,0.17773873333333334,0.079348,0.03196506081430508,0.072685,0.09271300000000005,0.0033027703010699446,0.8428905153136714,0.23076923076923078,21.430418384002216,21.430418384002216,6.667241275022912,0.2098756545287999,0.021218796561156578
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,left,roll,swing,1777515245.4290211,32,9.99913816174855,0.3257802156249999,0.5747145,0.16574808956005696,0.38800439999999997,1.0046646,0.02014922165194928,4.167222607103307,0.36666666666666664,35.486929367057435,35.486929367057435,3.1252693476669897,0.159197484375,0.2933992,0.07481815685366017,0.1822882,0.46934619999999994,0.010376526708732247,1.869480173264095,0.1,9.678253463742937,9.678253463742937,3.1252693476669897,0.19452283168471993,0.5149839972964116
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,left,pitch,swing,1777515245.4290211,32,9.99913816174855,0.4074065312500001,0.08299099999999998,0.014439822882363321,0.08299099999999998,0.08299099999999998,0.010849946985873188,1.490690835488718,0.0,0.0,0.0,28.127424129002907,0.06599972575000002,0.2358777,0.07644876049350835,0.027171800000000003,0.4445836000000001,0.012159662481787408,2.017844889318395,0.03571428571428571,3.2260844879143122,3.2260844879143122,3.1252693476669897,0.4283416731506352,1.1207116954229814
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,right,roll,swing,1777515245.4290211,32,9.99913816174855,0.03191318312500001,0.11503089999999999,0.034352815522313354,0.052822,0.34014197999999995,0.010576771407912302,1.6355923848258331,0.23076923076923078,19.356506927485874,19.356506927485874,3.1252693476669897,0.1129246375,0.470573,0.12477441190275262,0.2971542,1.1539118000000002,0.01810742373701766,4.260595882521712,0.1,9.678253463742937,9.678253463742937,6.250538695333979,0.12929963431285013,1.7119991572732494
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,right,pitch,swing,1777515245.4290211,32,9.99913816174855,0.30642978593750003,0.41446115,0.07517880044155174,0.41446115,0.8640131499999999,0.041609598393602405,6.952270635550788,0.38461538461538464,32.26084487914312,32.26084487914312,3.1252693476669897,0.28645378125,0.16281899999999996,0.05775704366933006,0.13122199999999998,0.21525799999999987,0.003745613203275312,0.8715800950866098,0.2413793103448276,22.582591415400188,22.582591415400188,3.1252693476669897,0.07603238272354387,0.09001800901426654
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,left,roll,touchdown,1777515245.4290211,16,9.99913816174855,0.0393947625,0.1476148,0.03980685810249912,0.0264724,0.4014788,0.023811696451737585,3.655184784607896,0.46153846153846156,40.00344765013747,40.00344765013747,6.250538695333979,0.072495575,0.22774499999999998,0.07148355513498368,0.05841009999999999,0.39707989999999993,0.015980757598598926,2.9509898336027116,0.07142857142857142,6.667241275022912,6.667241275022912,6.250538695333979,0.10473798726713247,0.6711305778229328
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,left,pitch,touchdown,1777515245.4290211,16,9.99913816174855,0.28024768749999995,0.25143099999999996,0.0713650813324685,0.077011,0.5296069999999999,0.04031924376106313,5.607826498654892,0.5,40.00344765013747,40.00344765013747,6.250538695333979,0.08536891250000002,0.149252,0.041336224006158856,0.1043079,0.19842330000000002,0.010017581728683136,1.7082700168980889,0.15384615384615385,13.334482550045824,6.667241275022912,6.250538695333979,0.20491266297707786,0.24845658782809957
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,right,roll,touchdown,1777515245.4290211,16,9.99913816174855,0.18032683125,0.3197992,0.09955613019330928,0.1257438,0.9191653999999999,0.058401383051963324,8.33447677916459,0.5714285714285714,53.337930200183294,53.337930200183294,6.250538695333979,0.15097210625000002,0.482752,0.16869048576266912,0.04691980000000001,0.9185841999999999,0.0390282495863264,6.992280823720369,0.14285714285714285,13.334482550045824,13.334482550045824,6.250538695333979,0.3163904582960922,0.6682761185912421
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,right,pitch,touchdown,1777515245.4290211,16,9.99913816174855,0.40314525000000007,0.10154599999999997,0.024527899236124962,0.10154599999999997,0.10154599999999997,0.017817154461743076,2.4213166830840773,0.0,0.0,0.0,6.250538695333979,0.16993557499999998,0.4202469,0.15887934588653221,0.3950067,0.4454870999999999,0.01043358407991613,3.439596600548596,0.07142857142857142,6.667241275022912,6.667241275022912,6.250538695333979,0.3165691841985808,0.5855920541250894
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,left,roll,swing,1778045945.938313,33,9.996823841241197,0.05255822909090909,0.3905905,0.08909862769344767,0.3878179,0.4153559,0.018048037816868846,2.824357098638892,0.20833333333333334,15.629964324809002,6.251985729923601,3.031265808447807,0.02786757090909091,0.052645300000000006,0.013471455743703486,0.0484091,0.06099210000000001,0.0020449913462446136,0.37577148888695916,0.15,9.377978594885402,0.0,3.031265808447807,0.082857229959187,0.11330823699478479
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,left,pitch,swing,1778045945.938313,33,9.996823841241197,0.32054203030303036,0.15532399999999996,0.04771347741402292,0.154055,0.304881,0.009522497747584973,1.7031314190741256,0.16,12.503971459847202,12.503971459847202,6.062531616895614,0.28616563636363646,0.10045099999999998,0.028121566710114235,0.001575999999999994,0.278942,0.013480958229730333,1.7904207620779309,0.1,9.377978594885402,6.251985729923601,3.031265808447807,0.06292506514871236,1.4156956070847353
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,right,roll,swing,1778045945.938313,33,9.996823841241197,0.11307998181818184,0.2462008,0.07274095351919363,0.126083,0.4043486,0.010617357497032548,1.8219175363366968,0.25806451612903225,25.007942919694404,25.007942919694404,3.031265808447807,0.018136861963636366,0.030357755200000003,0.007782327300763286,0.030357755200000003,0.0303577552,0.0006145755528873109,0.11588989380635015,0.0,0.0,0.0,3.031265808447807,0.10935950900247579,0.05788404064373636
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,right,pitch,swing,1778045945.938313,33,9.996823841241197,0.37243202727272734,0.4820633,0.11359716453273125,0.19912699999999997,0.7649995999999999,0.05084711073053223,6.54472601748074,0.25,3.1259928649618005,3.1259928649618005,3.031265808447807,0.15343690909090912,0.03347800000000001,0.01048757223939764,0.020117999999999997,0.04683800000000002,0.0009730891573349758,0.17880555371603263,0.037037037037037035,3.1259928649618005,0.0,3.031265808447807,0.24208639842569293,0.019137550656357423
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,left,roll,touchdown,1778045945.938313,14,9.996823841241197,0.4501999285714285,0.376901,0.1009981856318393,0.13116999999999995,0.626962,0.04343284761572232,6.75467460237574,0.3333333333333333,30.779006670393112,30.779006670393112,7.145126548484116,0.012758989285714286,0.038242,0.012579229413518018,0.014222340000000002,0.06582965999999998,0.004483105137651178,0.6562749756814749,0.3333333333333333,30.779006670393112,30.779006670393112,7.145126548484116,0.46924758950714357,0.10321923115233025
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,left,pitch,touchdown,1778045945.938313,14,9.996823841241197,0.4100000000000001,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.580506193936465,0.12624022857142855,0.25692990000000004,0.0659022020291478,0.21349400000000002,0.3032838000000001,0.027017496180449414,3.8016217343465626,0.18181818181818182,15.389503335196556,7.694751667598278,7.145126548484116,0.29131204594641413,nan
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,right,roll,touchdown,1778045945.938313,14,9.996823841241197,0.021295822142857142,0.04382358,0.013925233137560637,0.033336199999999996,0.1180296,0.00944556861141139,1.2940687748947568,0.3,23.084255002794833,15.389503335196556,7.145126548484116,0.017691898642857144,0.0531647,0.019519954678289476,0.044008900000000004,0.06232049999999999,0.002436268787934501,0.564293151426888,0.18181818181818182,15.389503335196556,7.694751667598278,7.145126548484116,0.03498553099733762,0.2579271707360416
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,right,pitch,touchdown,1778045945.938313,14,9.996823841241197,0.29435702142857145,0.2759857,0.06967508692807309,0.21262070000000002,0.3669187000000001,0.03766664607319634,4.790545025597008,0.2727272727272727,23.084255002794833,15.389503335196556,7.145126548484116,0.2404038571428571,0.15135800000000002,0.05734366379726602,0.148838,0.15387800000000004,0.004562650047508756,1.440287230079725,0.08333333333333333,7.694751667598278,7.694751667598278,7.145126548484116,0.08526532985145756,0.1211323683728652
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,left,roll,swing,1778045946.6283128,34,9.996823841241197,0.03982993352941177,0.2999944,0.061096647099398514,0.2750907,0.35699529999999996,0.016750595779687533,2.448059790706132,0.2413793103448276,21.21886065913465,12.125063233791227,2.9421109317287533,0.03029694294117647,0.0666369,0.012417730426193206,0.0666369,0.0687349,0.0023862286721736976,0.3503930423006285,0.0,0.0,0.0,2.9421109317287533,0.05663024216047293,0.14245634624335796
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,left,pitch,swing,1778045946.6283128,34,9.996823841241197,0.31375464705882355,0.15602499999999997,0.04681664925309367,0.145783,0.31383899999999987,0.008045919263204688,1.5742834738045361,0.17857142857142858,15.156329042239033,15.156329042239033,5.8842218634575065,0.27889926470588233,0.113433,0.030441742421635876,0.024396,0.28238200000000013,0.012677106808917956,1.7310188799919237,0.09375,9.09379742534342,9.09379742534342,2.9421109317287533,0.06288253453042893,1.575594583317838
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,right,roll,swing,1778045946.6283128,34,9.996823841241197,0.08823817470588236,0.21954579999999999,0.07276083846081509,0.0344392,0.5180594,0.010609468696692518,2.059952976621577,0.1875,18.18759485068684,18.18759485068684,2.9421109317287533,0.012747042647058823,0.01110409,0.00336120695734286,0.0012072699999999999,0.021088110000000007,0.0003072215675276523,0.07772432810855959,0.125,6.062531616895614,0.0,2.9421109317287533,0.09921622252194448,0.028957299965777554
