timestamp_ns,phase_sin,phase_cos,cmd_linear_x,cmd_linear_y,cmd_angular_z,left_contact,right_contact,base_euler_x,base_euler_y,base_euler_z,base_ang_vel_x,base_ang_vel_y,base_ang_vel_z,action_left_hip_pitch_joint,pos_left_hip_pitch_joint,vel_left_hip_pitch_joint,effort_left_hip_pitch_joint,pos_des_raw_left_hip_pitch_joint,pos_des_lpf_left_hip_pitch_joint,tau_des_raw_left_hip_pitch_joint,tau_des_lpf_left_hip_pitch_joint,is_parallel_left_hip_pitch_joint,action_left_hip_roll_joint,pos_left_hip_roll_joint,vel_left_hip_roll_joint,effort_left_hip_roll_joint,pos_des_raw_left_hip_roll_joint,pos_des_lpf_left_hip_roll_joint,tau_des_raw_left_hip_roll_joint,tau_des_lpf_left_hip_roll_joint,is_parallel_left_hip_roll_joint,action_left_hip_yaw_joint,pos_left_hip_yaw_joint,vel_left_hip_yaw_joint,effort_left_hip_yaw_joint,pos_des_raw_left_hip_yaw_joint,pos_des_lpf_left_hip_yaw_joint,tau_des_raw_left_hip_yaw_joint,tau_des_lpf_left_hip_yaw_joint,is_parallel_left_hip_yaw_joint,action_left_knee_pitch_joint,pos_left_knee_pitch_joint,vel_left_knee_pitch_joint,effort_left_knee_pitch_joint,pos_des_raw_left_knee_pitch_joint,pos_des_lpf_left_knee_pitch_joint,tau_des_raw_left_knee_pitch_joint,tau_des_lpf_left_knee_pitch_joint,is_parallel_left_knee_pitch_joint,action_left_ankle_pitch_joint,pos_left_ankle_pitch_joint,vel_left_ankle_pitch_joint,effort_left_ankle_pitch_joint,pos_des_raw_left_ankle_pitch_joint,pos_des_lpf_left_ankle_pitch_joint,tau_des_raw_left_ankle_pitch_joint,tau_des_lpf_left_ankle_pitch_joint,is_parallel_left_ankle_pitch_joint,action_left_ankle_roll_joint,pos_left_ankle_roll_joint,vel_left_ankle_roll_joint,effort_left_ankle_roll_joint,pos_des_raw_left_ankle_roll_joint,pos_des_lpf_left_ankle_roll_joint,tau_des_raw_left_ankle_roll_joint,tau_des_lpf_left_ankle_roll_joint,is_parallel_left_ankle_roll_joint,action_right_hip_pitch_joint,pos_right_hip_pitch_joint,vel_right_hip_pitch_joint,effort_right_hip_pitch_joint,pos_des_raw_right_hip_pitch_joint,pos_des_lpf_right_hip_pitch_joint,tau_des_raw_right_hip_pitch_joint,tau_des_lpf_right_hip_pitch_joint,is_parallel_right_hip_pitch_joint,action_right_hip_roll_joint,pos_right_hip_roll_joint,vel_right_hip_roll_joint,effort_right_hip_roll_joint,pos_des_raw_right_hip_roll_joint,pos_des_lpf_right_hip_roll_joint,tau_des_raw_right_hip_roll_joint,tau_des_lpf_right_hip_roll_joint,is_parallel_right_hip_roll_joint,action_right_hip_yaw_joint,pos_right_hip_yaw_joint,vel_right_hip_yaw_joint,effort_right_hip_yaw_joint,pos_des_raw_right_hip_yaw_joint,pos_des_lpf_right_hip_yaw_joint,tau_des_raw_right_hip_yaw_joint,tau_des_lpf_right_hip_yaw_joint,is_parallel_right_hip_yaw_joint,action_right_knee_pitch_joint,pos_right_knee_pitch_joint,vel_right_knee_pitch_joint,effort_right_knee_pitch_joint,pos_des_raw_right_knee_pitch_joint,pos_des_lpf_right_knee_pitch_joint,tau_des_raw_right_knee_pitch_joint,tau_des_lpf_right_knee_pitch_joint,is_parallel_right_knee_pitch_joint,action_right_ankle_pitch_joint,pos_right_ankle_pitch_joint,vel_right_ankle_pitch_joint,effort_right_ankle_pitch_joint,pos_des_raw_right_ankle_pitch_joint,pos_des_lpf_right_ankle_pitch_joint,tau_des_raw_right_ankle_pitch_joint,tau_des_lpf_right_ankle_pitch_joint,is_parallel_right_ankle_pitch_joint,action_right_ankle_roll_joint,pos_right_ankle_roll_joint,vel_right_ankle_roll_joint,effort_right_ankle_roll_joint,pos_des_raw_right_ankle_roll_joint,pos_des_lpf_right_ankle_roll_joint,tau_des_raw_right_ankle_roll_joint,tau_des_lpf_right_ankle_roll_joint,is_parallel_right_ankle_roll_joint
1779267031300358701,0.00337378,0.999994,0.8,0,0,1,1,0.183544,-0.0971319,-0.367406,0.587635,0.303978,-1.5638,2.06615,0.315717,0.0705805,-10.0855,1.43307,1.40267,nan,nan,0,1.17396,0.146594,-0.0153437,1.3431,0.636978,0.63293,nan,nan,0,-0.981601,-0.229429,0.438826,-0.170937,-0.8008,-0.78886,nan,nan,0,0.441446,0.630571,-0.371314,2.3199,0.710723,0.692734,nan,nan,0,-0.721857,-0.201527,-0.370481,1.11697,-0.570928,nan,-7.20279,-7.26786,1,0.132303,0.335014,-4.91866,3.8208,0.0661514,nan,-6.95084,-6.75963,1,3.58509,-0.58877,0.389727,-12.0879,1.39254,1.39949,nan,nan,0,-1.6184,0.0342274,-0.383589,2.66178,-0.859199,-0.873893,nan,nan,0,-2.42794,0.300569,-2.26164,5.20146,-0.903972,-0.89762,nan,nan,0,-0.639127,0.318402,-1.85657,-10.9157,0.170437,0.183758,nan,nan,0,5.68975,-0.0935726,0.399805,-20.0306,2.63487,nan,54.369,55.1461,1,3.76641,-0.346016,-1.73211,3.02442,1.88321,nan,78.8888,79.0313,1
1779267031310442228,0.118277,0.992981,0.8,0,0,1,1,0.183544,-0.0971319,-0.367406,0.587635,0.303978,-1.5638,2.10631,0.315717,0.0705805,-10.0855,1.45316,1.41761,nan,nan,0,1.17654,0.146594,-0.0153437,1.3431,0.638268,0.63517,nan,nan,0,-0.99184,-0.229429,0.438826,-0.170937,-0.80592,-0.795742,nan,nan,0,0.462892,0.630571,-0.371314,2.3199,0.721446,0.701786,nan,nan,0,-0.722332,-0.201527,-0.370481,1.11697,-0.571166,nan,-7.20755,-7.22041,1,0.126849,0.335014,-4.91866,3.8208,0.0634243,nan,-7.04629,-6.86045,1,3.57894,-0.58877,0.389727,-12.0879,1.38947,1.39556,nan,nan,0,-1.59603,0.0342274,-0.383589,2.66178,-0.848015,-0.867267,nan,nan,0,-2.44053,0.300569,-2.26164,5.20146,-0.910263,-0.900416,nan,nan,0,-0.659024,0.318402,-1.85657,-10.9157,0.160488,0.177721,nan,nan,0,5.63882,-0.0935726,0.399805,-20.0306,2.60941,nan,53.8597,54.7629,1,3.76287,-0.346016,-1.73211,3.02442,1.88144,nan,78.8269,78.9562,1
1779267031320370461,0.229913,0.973211,0.8,0,0,1,1,0.183544,-0.0971319,-0.367406,0.587635,0.303978,-1.5638,2.13044,0.315717,0.0705805,-10.0855,1.46522,1.43545,nan,nan,0,1.17724,0.146594,-0.0153437,1.3431,0.63862,0.637028,nan,nan,0,-0.993251,-0.229429,0.438826,-0.170937,-0.806626,-0.801581,nan,nan,0,0.475608,0.630571,-0.371314,2.3199,0.727804,0.711905,nan,nan,0,-0.720453,-0.201527,-0.370481,1.11697,-0.570226,nan,-7.18875,-7.20167,1,0.120662,0.335014,-4.91866,3.8208,0.0603311,nan,-7.15455,-6.96092,1,3.55988,-0.58877,0.389727,-12.0879,1.37994,1.39209,nan,nan,0,-1.57978,0.0342274,-0.383589,2.66178,-0.839892,-0.858013,nan,nan,0,-2.45833,0.300569,-2.26164,5.20146,-0.919165,-0.90492,nan,nan,0,-0.674259,0.318402,-1.85657,-10.9157,0.15287,0.169401,nan,nan,0,5.57796,-0.0935726,0.399805,-20.0306,2.57898,nan,53.2512,54.3081,1,3.75658,-0.346016,-1.73211,3.02442,1.87829,nan,78.7168,78.8843,1
1779267031330337397,0.338924,0.940814,0.8,0,0,1,1,0.183544,-0.0971319,-0.367406,0.587635,0.303978,-1.5638,2.14975,0.315717,0.0705805,-10.0855,1.47487,1.45248,nan,nan,0,1.17542,0.146594,-0.0153437,1.3431,0.637708,0.638205,nan,nan,0,-0.994377,-0.229429,0.438826,-0.170937,-0.807189,-0.805375,nan,nan,0,0.486102,0.630571,-0.371314,2.3199,0.733051,0.721159,nan,nan,0,-0.717897,-0.201527,-0.370481,1.11697,-0.568948,nan,-7.16319,-7.19383,1,0.115015,0.335014,-4.91866,3.8208,0.0575073,nan,-7.25339,-7.06298,1,3.53533,-0.58877,0.389727,-12.0879,1.36767,1.38682,nan,nan,0,-1.56647,0.0342274,-0.383589,2.66178,-0.833236,-0.848167,nan,nan,0,-2.47584,0.300569,-2.26164,5.20146,-0.927919,-0.911571,nan,nan,0,-0.688694,0.318402,-1.85657,-10.9157,0.145653,0.16048,nan,nan,0,5.51032,-0.0935726,0.399805,-20.0306,2.54516,nan,52.5747,53.7765,1,3.74854,-0.346016,-1.73211,3.02442,1.87427,nan,78.5761,78.8023,1
1779267031340383828,0.444448,0.895805,0.8,0,0,1,1,0.183544,-0.0971319,-0.367406,0.587635,0.303978,-1.5638,2.16874,0.315717,0.0705805,-10.0855,1.48437,1.46608,nan,nan,0,1.17058,0.146594,-0.0153437,1.3431,0.635289,0.638394,nan,nan,0,-0.999063,-0.229429,0.438826,-0.170937,-0.809532,-0.807105,nan,nan,0,0.496925,0.630571,-0.371314,2.3199,0.738463,0.728411,nan,nan,0,-0.717152,-0.201527,-0.370481,1.11697,-0.568576,nan,-7.15575,-7.18108,1,0.111144,0.335014,-4.91866,3.8208,0.055572,nan,-7.32112,-7.16534,1,3.51057,-0.58877,0.389727,-12.0879,1.35528,1.37812,nan,nan,0,-1.55286,0.0342274,-0.383589,2.66178,-0.826428,-0.839504,nan,nan,0,-2.49184,0.300569,-2.26164,5.20146,-0.935919,-0.919806,nan,nan,0,-0.704169,0.318402,-1.85657,-10.9157,0.137915,0.152186,nan,nan,0,5.43891,-0.0935726,0.399805,-20.0306,2.50946,nan,51.8607,53.166,1,3.74041,-0.346016,-1.73211,3.02442,1.8702,nan,78.4337,78.694,1
1779267031350361764,0.543453,0.83944,0.8,0,0,1,1,0.183544,-0.0971319,-0.367406,0.587635,0.303978,-1.5638,2.18756,0.315717,0.0705805,-10.0855,1.49378,1.47684,nan,nan,0,1.16254,0.146594,-0.0153437,1.3431,0.631272,0.637305,nan,nan,0,-1.0049,-0.229429,0.438826,-0.170937,-0.812448,-0.808336,nan,nan,0,0.508439,0.630571,-0.371314,2.3199,0.74422,0.734241,nan,nan,0,-0.718079,-0.201527,-0.370481,1.11697,-0.56904,nan,-7.16502,-7.16675,1,0.108367,0.335014,-4.91866,3.8208,0.0541834,nan,-7.36972,-7.25588,1,3.48293,-0.58877,0.389727,-12.0879,1.34146,1.36678,nan,nan,0,-1.53987,0.0342274,-0.383589,2.66178,-0.819933,-0.832071,nan,nan,0,-2.50747,0.300569,-2.26164,5.20146,-0.943736,-0.928437,nan,nan,0,-0.719652,0.318402,-1.85657,-10.9157,0.130174,0.144406,nan,nan,0,5.36263,-0.0935726,0.399805,-20.0306,2.47132,nan,51.0979,52.4914,1,3.73051,-0.346016,-1.73211,3.02442,1.86526,nan,78.2606,78.5628,1
1779267031360366961,0.635637,0.771988,0.8,0,0,1,1,0.183544,-0.0971319,-0.367406,0.587635,0.303978,-1.5638,2.20276,0.315717,0.0705805,-10.0855,1.50138,1.48626,nan,nan,0,1.15491,0.146594,-0.0153437,1.3431,0.627455,0.634729,nan,nan,0,-1.00497,-0.229429,0.438826,-0.170937,-0.812483,-0.810175,nan,nan,0,0.521039,0.630571,-0.371314,2.3199,0.750519,0.739632,nan,nan,0,-0.71964,-0.201527,-0.370481,1.11697,-0.56982,nan,-7.18063,-7.16088,1,0.1043,0.335014,-4.91866,3.8208,0.0521502,nan,-7.44088,-7.3261,1,3.45369,-0.58877,0.389727,-12.0879,1.32684,1.35381,nan,nan,0,-1.52282,0.0342274,-0.383589,2.66178,-0.81141,-0.825343,nan,nan,0,-2.52076,0.300569,-2.26164,5.20146,-0.950382,-0.93679,nan,nan,0,-0.736551,0.318402,-1.85657,-10.9157,0.121724,0.13677,nan,nan,0,5.28001,-0.0935726,0.399805,-20.0306,2.43,nan,50.2716,51.7657,1,3.71895,-0.346016,-1.73211,3.02442,1.85947,nan,78.0582,78.4103,1
1779267031370436633,0.720057,0.693915,0.8,0,0,1,1,0.183544,-0.0971319,-0.367406,0.587635,0.303978,-1.5638,2.21405,0.315717,0.0705805,-10.0855,1.50702,1.49475,nan,nan,0,1.14702,0.146594,-0.0153437,1.3431,0.623511,0.631144,nan,nan,0,-1.00049,-0.229429,0.438826,-0.170937,-0.810247,-0.811751,nan,nan,0,0.533744,0.630571,-0.371314,2.3199,0.756872,0.745274,nan,nan,0,-0.720899,-0.201527,-0.370481,1.11697,-0.570449,nan,-7.19321,-7.1666,1,0.0993248,0.335014,-4.91866,3.8208,0.0496624,nan,-7.52796,-7.38809,1,3.41931,-0.58877,0.389727,-12.0879,1.30966,1.33976,nan,nan,0,-1.50308,0.0342274,-0.383589,2.66178,-0.801539,-0.818238,nan,nan,0,-2.53442,0.300569,-2.26164,5.20146,-0.95721,-0.944431,nan,nan,0,-0.755725,0.318402,-1.85657,-10.9157,0.112137,0.128883,nan,nan,0,5.19102,-0.0935726,0.399805,-20.0306,2.38551,nan,49.3817,50.9885,1,3.70415,-0.346016,-1.73211,3.02442,1.85207,nan,77.7992,78.2328,1
1779267031380367418,0.793983,0.60794,0.8,0,0,1,1,0.183544,-0.0971319,-0.367406,0.587635,0.303978,-1.5638,2.216,0.315717,0.0705805,-10.0855,1.508,1.50193,nan,nan,0,1.14097,0.146594,-0.0153437,1.3431,0.620484,0.62716,nan,nan,0,-0.988021,-0.229429,0.438826,-0.170937,-0.804011,-0.811754,nan,nan,0,0.546098,0.630571,-0.371314,2.3199,0.763049,0.751318,nan,nan,0,-0.720132,-0.201527,-0.370481,1.11697,-0.570066,nan,-7.18554,-7.179,1,0.0911557,0.335014,-4.91866,3.8208,0.0455778,nan,-7.67092,-7.4579,1,3.37622,-0.58877,0.389727,-12.0879,1.28811,1.32432,nan,nan,0,-1.483,0.0342274,-0.383589,2.66178,-0.791498,-0.809903,nan,nan,0,-2.54805,0.300569,-2.26164,5.20146,-0.964025,-0.951466,nan,nan,0,-0.780625,0.318402,-1.85657,-10.9157,0.0996877,0.120281,nan,nan,0,5.09502,-0.0935726,0.399805,-20.0306,2.33751,nan,48.4218,50.1536,1,3.68437,-0.346016,-1.73211,3.02442,1.84219,nan,77.4532,78.0183,1
1779267031390368014,0.858109,0.513467,0.8,0,0,1,1,0.183544,-0.0971319,-0.367406,0.587635,0.303978,-1.5638,2.21714,0.315717,0.0705805,-10.0855,1.50857,1.50651,nan,nan,0,1.1348,0.146594,-0.0153437,1.3431,0.617399,0.623397,nan,nan,0,-0.974713,-0.229429,0.438826,-0.170937,-0.797357,-0.808966,nan,nan,0,0.556993,0.630571,-0.371314,2.3199,0.768496,0.757553,nan,nan,0,-0.722343,-0.201527,-0.370481,1.11697,-0.571171,nan,-7.20765,-7.18659,1,0.0839945,0.335014,-4.91866,3.8208,0.0419973,nan,-7.79624,-7.55629,1,3.33672,-0.58877,0.389727,-12.0879,1.26836,1.30627,nan,nan,0,-1.4594,0.0342274,-0.383589,2.66178,-0.779701,-0.80045,nan,nan,0,-2.56167,0.300569,-2.26164,5.20146,-0.970833,-0.958247,nan,nan,0,-0.808175,0.318402,-1.85657,-10.9157,0.0859123,0.110084,nan,nan,0,4.99723,-0.0935726,0.399805,-20.0306,2.28861,nan,47.4438,49.2547,1,3.66709,-0.346016,-1.73211,3.02442,1.83354,nan,77.1506,77.7447,1
1779267031400314342,0.910657,0.413162,0.8,0,0,1,1,0.183544,-0.0971319,-0.367406,0.587635,0.303978,-1.5638,2.21688,0.315717,0.0705805,-10.0855,1.50844,1.50855,nan,nan,0,1.12996,0.146594,-0.0153437,1.3431,0.614981,0.620034,nan,nan,0,-0.957001,-0.229429,0.438826,-0.170937,-0.7885,-0.803655,nan,nan,0,0.566644,0.630571,-0.371314,2.3199,0.773322,0.763568,nan,nan,0,-0.726766,-0.201527,-0.370481,1.11697,-0.573383,nan,-7.25189,-7.19522,1,0.0768144,0.335014,-4.91866,3.8208,0.0384072,nan,-7.92189,-7.67789,1,3.30028,-0.58877,0.389727,-12.0879,1.25014,1.28644,nan,nan,0,-1.43347,0.0342274,-0.383589,2.66178,-0.766735,-0.789862,nan,nan,0,-2.57486,0.300569,-2.26164,5.20146,-0.977429,-0.96498,nan,nan,0,-0.837961,0.318402,-1.85657,-10.9157,0.0710197,0.0979529,nan,nan,0,4.89964,-0.0935726,0.399805,-20.0306,2.23982,nan,46.468,48.3043,1,3.65113,-0.346016,-1.73211,3.02442,1.82557,nan,76.8714,77.4351,1
1779267031410454986,0.952329,0.305072,0.8,0,0,1,1,0.183544,-0.0971319,-0.367406,0.587635,0.303978,-1.5638,2.21505,0.315717,0.0705805,-10.0855,1.50752,1.50901,nan,nan,0,1.12799,0.146594,-0.0153437,1.3431,0.613994,0.617125,nan,nan,0,-0.938695,-0.229429,0.438826,-0.170937,-0.779348,-0.79635,nan,nan,0,0.572001,0.630571,-0.371314,2.3199,0.776001,0.769041,nan,nan,0,-0.734982,-0.201527,-0.370481,1.11697,-0.577491,nan,-7.33405,-7.21804,1,0.0718554,0.335014,-4.91866,3.8208,0.0359277,nan,-8.00867,-7.807,1,3.26813,-0.58877,0.389727,-12.0879,1.23406,1.26672,nan,nan,0,-1.40538,0.0342274,-0.383589,2.66178,-0.752688,-0.778017,nan,nan,0,-2.5885,0.300569,-2.26164,5.20146,-0.984251,-0.97167,nan,nan,0,-0.870072,0.318402,-1.85657,-10.9157,0.0549638,0.084173,nan,nan,0,4.80387,-0.0935726,0.399805,-20.0306,2.19194,nan,45.5103,47.3284,1,3.64067,-0.346016,-1.73211,3.02442,1.82034,nan,76.6884,77.128,1
1779267031420316633,0.980574,0.196147,0.8,0,0,1,1,0.183544,-0.0971319,-0.367406,0.587635,0.303978,-1.5638,2.21316,0.315717,0.0705805,-10.0855,1.50658,1.50854,nan,nan,0,1.12792,0.146594,-0.0153437,1.3431,0.61396,0.615038,nan,nan,0,-0.916304,-0.229429,0.438826,-0.170937,-0.768152,-0.787693,nan,nan,0,0.575352,0.630571,-0.371314,2.3199,0.777676,0.773362,nan,nan,0,-0.745439,-0.201527,-0.370481,1.11697,-0.58272,nan,-7.43862,-7.26728,1,0.0676443,0.335014,-4.91866,3.8208,0.0338221,nan,-8.08237,-7.92355,1,3.2415,-0.58877,0.389727,-12.0879,1.22075,1.24848,nan,nan,0,-1.37576,0.0342274,-0.383589,2.66178,-0.73788,-0.764959,nan,nan,0,-2.60217,0.300569,-2.26164,5.20146,-0.991084,-0.978377,nan,nan,0,-0.90332,0.318402,-1.85657,-10.9157,0.0383399,0.0690627,nan,nan,0,4.712,-0.0935726,0.399805,-20.0306,2.146,nan,44.5916,46.3524,1,3.63227,-0.346016,-1.73211,3.02442,1.81613,nan,76.5413,76.8667,1
1779267031430294921,0.996527,0.0832676,0.8,0,0,1,1,0.183544,-0.0971319,-0.367406,0.587635,0.303978,-1.5638,2.20545,0.315717,0.0705805,-10.0855,1.50273,1.50761,nan,nan,0,1.12994,0.146594,-0.0153437,1.3431,0.61497,0.614006,nan,nan,0,-0.88597,-0.229429,0.438826,-0.170937,-0.752985,-0.777788,nan,nan,0,0.57854,0.630571,-0.371314,2.3199,0.77927,0.776265,nan,nan,0,-0.755377,-0.201527,-0.370481,1.11697,-0.587689,nan,-7.538,-7.34648,1,0.0611674,0.335014,-4.91866,3.8208,0.0305837,nan,-8.19571,-8.01818,1,3.21372,-0.58877,0.389727,-12.0879,1.20686,1.23256,nan,nan,0,-1.34472,0.0342274,-0.383589,2.66178,-0.72236,-0.750869,nan,nan,0,-2.61486,0.300569,-2.26164,5.20146,-0.99743,-0.985148,nan,nan,0,-0.93933,0.318402,-1.85657,-10.9157,0.0203352,0.0529738,nan,nan,0,4.62266,-0.0935726,0.399805,-20.0306,2.10133,nan,43.6982,45.3981,1,3.62171,-0.346016,-1.73211,3.02442,1.81085,nan,76.3565,76.6668,1
1779267031440273553,0.999533,-0.0305685,0.8,0,0,1,1,0.183544,-0.0971319,-0.367406,0.587635,0.303978,-1.5638,2.19756,0.315717,0.0705805,-10.0855,1.49878,1.50561,nan,nan,0,1.13233,0.146594,-0.0153437,1.3431,0.616163,0.614063,nan,nan,0,-0.852619,-0.229429,0.438826,-0.170937,-0.736309,-0.765646,nan,nan,0,0.581385,0.630571,-0.371314,2.3199,0.780693,0.77819,nan,nan,0,-0.767085,-0.201527,-0.370481,1.11697,-0.593543,nan,-7.65508,-7.44385,1,0.0544875,0.335014,-4.91866,3.8208,0.0272438,nan,-8.31261,-8.11006,1,3.18929,-0.58877,0.389727,-12.0879,1.19464,1.2183,nan,nan,0,-1.31389,0.0342274,-0.383589,2.66178,-0.706944,-0.735941,nan,nan,0,-2.62643,0.300569,-2.26164,5.20146,-1.00322,-0.991804,nan,nan,0,-0.976505,0.318402,-1.85657,-10.9157,0.00174772,0.0359318,nan,nan,0,4.53684,-0.0935726,0.399805,-20.0306,2.05842,nan,42.8399,44.475,1,3.61277,-0.346016,-1.73211,3.02442,1.80638,nan,76.2001,76.4957,1
1779267031450298418,0.989485,-0.144639,0.8,0,0,1,1,0.183544,-0.0971319,-0.367406,0.587635,0.303978,-1.5638,2.18916,0.315717,0.0705805,-10.0855,1.49458,1.50241,nan,nan,0,1.13458,0.146594,-0.0153437,1.3431,0.617291,0.614916,nan,nan,0,-0.816806,-0.229429,0.438826,-0.170937,-0.718403,-0.750973,nan,nan,0,0.583937,0.630571,-0.371314,2.3199,0.781968,0.779658,nan,nan,0,-0.78085,-0.201527,-0.370481,1.11697,-0.600425,nan,-7.79273,-7.55244,1,0.0481872,0.335014,-4.91866,3.8208,0.0240936,nan,-8.42287,-8.213,1,3.16927,-0.58877,0.389727,-12.0879,1.18464,1.20519,nan,nan,0,-1.28298,0.0342274,-0.383589,2.66178,-0.691491,-0.720551,nan,nan,0,-2.63684,0.300569,-2.26164,5.20146,-1.00842,-0.998096,nan,nan,0,-1.0137,0.318402,-1.85657,-10.9157,-0.0168507,0.017993,nan,nan,0,4.45663,-0.0935726,0.399805,-20.0306,2.01832,nan,42.0379,43.5857,1,3.60525,-0.346016,-1.73211,3.02442,1.80263,nan,76.0685,76.3341,1
1779267031460289740,0.96657,-0.256403,0.8,0,0,1,1,0.183544,-0.0971319,-0.367406,0.587635,0.303978,-1.5638,2.18027,0.315717,0.0705805,-10.0855,1.49013,1.49846,nan,nan,0,1.13564,0.146594,-0.0153437,1.3431,0.617818,0.616107,nan,nan,0,-0.779589,-0.229429,0.438826,-0.170937,-0.699795,-0.734293,nan,nan,0,0.58693,0.630571,-0.371314,2.3199,0.783465,0.780944,nan,nan,0,-0.795997,-0.201527,-0.370481,1.11697,-0.607999,nan,-7.9442,-7.67468,1,0.0429435,0.335014,-4.91866,3.8208,0.0214717,nan,-8.51463,-8.32332,1,3.15179,-0.58877,0.389727,-12.0879,1.1759,1.19351,nan,nan,0,-1.25289,0.0342274,-0.383589,2.66178,-0.676445,-0.705025,nan,nan,0,-2.64539,0.300569,-2.26164,5.20146,-1.01269,-1.00386,nan,nan,0,-1.05047,0.318402,-1.85657,-10.9157,-0.0352355,-0.000487316,nan,nan,0,4.38094,-0.0935726,0.399805,-20.0306,1.98047,nan,41.2809,42.7383,1,3.59863,-0.346016,-1.73211,3.02442,1.79932,nan,75.9527,76.1855,1
1779267031470420019,0.930528,-0.366221,0.8,0,0,1,1,0.183544,-0.0971319,-0.367406,0.587635,0.303978,-1.5638,2.16946,0.315717,0.0705805,-10.0855,1.48473,1.49412,nan,nan,0,1.13571,0.146594,-0.0153437,1.3431,0.617854,0.617153,nan,nan,0,-0.739875,-0.229429,0.438826,-0.170937,-0.679938,-0.716288,nan,nan,0,0.590223,0.630571,-0.371314,2.3199,0.785111,0.782254,nan,nan,0,-0.811938,-0.201527,-0.370481,1.11697,-0.615969,nan,-8.1036,-7.81237,1,0.0392387,0.335014,-4.91866,3.8208,0.0196194,nan,-8.57946,-8.42932,1,3.13803,-0.58877,0.389727,-12.0879,1.16901,1.18343,nan,nan,0,-1.22337,0.0342274,-0.383589,2.66178,-0.661684,-0.689634,nan,nan,0,-2.65092,0.300569,-2.26164,5.20146,-1.01546,-1.00891,nan,nan,0,-1.08603,0.318402,-1.85657,-10.9157,-0.0530149,-0.0190869,nan,nan,0,4.3105,-0.0935726,0.399805,-20.0306,1.94525,nan,40.5765,41.9384,1,3.59325,-0.346016,-1.73211,3.02442,1.79662,nan,75.8585,76.0537,1
1779267031480312365,0.883284,-0.468838,0.8,0,0,1,1,0.183544,-0.0971319,-0.367406,0.587635,0.303978,-1.5638,2.15508,0.315717,0.0705805,-10.0855,1.47754,1.48932,nan,nan,0,1.13502,0.146594,-0.0153437,1.3431,0.61751,0.617747,nan,nan,0,-0.698219,-0.229429,0.438826,-0.170937,-0.65911,-0.697254,nan,nan,0,0.592734,0.630571,-0.371314,2.3199,0.786367,0.783709,nan,nan,0,-0.828154,-0.201527,-0.370481,1.11697,-0.624077,nan,-8.26576,-7.9632,1,0.0372084,0.335014,-4.91866,3.8208,0.0186042,nan,-8.615,-8.51842,1,3.12841,-0.58877,0.389727,-12.0879,1.16421,1.17501,nan,nan,0,-1.19438,0.0342274,-0.383589,2.66178,-0.64719,-0.674541,nan,nan,0,-2.65292,0.300569,-2.26164,5.20146,-1.01646,-1.01291,nan,nan,0,-1.11904,0.318402,-1.85657,-10.9157,-0.0695199,-0.0374095,nan,nan,0,4.24564,-0.0935726,0.399805,-20.0306,1.91282,nan,39.9279,41.1884,1,3.58909,-0.346016,-1.73211,3.02442,1.79454,nan,75.7856,75.9409,1
1779267031490417783,0.823424,-0.567426,0.8,0,0,1,1,0.183544,-0.0971319,-0.367406,0.587635,0.303978,-1.5638,2.13952,0.315717,0.0705805,-10.0855,1.46976,1.48353,nan,nan,0,1.13233,0.146594,-0.0153437,1.3431,0.616163,0.617829,nan,nan,0,-0.657729,-0.229429,0.438826,-0.170937,-0.638864,-0.677248,nan,nan,0,0.595305,0.630571,-0.371314,2.3199,0.787652,0.785167,nan,nan,0,-0.845076,-0.201527,-0.370481,1.11697,-0.632538,nan,-8.43498,-8.12238,1,0.0373584,0.335014,-4.91866,3.8208,0.0186792,nan,-8.61237,-8.58179,1,3.12171,-0.58877,0.389727,-12.0879,1.16086,1.16842,nan,nan,0,-1.16839,0.0342274,-0.383589,2.66178,-0.634197,-0.659774,nan,nan,0,-2.65337,0.300569,-2.26164,5.20146,-1.01669,-1.01547,nan,nan,0,-1.14794,0.318402,-1.85657,-10.9157,-0.0839692,-0.0549771,nan,nan,0,4.18904,-0.0935726,0.399805,-20.0306,1.88452,nan,39.3619,40.4914,1,3.58515,-0.346016,-1.73211,3.02442,1.79257,nan,75.7167,75.8489,1
1779267031500323497,0.754085,-0.656776,0.8,0,0,1,1,0.183544,-0.0971319,-0.367406,0.587635,0.303978,-1.5638,2.12339,0.315717,0.0705805,-10.0855,1.4617,1.47661,nan,nan,0,1.12789,0.146594,-0.0153437,1.3431,0.613947,0.617248,nan,nan,0,-0.619927,-0.229429,0.438826,-0.170937,-0.619963,-0.656793,nan,nan,0,0.597702,0.630571,-0.371314,2.3199,0.788851,0.786535,nan,nan,0,-0.862741,-0.201527,-0.370481,1.11697,-0.64137,nan,-8.61163,-8.28738,1,0.0396524,0.335014,-4.91866,3.8208,0.0198262,nan,-8.57223,-8.61266,1,3.11806,-0.58877,0.389727,-12.0879,1.15903,1.16365,nan,nan,0,-1.14585,0.0342274,-0.383589,2.66178,-0.622927,-0.645714,nan,nan,0,-2.65169,0.300569,-2.26164,5.20146,-1.01585,-1.01665,nan,nan,0,-1.17193,0.318402,-1.85657,-10.9157,-0.0959627,-0.0711617,nan,nan,0,4.1423,-0.0935726,0.399805,-20.0306,1.86115,nan,38.8945,39.8584,1,3.58151,-0.346016,-1.73211,3.02442,1.79075,nan,75.653,75.7727,1
